,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0029400001,0029400001,0029300864,1994-03-20T00:00:00,1610612746,Los Angeles,Clippers,LAC,114,1610612757,Portland,Trail Blazers,POR,110,1994-1995
1,0029400002,0029400002,0029300399,1994-01-07T00:00:00,1610612762,Utah,Jazz,UTH,104,1610612748,Miami,Heat,MIA,110,1994-1995
2,0029400003,0029400003,0029300075,1993-11-16T00:00:00,1610612745,Houston,Rockets,HOU,90,1610612751,New Jersey,Nets,NJN,84,1994-1995
3,0029400004,0029400004,0029300965,1994-04-05T00:00:00,1610612759,San Antonio,Spurs,SAN,101,1610612744,Golden State,Warriors,GOS,106,1994-1995
4,0029400005,0029400005,0029301054,1994-04-17T00:00:00,1610612743,Denver,Nuggets,DEN,99,1610612750,Minnesota,Timberwolves,MIN,88,1994-1995
5,0029400006,0029400006,0029300926,1994-03-29T00:00:00,1610612764,Washington,Bullets,WAS,101,1610612753,Orlando,Magic,ORL,120,1994-1995
6,0029400007,0029400007,0029301093,1994-04-23T00:00:00,1610612758,Sacramento,Kings,SAC,100,1610612756,Phoenix,Suns,PHX,101,1994-1995
7,0029400008,0029400008,0029300541,1994-01-28T00:00:00,1610612765,Detroit,Pistons,DET,97,1610612747,Los Angeles,Lakers,LAL,105,1994-1995
8,0029400009,0029400009,0029301035,1994-04-15T00:00:00,1610612741,Chicago,Bulls,CHI,88,1610612766,Charlotte,Hornets,CHH,85,1994-1995
9,0029400010,0029400010,0029300975,1994-04-06T00:00:00,1610612755,Philadelphia,76ers,PHL,115,1610612749,Milwaukee,Bucks,MIL,114,1994-1995
10,0029400011,0029400011,0029300857,1994-03-19T00:00:00,1610612738,Boston,Celtics,BOS,91,1610612752,New York,Knicks,NYK,105,1994-1995
11,0029400012,0029400012,0049300052,1994-05-19T00:00:00,1610612737,Atlanta,Hawks,ATL,79,1610612754,Indiana,Pacers,IND,97,1994-1995
12,0029400013,0029400013,0029300966,1994-04-05T00:00:00,1610612760,Seattle,SuperSonics,SEA,86,1610612762,Utah,Jazz,UTH,79,1994-1995
13,0029400014,0029400014,0029300725,1994-02-27T00:00:00,1610612742,Dallas,Mavericks,DAL,90,1610612751,New Jersey,Nets,NJN,117,1994-1995
14,0029400015,0029400015,0029300801,1994-03-11T00:00:00,1610612753,Orlando,Magic,ORL,112,1610612755,Philadelphia,76ers,PHL,105,1994-1995
15,0029400016,0029400016,0029300972,1994-04-05T00:00:00,1610612766,Charlotte,Hornets,CHH,99,1610612739,Cleveland,Cavaliers,CLE,105,1994-1995
16,0029400017,0029400017,0029300570,1994-02-02T00:00:00,1610612743,Denver,Nuggets,DEN,84,1610612744,Golden State,Warriors,GOS,97,1994-1995
17,0029400018,0029400018,0029400001,1994-11-04T00:00:00,1610612757,Portland,Trail Blazers,POR,121,1610612746,Los Angeles,Clippers,LAC,100,1994-1995
18,0029400019,0029400019,0029300963,1994-04-05T00:00:00,1610612741,Chicago,Bulls,CHI,114,1610612764,Washington,Bullets,WAS,88,1994-1995
19,0029400020,0029400020,0029300912,1994-03-27T00:00:00,1610612749,Milwaukee,Bucks,MIL,101,1610612747,Los Angeles,Lakers,LAL,110,1994-1995
20,0029400021,0029400021,0029301017,1994-04-12T00:00:00,1610612750,Minnesota,Timberwolves,MIN,89,1610612745,Houston,Rockets,HOU,98,1994-1995
21,0029400022,0029400022,0029300811,1994-03-12T00:00:00,1610612737,Atlanta,Hawks,ATL,104,1610612765,Detroit,Pistons,DET,92,1994-1995
22,0029400023,0029400023,0029301009,1994-04-11T00:00:00,1610612754,Indiana,Pacers,IND,121,1610612738,Boston,Celtics,BOS,108,1994-1995
23,0029400024,0029400024,0029300881,1994-03-22T00:00:00,1610612756,Phoenix,Suns,PHX,124,1610612748,Miami,Heat,MIA,118,1994-1995
24,0029400025,0029400025,0029300871,1994-03-21T00:00:00,1610612762,Utah,Jazz,UTH,96,1610612737,Atlanta,Hawks,ATL,100,1994-1995
