,GID,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON
51,0020100622,1188,Leroy,Richardson,51,2001-2002
52,0020100622,1155,JB,DeRosa,14,2001-2002
53,0020100622,1197,Don,Vaden,12,2001-2002
54,0020100708,1162,Scott,Foster,48,2001-2002
55,0020100708,2003,Pat,Fraher,52,2001-2002
56,0020100708,1200,Greg,Willard,57,2001-2002
57,0020100712,1151,Sean,Corbin,33,2001-2002
58,0020100712,1180,Jack,Nies,35,2001-2002
59,0020100712,1826,Jess,Kersey,20,2001-2002
60,0020100750,2002,Derrick,Collins,54,2001-2002
61,0020100750,1184,Ron,Olesiak,44,2001-2002
62,0020100750,1144,Ted,Bernhardt,16,2001-2002
63,0020100765,1148,James,Capers,19,2001-2002
64,0020100765,1142,Dick,Bavetta,27,2001-2002
65,0020100765,1170,Denise,Kantner,65,2001-2002
66,0020100809,1195,Derrick,Stafford,9,2001-2002
67,0020100809,1148,James,Capers,19,2001-2002
68,0020100809,1161,Joe,Forte,45,2001-2002
69,0020100819,2004,Courtney,Kirkland,61,2001-2002
70,0020100819,1192,Bennett,Salvatore,15,2001-2002
71,0020100819,1165,Luis,Grillo,8,2001-2002
72,0020100833,1142,Dick,Bavetta,27,2001-2002
73,0020100833,1159,Kevin,Fehr,39,2001-2002
74,0020100833,1156,Tim,Donaghy,21,2001-2002
75,0020100859,1151,Sean,Corbin,33,2001-2002
76,0020100859,1192,Bennett,Salvatore,15,2001-2002
77,0020100859,1189,Phil,Robinson,70,2001-2002
78,0020100925,1188,Leroy,Richardson,51,2001-2002
79,0020100925,1180,Jack,Nies,35,2001-2002
80,0020100925,2147,Michael,Henderson,62,2001-2002
81,0020100935,1167,Steve,Javie,29,2001-2002
82,0020100935,1156,Tim,Donaghy,21,2001-2002
83,0020100935,1170,Denise,Kantner,65,2001-2002
84,0020100967,1143,Gary,Benson,30,2001-2002
85,0020100967,1164,Ron,Garretson,10,2001-2002
86,0020100967,1194,Bill,Spooner,22,2001-2002
87,0020101010,1193,Michael,Smith,38,2001-2002
88,0020101010,2004,Courtney,Kirkland,61,2001-2002
89,0020101010,1197,Don,Vaden,12,2001-2002
90,0020101014,1201,Leon,Wood,40,2001-2002
91,0020101014,1194,Bill,Spooner,22,2001-2002
92,0020101014,1204,Derek,Richardson,63,2001-2002
93,0020101020,1146,Tony,Brothers,56,2001-2002
94,0020101020,1153,Joe,Crawford,17,2001-2002
95,0020101020,1198,Scott,Wall,60,2001-2002
96,0020101024,1363,Bennie,Adams,47,2001-2002
97,0020101024,1168,David,Jones,36,2001-2002
98,0020101024,1155,JB,DeRosa,14,2001-2002
99,0020101031,2004,Courtney,Kirkland,61,2001-2002
100,0020101031,1167,Steve,Javie,29,2001-2002
101,0020101031,1181,Tommy,Nunez,28,2001-2002
102,0020101046,1201,Leon,Wood,40,2001-2002
103,0020101046,1664,Gary,Zielinski,59,2001-2002
104,0020101046,1194,Bill,Spooner,22,2001-2002
105,0020101056,1185,Violet,Palmer,66,2001-2002
106,0020101056,1154,Bob,Delaney,26,2001-2002
107,0020101056,1203,Mark,Wunderlich,18,2001-2002
108,0020101169,1176,Monty,McCutchen,58,2001-2002
109,0020101169,1830,Marc,Davis,64,2001-2002
110,0020101169,1197,Don,Vaden,12,2001-2002
