,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0029800031,365,Derrick,McKey, 9,1610612754,Indiana,Pacers,IND,1998-1999
1,0029800031,1506,Austin,Croshere,44,1610612754,Indiana,Pacers,IND,1998-1999
2,0029800054,781,Will,Perdue,41,1610612759,San Antonio,Spurs,SAS,1998-1999
3,0029800083,980,Zydrunas,Ilgauskas,11,1610612739,Cleveland,Cavaliers,CLE,1998-1999
4,0029800093,1869,Charles R.,Jones,11,1610612741,Chicago,Bulls,CHI,1998-1999
5,0029800133,445,Wesley,Person, 1,1610612739,Cleveland,Cavaliers,CLE,1998-1999
6,0029800156,445,Wesley,Person, 1,1610612739,Cleveland,Cavaliers,CLE,1998-1999
7,0029800159,156,Antoine,Carr,55,1610612745,Houston,Rockets,HOU,1998-1999
8,0029800179,1736,Corey,Benjamin,25,1610612741,Chicago,Bulls,CHI,1998-1999
9,0029800179,82,Bill,Wennington,34,1610612741,Chicago,Bulls,CHI,1998-1999
10,0029800181,1532,Jerald,Honeycutt,25,1610612749,Milwaukee,Bucks,MIL,1998-1999
11,0029800197,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,1998-1999
12,0029800209,195,Lee,Mayberry,11,1610612763,Vancouver,Grizzlies,VAN,1998-1999
13,0029800209,1847,Thurl,Bailey,41,1610612762,Utah,Jazz,UTA,1998-1999
14,0029800215,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,1998-1999
15,0029800218,1003,Drew,Barry,12,1610612760,Seattle,SuperSonics,SEA,1998-1999
16,0029800218,182,Billy,Owens,30,1610612760,Seattle,SuperSonics,SEA,1998-1999
17,0029800225,84,Latrell,Sprewell, 8,1610612752,New York,Knicks,NYK,1998-1999
18,0029800229,1801,Jonathan,Kerner,52,1610612753,Orlando,Magic,ORL,1998-1999
19,0029800230,679,Jason,Caffey,21,1610612744,Golden State,Warriors,GSW,1998-1999
20,0029800231,1520,Charles,Smith, 5,1610612746,Los Angeles,Clippers,LAC,1998-1999
21,0029800242,1003,Drew,Barry,12,1610612760,Seattle,SuperSonics,SEA,1998-1999
22,0029800242,182,Billy,Owens,30,1610612760,Seattle,SuperSonics,SEA,1998-1999
23,0029800243,1801,Jonathan,Kerner,52,1610612753,Orlando,Magic,ORL,1998-1999
24,0029800250,1757,Cory,Carr,21,1610612741,Chicago,Bulls,CHI,1998-1999
25,0029800250,1522,Keith,Booth,22,1610612741,Chicago,Bulls,CHI,1998-1999
26,0029800256,177,Muggsy,Bogues, 1,1610612744,Golden State,Warriors,GSW,1998-1999
27,0029800269,1757,Cory,Carr,21,1610612741,Chicago,Bulls,CHI,1998-1999
28,0029800269,1522,Keith,Booth,22,1610612741,Chicago,Bulls,CHI,1998-1999
29,0029800291,766,David,Wingate,26,1610612752,New York,Knicks,NYK,1998-1999
30,0029800310,1507,Derek,Anderson,23,1610612739,Cleveland,Cavaliers,CLE,1998-1999
31,0029800316,1764,J.R.,Henderson,52,1610612763,Vancouver,Grizzlies,VAN,1998-1999
32,0029800328,23,Dennis,Rodman,73,1610612747,Los Angeles,Lakers,LAL,1998-1999
33,0029800348,763,Tony,Massenburg,44,1610612763,Vancouver,Grizzlies,VAN,1998-1999
34,0029800361,1525,Charles,O'Bannon, 5,1610612765,Detroit,Pistons,DET,1998-1999
35,0029800367,1507,Derek,Anderson,23,1610612739,Cleveland,Cavaliers,CLE,1998-1999
36,0029800367,962,Walter,McCarty, 0,1610612738,Boston,Celtics,BOS,1998-1999
37,0029800370,371,Terry,Mills, 6,1610612748,Miami,Heat,MIA,1998-1999
38,0029800398,1741,Jelani,McCoy,34,1610612760,Seattle,SuperSonics,SEA,1998-1999
39,0029800407,371,Terry,Mills, 6,1610612748,Miami,Heat,MIA,1998-1999
40,0029800423,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,1998-1999
41,0029800423,1073,Reggie,Slater,35,1610612761,Toronto,Raptors,TOR,1998-1999
42,0029800457,1748,Korleone,Young,45,1610612765,Detroit,Pistons,DET,1998-1999
43,0029800470,1741,Jelani,McCoy,34,1610612760,Seattle,SuperSonics,SEA,1998-1999
44,0029800476,1731,Tyronn,Lue,10,1610612747,Los Angeles,Lakers,LAL,1998-1999
45,0029800486,1741,Jelani,McCoy,34,1610612760,Seattle,SuperSonics,SEA,1998-1999
46,0029800494,1527,Marko,Milic,20,1610612756,Phoenix,Suns,PHX,1998-1999
47,0029800502,1741,Jelani,McCoy,34,1610612760,Seattle,SuperSonics,SEA,1998-1999
48,0029800502,452,Vin,Baker,42,1610612760,Seattle,SuperSonics,SEA,1998-1999
49,0029800504,891,Charles,Oakley,34,1610612761,Toronto,Raptors,TOR,1998-1999
50,0029800537,1507,Derek,Anderson,23,1610612739,Cleveland,Cavaliers,CLE,1998-1999
51,0029800544,891,Charles,Oakley,34,1610612761,Toronto,Raptors,TOR,1998-1999
52,0029800549,702,Voshon,Lenard,21,1610612748,Miami,Heat,MIA,1998-1999
53,0029800551,1562,Gerard,King,54,1610612759,San Antonio,Spurs,SAS,1998-1999
54,0029800551,907,Malik,Sealy, 2,1610612750,Minnesota,Timberwolves,MIN,1998-1999
55,0029800552,1820,Kelly,McCarty,11,1610612743,Denver,Nuggets,DEN,1998-1999
56,0029800555,979,Jermaine,O'Neal, 5,1610612757,Portland,Trail Blazers,POR,1998-1999
57,0029800560,328,Rick,Mahorn, 4,1610612755,Philadelphia,76ers,PHI,1998-1999
58,0029800571,891,Charles,Oakley,34,1610612761,Toronto,Raptors,TOR,1998-1999
59,0029800572,916,Corie,Blount,44,1610612739,Cleveland,Cavaliers,CLE,1998-1999
60,0029800572,934,Derrick,Coleman,44  ,1610612766,Charlotte,Hornets,CHH,1998-1999
61,0029800590,916,Corie,Blount,44,1610612739,Cleveland,Cavaliers,CLE,1998-1999
62,0029800590,173,Keith,Askins, 2,1610612748,Miami,Heat,MIA,1998-1999
63,0029800611,1526,James,Cotton, 4,1610612760,Seattle,SuperSonics,SEA,1998-1999
64,0029800611,210,Terrell,Brandon, 7,1610612750,Minnesota,Timberwolves,MIN,1998-1999
