,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0021100001,2011-12-25T00:00:00,1,0021100001,3,Final,20111225/BOSNYK,1610612752,1610612738,2011-2012,4, ,TNT,Q4   - TNT,1
1,0021100002,2011-12-25T00:00:00,2,0021100002,3,Final,20111225/MIADAL,1610612742,1610612748,2011-2012,4, ,ABC,Q4   - ABC,1
2,0021100003,2011-12-25T00:00:00,3,0021100003,3,Final,20111225/CHILAL,1610612747,1610612741,2011-2012,4, ,ABC,Q4   - ABC,1
3,0021100004,2011-12-25T00:00:00,4,0021100004,3,Final,20111225/ORLOKC,1610612760,1610612753,2011-2012,4, ,ESPN,Q4   - ESPN,1
4,0021100005,2011-12-25T00:00:00,5,0021100005,3,Final,20111225/LACGSW,1610612744,1610612746,2011-2012,4, ,ESPN,Q4   - ESPN,1
5,0021100006,2011-12-26T00:00:00,1,0021100006,3,Final,20111226/NJNWAS,1610612764,1610612751,2011-2012,4, ,,Q4   - ,1
6,0021100007,2011-12-26T00:00:00,2,0021100007,3,Final,20111226/MILCHA,1610612766,1610612749,2011-2012,4, ,,Q4   - ,1
7,0021100008,2011-12-26T00:00:00,3,0021100008,3,Final,20111226/HOUORL,1610612753,1610612745,2011-2012,4, ,NBA TV,Q4   - NBA TV,1
8,0021100009,2011-12-26T00:00:00,4,0021100009,3,Final,20111226/TORCLE,1610612739,1610612761,2011-2012,4, ,,Q4   - ,1
9,0021100010,2011-12-26T00:00:00,5,0021100010,3,Final,20111226/DETIND,1610612754,1610612765,2011-2012,4, ,,Q4   - ,1
10,0021100011,2011-12-26T00:00:00,6,0021100011,3,Final,20111226/OKCMIN,1610612750,1610612760,2011-2012,4, ,,Q4   - ,1
11,0021100012,2011-12-26T00:00:00,7,0021100012,3,Final,20111226/DENDAL,1610612742,1610612743,2011-2012,4, ,,Q4   - ,1
12,0021100013,2011-12-26T00:00:00,8,0021100013,3,Final,20111226/MEMSAS,1610612759,1610612763,2011-2012,4, ,,Q4   - ,1
