,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
0,0028900001,1989-11-03T00:00:00,,0028900001,1610612745,HOU,Houston,Rockets,-,32,25,17,14,,,,,,,,,,,88,1989-1990
1,0028900001,1989-11-03T00:00:00,,0028900001,1610612746,LAC,Los Angeles,Clippers,-,24,22,29,27,,,,,,,,,,,102,1989-1990
2,0028900002,1989-11-03T00:00:00,,0028900002,1610612737,ATL,Atlanta,Hawks,-,24,29,28,22,,,,,,,,,,,103,1989-1990
3,0028900002,1989-11-03T00:00:00,,0028900002,1610612754,IND,Indiana,Pacers,-,33,27,30,36,,,,,,,,,,,126,1989-1990
4,0028900003,1989-11-03T00:00:00,,0028900003,1610612756,PHX,Phoenix,Suns,-,26,37,37,36,,,,,,,,,,,136,1989-1990
5,0028900003,1989-11-03T00:00:00,,0028900003,1610612744,GOS,Golden State,Warriors,-,34,20,25,27,,,,,,,,,,,106,1989-1990
6,0028900004,1989-11-03T00:00:00,,0028900004,1610612742,DAL,Dallas,Mavericks,-,14,27,23,30,,,,,,,,,,,94,1989-1990
7,0028900004,1989-11-03T00:00:00,,0028900004,1610612747,LAL,Los Angeles,Lakers,-,28,22,30,22,,,,,,,,,,,102,1989-1990
8,0028900005,1989-11-03T00:00:00,,0028900005,1610612752,NYK,New York,Knicks,-,21,22,35,25,,,,,,,,,,,103,1989-1990
9,0028900005,1989-11-03T00:00:00,,0028900005,1610612765,DET,Detroit,Pistons,-,28,27,27,24,,,,,,,,,,,106,1989-1990
10,0028900006,1989-11-03T00:00:00,,0028900006,1610612748,MIA,Miami,Heat,-,13,28,29,20,,,,,,,,,,,90,1989-1990
11,0028900006,1989-11-03T00:00:00,,0028900006,1610612751,NJN,New Jersey,Nets,-,35,20,28,27,,,,,,,,,,,110,1989-1990
12,0028900007,1989-11-03T00:00:00,,0028900007,1610612743,DEN,Denver,Nuggets,-,30,28,30,25,,,,,,,,,,,113,1989-1990
13,0028900007,1989-11-03T00:00:00,,0028900007,1610612762,UTH,Utah,Jazz,-,34,32,29,27,,,,,,,,,,,122,1989-1990
14,0028900008,1989-11-03T00:00:00,,0028900008,1610612738,BOS,Boston,Celtics,-,24,37,32,34,,,,,,,,,,,127,1989-1990
15,0028900008,1989-11-03T00:00:00,,0028900008,1610612749,MIL,Milwaukee,Bucks,-,22,36,22,34,,,,,,,,,,,114,1989-1990
16,0028900009,1989-11-03T00:00:00,,0028900009,1610612739,CLE,Cleveland,Cavaliers,-,25,26,22,36,10.0,,,,,,,,,,119,1989-1990
17,0028900009,1989-11-03T00:00:00,,0028900009,1610612741,CHI,Chicago,Bulls,-,26,28,23,32,15.0,,,,,,,,,,124,1989-1990
18,0028900010,1989-11-03T00:00:00,,0028900010,1610612764,WAS,Washington,Bullets,-,31,31,26,28,,,,,,,,,,,116,1989-1990
19,0028900010,1989-11-03T00:00:00,,0028900010,1610612766,CHH,Charlotte,Hornets,-,28,25,21,22,,,,,,,,,,,96,1989-1990
20,0028900011,1989-11-03T00:00:00,,0028900011,1610612758,SAC,Sacramento,Kings,-,22,20,33,21,,,,,,,,,,,96,1989-1990
21,0028900011,1989-11-03T00:00:00,,0028900011,1610612757,POR,Portland,Trail Blazers,-,32,25,30,27,,,,,,,,,,,114,1989-1990
22,0028900012,1989-11-03T00:00:00,,0028900012,1610612760,SEA,Seattle,SuperSonics,-,21,26,29,30,,,,,,,,,,,106,1989-1990
23,0028900012,1989-11-03T00:00:00,,0028900012,1610612750,MIN,Minnesota,Timberwolves,-,25,26,25,18,,,,,,,,,,,94,1989-1990
24,0028900013,1989-11-04T00:00:00,,0028900013,1610612748,MIA,Miami,Heat,-,22,33,24,20,,,,,,,,,,,99,1989-1990
25,0028900013,1989-11-04T00:00:00,,0028900013,1610612752,NYK,New York,Knicks,-,36,24,23,36,,,,,,,,,,,119,1989-1990
