,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0029600001,1996-11-01T00:00:00,1,0029600001,3,Final,19961101/CHIBOS,1610612738,1610612741,1996-1997,4, ,,Q4   - ,1
1,0029600002,1996-11-01T00:00:00,2,0029600002,3,Final,19961101/CLENJN,1610612751,1610612739,1996-1997,4, ,,Q4   - ,1
2,0029600003,1996-11-01T00:00:00,3,0029600003,3,Final,19961101/MILPHI,1610612755,1610612749,1996-1997,4, ,,Q4   - ,1
3,0029600004,1996-11-01T00:00:00,4,0029600004,3,Final,19961101/WASORL,1610612753,1610612764,1996-1997,4, ,,Q4   - ,1
4,0029600005,1996-11-01T00:00:00,5,0029600005,3,Final,19961101/ATLMIA,1610612748,1610612737,1996-1997,4, ,,Q4   - ,1
5,0029600006,1996-11-01T00:00:00,6,0029600006,3,Final,19961101/NYKTOR,1610612761,1610612752,1996-1997,4, ,,Q4   - ,1
6,0029600007,1996-11-01T00:00:00,7,0029600007,3,Final,19961101/INDDET,1610612765,1610612754,1996-1997,4, ,,Q4   - ,1
7,0029600008,1996-11-01T00:00:00,8,0029600008,3,Final,19961101/SASMIN,1610612750,1610612759,1996-1997,4, ,,Q4   - ,1
8,0029600009,1996-11-01T00:00:00,9,0029600009,3,Final,19961101/SACHOU,1610612745,1610612758,1996-1997,4, ,,Q4   - ,1
9,0029600010,1996-11-01T00:00:00,10,0029600010,3,Final,19961101/DALDEN,1610612743,1610612742,1996-1997,4, ,,Q4   - ,1
10,0029600011,1996-11-01T00:00:00,11,0029600011,3,Final,19961101/SEAUTA,1610612762,1610612760,1996-1997,4, ,,Q4   - ,1
11,0029600012,1996-11-01T00:00:00,12,0029600012,3,Final,19961101/PHXLAL,1610612747,1610612756,1996-1997,4, ,,Q4   - ,1
12,0029600013,1996-11-01T00:00:00,13,0029600013,3,Final,19961101/LACGSW,1610612744,1610612746,1996-1997,4, ,,Q4   - ,1
13,0029600014,1996-11-01T00:00:00,14,0029600014,3,Final,19961101/PORVAN,1610612763,1610612757,1996-1997,4, ,,Q4   - ,1
14,0029600015,1996-11-02T00:00:00,1,0029600015,3,Final,19961102/CLEWAS,1610612764,1610612739,1996-1997,5, ,,Q5   - ,1
15,0029600016,1996-11-02T00:00:00,2,0029600016,3,Final,19961102/TORCHH,1610612766,1610612761,1996-1997,4, ,,Q4   - ,1
16,0029600017,1996-11-02T00:00:00,3,0029600017,3,Final,19961102/DETATL,1610612737,1610612765,1996-1997,4, ,,Q4   - ,1
17,0029600018,1996-11-02T00:00:00,4,0029600018,3,Final,19961102/MIAIND,1610612754,1610612748,1996-1997,4, ,,Q4   - ,1
18,0029600019,1996-11-02T00:00:00,5,0029600019,3,Final,19961102/PHICHI,1610612741,1610612755,1996-1997,4, ,,Q4   - ,1
19,0029600020,1996-11-02T00:00:00,6,0029600020,3,Final,19961102/BOSMIL,1610612749,1610612738,1996-1997,4, ,,Q4   - ,1
20,0029600021,1996-11-02T00:00:00,7,0029600021,3,Final,19961102/SACDAL,1610612742,1610612758,1996-1997,4, ,,Q4   - ,1
21,0029600022,1996-11-02T00:00:00,8,0029600022,3,Final,19961102/HOUPHX,1610612756,1610612745,1996-1997,4, ,,Q4   - ,1
22,0029600023,1996-11-02T00:00:00,9,0029600023,3,Final,19961102/UTALAC,1610612746,1610612762,1996-1997,4, ,,Q4   - ,1
23,0029600024,1996-11-02T00:00:00,10,0029600024,3,Final,19961102/PORSEA,1610612760,1610612757,1996-1997,4, ,,Q4   - ,1
24,0029600025,1996-11-03T00:00:00,1,0029600025,3,Final,19961103/CHHNYK,1610612752,1610612766,1996-1997,4, ,,Q4   - ,1
