,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0029200001,0029200001,1610612746,1610612747,1992-11-06T00:00:00,3,2,L.A. Clippers,1992-1993
1,0029200002,0029200002,1610612739,1610612741,1992-11-06T00:00:00,3,2,Cleveland,1992-1993
2,0029200003,0029200003,1610612758,1610612759,1992-11-06T00:00:00,2,2,Tied,1992-1993
3,0029200004,0029200004,1610612755,1610612751,1992-11-06T00:00:00,2,3,New Jersey,1992-1993
4,0029200005,0029200005,1610612737,1610612752,1992-11-06T00:00:00,2,2,Tied,1992-1993
5,0029200006,0029200006,1610612738,1610612750,1992-11-06T00:00:00,2,0,Boston,1992-1993
6,0029200007,0029200007,1610612765,1610612749,1992-11-06T00:00:00,2,2,Tied,1992-1993
7,0029200008,0029200008,1610612762,1610612744,1992-11-06T00:00:00,1,3,Golden State,1992-1993
8,0029200009,0029200009,1610612766,1610612764,1992-11-06T00:00:00,4,0,Charlotte,1992-1993
9,0029200010,0029200010,1610612745,1610612760,1992-11-06T00:00:00,1,3,Seattle,1992-1993
10,0029200011,0029200011,1610612753,1610612748,1992-11-06T00:00:00,2,3,Miami,1992-1993
11,0029200012,0029200012,1610612750,1610612744,1992-11-07T00:00:00,1,3,Golden State,1992-1993
12,0029200013,0029200013,1610612741,1610612737,1992-11-07T00:00:00,2,2,Tied,1992-1993
13,0029200014,0029200014,1610612760,1610612745,1992-11-07T00:00:00,3,1,Seattle,1992-1993
14,0029200015,0029200015,1610612764,1610612753,1992-11-07T00:00:00,0,4,Orlando,1992-1993
15,0029200016,0029200016,1610612752,1610612755,1992-11-07T00:00:00,5,0,New York,1992-1993
16,0029200017,0029200017,1610612749,1610612738,1992-11-07T00:00:00,2,2,Tied,1992-1993
17,0029200018,0029200018,1610612743,1610612759,1992-11-07T00:00:00,1,4,San Antonio,1992-1993
18,0029200019,0029200019,1610612742,1610612762,1992-11-07T00:00:00,0,5,Utah,1992-1993
19,0029200020,0029200020,1610612756,1610612746,1992-11-07T00:00:00,2,3,L.A. Clippers,1992-1993
20,0029200021,0029200021,1610612748,1610612751,1992-11-07T00:00:00,2,3,New Jersey,1992-1993
21,0029200022,0029200022,1610612754,1610612765,1992-11-07T00:00:00,2,3,Detroit,1992-1993
22,0029200023,0029200023,1610612757,1610612743,1992-11-08T00:00:00,3,1,Portland,1992-1993
23,0029200024,0029200024,1610612739,1610612766,1992-11-08T00:00:00,3,1,Cleveland,1992-1993
