,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0028900001,0028900001,1610612746,1610612745,1989-11-03T00:00:00,2,2,Tied,1989-1990
1,0028900002,0028900002,1610612737,1610612754,1989-11-03T00:00:00,2,3,Indiana,1989-1990
2,0028900003,0028900003,1610612756,1610612744,1989-11-03T00:00:00,5,0,Phoenix,1989-1990
3,0028900004,0028900004,1610612742,1610612747,1989-11-03T00:00:00,0,4,L.A. Lakers,1989-1990
4,0028900005,0028900005,1610612765,1610612752,1989-11-03T00:00:00,4,0,Detroit,1989-1990
5,0028900006,0028900006,1610612748,1610612751,1989-11-03T00:00:00,1,4,New Jersey,1989-1990
6,0028900007,0028900007,1610612762,1610612743,1989-11-03T00:00:00,4,0,Utah,1989-1990
7,0028900008,0028900008,1610612738,1610612749,1989-11-03T00:00:00,2,2,Tied,1989-1990
8,0028900009,0028900009,1610612741,1610612739,1989-11-03T00:00:00,5,0,Chicago,1989-1990
9,0028900010,0028900010,1610612766,1610612764,1989-11-03T00:00:00,0,2,Washington,1989-1990
10,0028900011,0028900011,1610612757,1610612758,1989-11-03T00:00:00,4,0,Portland,1989-1990
11,0028900012,0028900012,1610612760,1610612750,1989-11-03T00:00:00,3,1,Seattle,1989-1990
12,0028900013,0028900013,1610612752,1610612748,1989-11-04T00:00:00,5,1,New York,1989-1990
13,0028900014,0028900014,1610612744,1610612745,1989-11-04T00:00:00,2,2,Tied,1989-1990
14,0028900015,0028900015,1610612754,1610612739,1989-11-04T00:00:00,2,3,Cleveland,1989-1990
15,0028900016,0028900016,1610612758,1610612760,1989-11-04T00:00:00,2,2,Tied,1989-1990
16,0028900017,0028900017,1610612755,1610612749,1989-11-04T00:00:00,3,1,Philadelphia,1989-1990
17,0028900018,0028900018,1610612764,1610612765,1989-11-04T00:00:00,0,4,Detroit,1989-1990
18,0028900019,0028900019,1610612759,1610612747,1989-11-04T00:00:00,2,2,Tied,1989-1990
19,0028900020,0028900020,1610612743,1610612756,1989-11-04T00:00:00,1,3,Phoenix,1989-1990
20,0028900021,0028900021,1610612741,1610612738,1989-11-04T00:00:00,2,2,Tied,1989-1990
21,0028900022,0028900022,1610612753,1610612751,1989-11-04T00:00:00,3,1,Orlando,1989-1990
