,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0020300001,0020300001,0020200963,2003-03-18T00:00:00,1610612755,Philadelphia,76ers,PHI,103,1610612748,Miami,Heat,MIA,83,2003-2004
1,0020300002,0020300002,0040200146,2003-05-01T00:00:00,1610612759,San Antonio,Spurs,SAS,87,1610612756,Phoenix,Suns,PHX,85,2003-2004
2,0020300003,0020300003,0020201123,2003-04-08T00:00:00,1610612747,Los Angeles,Lakers,LAL,108,1610612742,Dallas,Mavericks,DAL,99,2003-2004
3,0020300004,0020300004,0020201162,2003-04-13T00:00:00,1610612738,Boston,Celtics,BOS,94,1610612748,Miami,Heat,MIA,86,2003-2004
4,0020300005,0020300005,0020200885,2003-03-07T00:00:00,1610612752,New York,Knicks,NYK,111,1610612753,Orlando,Magic,ORL,102,2003-2004
5,0020300006,0020300006,0020201183,2003-04-16T00:00:00,1610612740,New Orleans,Hornets,NOH,92,1610612737,Atlanta,Hawks,ATL,77,2003-2004
6,0020300007,0020300007,0020201152,2003-04-12T00:00:00,1610612761,Toronto,Raptors,TOR,86,1610612751,New Jersey,Nets,NJN,94,2003-2004
7,0020300008,0020300008,0020201092,2003-04-04T00:00:00,1610612765,Detroit,Pistons,DET,92,1610612754,Indiana,Pacers,IND,98,2003-2004
8,0020300009,0020300009,0020200808,2003-02-24T00:00:00,1610612750,Minnesota,Timberwolves,MIN,117,1610612749,Milwaukee,Bucks,MIL,114,2003-2004
9,0020300010,0020300010,0020200845,2003-03-01T00:00:00,1610612741,Chicago,Bulls,CHI,93,1610612764,Washington,Wizards,WAS,101,2003-2004
10,0020300011,0020300011,0020200767,2003-02-18T00:00:00,1610612743,Denver,Nuggets,DEN,76,1610612759,San Antonio,Spurs,SAS,101,2003-2004
11,0020300012,0020300012,0020201087,2003-04-03T00:00:00,1610612762,Utah,Jazz,UTA,93,1610612757,Portland,Trail Blazers,POR,88,2003-2004
12,0020300013,0020300013,0020201154,2003-04-12T00:00:00,1610612744,Golden State,Warriors,GSW,108,1610612742,Dallas,Mavericks,DAL,117,2003-2004
13,0020300014,0020300014,0020200198,2002-11-26T00:00:00,1610612758,Sacramento,Kings,SAC,91,1610612739,Cleveland,Cavaliers,CLE,85,2003-2004
14,0020300015,0020300015,0020201097,2003-04-04T00:00:00,1610612760,Seattle,SuperSonics,SEA,101,1610612746,Los Angeles,Clippers,LAC,93,2003-2004
15,0020300016,0020300016,0020201029,2003-03-26T00:00:00,1610612753,Orlando,Magic,ORL,97,1610612740,New Orleans,Hornets,NOH,95,2003-2004
16,0020300017,0020300017,0020201185,2003-04-16T00:00:00,1610612745,Houston,Rockets,HOU,89,1610612743,Denver,Nuggets,DEN,84,2003-2004
17,0020300018,0020300018,0020200429,2002-12-29T00:00:00,1610612756,Phoenix,Suns,PHX,103,1610612739,Cleveland,Cavaliers,CLE,84,2003-2004
18,0020300019,0020300019,0020200758,2003-03-04T00:00:00,1610612761,Toronto,Raptors,TOR,89,1610612764,Washington,Wizards,WAS,86,2003-2004
19,0020300020,0020300020,0020200759,2003-02-17T00:00:00,1610612748,Miami,Heat,MIA,62,1610612765,Detroit,Pistons,DET,93,2003-2004
20,0020300021,0020300021,0020201157,2003-04-13T00:00:00,1610612754,Indiana,Pacers,IND,98,1610612749,Milwaukee,Bucks,MIL,107,2003-2004
21,0020300022,0020300022,0020200183,2002-11-23T00:00:00,1610612751,New Jersey,Nets,NJN,96,1610612750,Minnesota,Timberwolves,MIN,82,2003-2004
22,0020300023,0020300023,0020200859,2003-03-03T00:00:00,1610612763,Memphis,Grizzlies,MEM,110,1610612738,Boston,Celtics,BOS,111,2003-2004
23,0020300024,0020300024,0020200965,2003-03-18T00:00:00,1610612741,Chicago,Bulls,CHI,103,1610612737,Atlanta,Hawks,ATL,78,2003-2004
