,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0020500001,0020500001,0020401201,2005-04-18T00:00:00,1610612755,Philadelphia,76ers,PHI,122,1610612749,Milwaukee,Bucks,MIL,106,2005-2006
1,0020500002,0020500002,0040400155,2005-05-04T00:00:00,1610612759,San Antonio,Spurs,SAS,99,1610612743,Denver,Nuggets,DEN,89,2005-2006
2,0020500003,0020500003,0040400226,2005-05-20T00:00:00,1610612756,Phoenix,Suns,PHX,130,1610612742,Dallas,Mavericks,DAL,126,2005-2006
3,0020500004,0020500004,0020400680,2005-02-04T00:00:00,1610612761,Toronto,Raptors,TOR,103,1610612764,Washington,Wizards,WAS,100,2005-2006
4,0020500005,0020500005,0020401202,2005-04-18T00:00:00,1610612753,Orlando,Magic,ORL,92,1610612754,Indiana,Pacers,IND,88,2005-2006
5,0020500006,0020500006,0020401041,2005-03-28T00:00:00,1610612739,Cleveland,Cavaliers,CLE,109,1610612740,New Orleans/Oklahoma City,Hornets,NOK,108,2005-2006
6,0020500007,0020500007,0020401001,2005-03-23T00:00:00,1610612738,Boston,Celtics,BOS,82,1610612752,New York,Knicks,NYK,107,2005-2006
7,0020500008,0020500008,0020400793,2005-02-23T00:00:00,1610612751,New Jersey,Nets,NJN,81,1610612749,Milwaukee,Bucks,MIL,100,2005-2006
8,0020500009,0020500009,0040400115,2005-05-03T00:00:00,1610612765,Detroit,Pistons,DET,88,1610612755,Philadelphia,76ers,PHI,78,2005-2006
9,0020500010,0020500010,0010500028,2005-10-14T00:00:00,1610612763,Memphis,Grizzlies,MEM,101,1610612748,Miami,Heat,MIA,91,2005-2006
