,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0029800001,0029800001,1610612738,1610612761,1999-02-05T00:00:00,1,2,Toronto,1998-1999
1,0029800002,0029800002,1610612753,1610612752,1999-02-05T00:00:00,3,0,Orlando,1998-1999
2,0029800003,0029800003,1610612748,1610612765,1999-02-05T00:00:00,1,2,Detroit,1998-1999
3,0029800004,0029800004,1610612766,1610612755,1999-02-05T00:00:00,1,2,Philadelphia,1998-1999
4,0029800005,0029800005,1610612737,1610612739,1999-02-05T00:00:00,2,1,Atlanta,1998-1999
5,0029800006,0029800006,1610612754,1610612764,1999-02-05T00:00:00,3,0,Indiana,1998-1999
6,0029800007,0029800007,1610612759,1610612758,1999-02-05T00:00:00,2,1,San Antonio,1998-1999
7,0029800008,0029800008,1610612743,1610612750,1999-02-05T00:00:00,0,3,Minnesota,1998-1999
8,0029800009,0029800009,1610612762,1610612741,1999-02-05T00:00:00,1,0,Utah,1998-1999
9,0029800010,0029800010,1610612746,1610612756,1999-02-05T00:00:00,0,3,Phoenix,1998-1999
10,0029800011,0029800011,1610612747,1610612745,1999-02-05T00:00:00,2,1,L.A. Lakers,1998-1999
11,0029800012,0029800012,1610612760,1610612742,1999-02-05T00:00:00,3,0,Seattle,1998-1999
12,0029800013,0029800013,1610612738,1610612739,1999-02-06T00:00:00,2,2,Tied,1998-1999
13,0029800014,0029800014,1610612755,1610612753,1999-02-06T00:00:00,2,1,Philadelphia,1998-1999
14,0029800015,0029800015,1610612764,1610612761,1999-02-06T00:00:00,2,2,Tied,1998-1999
15,0029800016,0029800016,1610612766,1610612749,1999-02-06T00:00:00,2,2,Tied,1998-1999
16,0029800017,0029800017,1610612737,1610612751,1999-02-06T00:00:00,1,2,New Jersey,1998-1999
17,0029800018,0029800018,1610612759,1610612750,1999-02-06T00:00:00,2,2,Tied,1998-1999
18,0029800019,0029800019,1610612744,1610612745,1999-02-06T00:00:00,0,3,Houston,1998-1999
19,0029800020,0029800020,1610612752,1610612748,1999-02-07T00:00:00,2,2,Tied,1998-1999
20,0029800021,0029800021,1610612751,1610612737,1999-02-07T00:00:00,2,1,New Jersey,1998-1999
21,0029800022,0029800022,1610612765,1610612754,1999-02-07T00:00:00,2,1,Detroit,1998-1999
22,0029800023,0029800023,1610612756,1610612743,1999-02-07T00:00:00,3,0,Phoenix,1998-1999
23,0029800024,0029800024,1610612746,1610612741,1999-02-07T00:00:00,0,1,Chicago,1998-1999
24,0029800025,0029800025,1610612747,1610612762,1999-02-07T00:00:00,1,3,Utah,1998-1999
25,0029800026,0029800026,1610612744,1610612742,1999-02-07T00:00:00,2,2,Tied,1998-1999
26,0029800027,0029800027,1610612758,1610612763,1999-02-07T00:00:00,4,0,Sacramento,1998-1999
27,0029800028,0029800028,1610612760,1610612757,1999-02-07T00:00:00,2,2,Tied,1998-1999
28,0029800029,0029800029,1610612753,1610612738,1999-02-08T00:00:00,2,1,Orlando,1998-1999
29,0029800030,0029800030,1610612766,1610612748,1999-02-08T00:00:00,1,2,Miami,1998-1999
30,0029800031,0029800031,1610612739,1610612754,1999-02-08T00:00:00,0,3,Indiana,1998-1999
31,0029800032,0029800032,1610612765,1610612764,1999-02-08T00:00:00,2,1,Detroit,1998-1999
32,0029800033,0029800033,1610612745,1610612743,1999-02-08T00:00:00,4,0,Houston,1998-1999
