,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0029200001,1992-11-06T00:00:00,,0029200001,3, ,19921106/LALLAC,1610612746,1610612747,1992-1993,5,,,Q5  - ,1
1,0029200002,1992-11-06T00:00:00,,0029200002,3, ,19921106/CHICLE,1610612739,1610612741,1992-1993,4,,,Q4  - ,1
2,0029200003,1992-11-06T00:00:00,,0029200003,3, ,19921106/SANSAC,1610612758,1610612759,1992-1993,4,,,Q4  - ,1
3,0029200004,1992-11-06T00:00:00,,0029200004,3, ,19921106/NJNPHL,1610612755,1610612751,1992-1993,4,,,Q4  - ,1
4,0029200005,1992-11-06T00:00:00,,0029200005,3, ,19921106/NYKATL,1610612737,1610612752,1992-1993,4,,,Q4  - ,1
5,0029200006,1992-11-06T00:00:00,,0029200006,3, ,19921106/MINBOS,1610612738,1610612750,1992-1993,4,,,Q4  - ,1
6,0029200007,1992-11-06T00:00:00,,0029200007,3, ,19921106/MILDET,1610612765,1610612749,1992-1993,4,,,Q4  - ,1
7,0029200008,1992-11-06T00:00:00,,0029200008,3, ,19921106/GOSUTH,1610612762,1610612744,1992-1993,4,,,Q4  - ,1
8,0029200009,1992-11-06T00:00:00,,0029200009,3, ,19921106/WASCHH,1610612766,1610612764,1992-1993,4,,,Q4  - ,1
9,0029200010,1992-11-06T00:00:00,,0029200010,3, ,19921106/SEAHOU,1610612745,1610612760,1992-1993,4,,,Q4  - ,1
10,0029200011,1992-11-06T00:00:00,,0029200011,3, ,19921106/MIAORL,1610612753,1610612748,1992-1993,4,,,Q4  - ,1
11,0029200012,1992-11-07T00:00:00,,0029200012,3, ,19921107/GOSMIN,1610612750,1610612744,1992-1993,5,,,Q5  - ,1
12,0029200013,1992-11-07T00:00:00,,0029200013,3, ,19921107/ATLCHI,1610612741,1610612737,1992-1993,4,,,Q4  - ,1
13,0029200014,1992-11-07T00:00:00,,0029200014,3, ,19921107/HOUSEA,1610612760,1610612745,1992-1993,4,,,Q4  - ,1
14,0029200015,1992-11-07T00:00:00,,0029200015,3, ,19921107/ORLWAS,1610612764,1610612753,1992-1993,4,,,Q4  - ,1
15,0029200016,1992-11-07T00:00:00,,0029200016,3, ,19921107/PHLNYK,1610612752,1610612755,1992-1993,4,,,Q4  - ,1
16,0029200017,1992-11-07T00:00:00,,0029200017,3, ,19921107/BOSMIL,1610612749,1610612738,1992-1993,4,,,Q4  - ,1
17,0029200018,1992-11-07T00:00:00,,0029200018,3, ,19921107/SANDEN,1610612743,1610612759,1992-1993,6,,,Q6  - ,1
18,0029200019,1992-11-07T00:00:00,,0029200019,3, ,19921107/UTHDAL,1610612742,1610612762,1992-1993,4,,,Q4  - ,1
19,0029200020,1992-11-07T00:00:00,,0029200020,3, ,19921107/LACPHX,1610612756,1610612746,1992-1993,4,,,Q4  - ,1
20,0029200021,1992-11-07T00:00:00,,0029200021,3, ,19921107/NJNMIA,1610612748,1610612751,1992-1993,4,,,Q4  - ,1
21,0029200022,1992-11-07T00:00:00,,0029200022,3, ,19921107/DETIND,1610612754,1610612765,1992-1993,4,,,Q4  - ,1
22,0029200023,1992-11-08T00:00:00,,0029200023,3, ,19921108/DENPOR,1610612757,1610612743,1992-1993,4,,,Q4  - ,1
23,0029200024,1992-11-08T00:00:00,,0029200024,3, ,19921108/CHHCLE,1610612739,1610612766,1992-1993,4,,,Q4  - ,1
24,0029200025,1992-11-08T00:00:00,,0029200025,3, ,19921108/SACLAL,1610612747,1610612758,1992-1993,4,,,Q4  - ,1
25,0029200026,1992-11-09T00:00:00,,0029200026,3, ,19921109/INDCHI,1610612741,1610612754,1992-1993,4,,,Q4  - ,1
26,0029200027,1992-11-10T00:00:00,,0029200027,3, ,19921110/MILSAN,1610612759,1610612749,1992-1993,4,,,Q4  - ,1
27,0029200028,1992-11-10T00:00:00,,0029200028,3, ,19921110/CHHORL,1610612753,1610612766,1992-1993,4,,,Q4  - ,1
28,0029200029,1992-11-10T00:00:00,,0029200029,3, ,19921110/PHXPOR,1610612757,1610612756,1992-1993,4,,,Q4  - ,1
29,0029200030,1992-11-10T00:00:00,,0029200030,3, ,19921110/LACSAC,1610612758,1610612746,1992-1993,4,,,Q4  - ,1
30,0029200031,1992-11-10T00:00:00,,0029200031,3, ,19921110/WASCLE,1610612739,1610612764,1992-1993,4,,,Q4  - ,1
31,0029200032,1992-11-10T00:00:00,,0029200032,3, ,19921110/BOSMIA,1610612748,1610612738,1992-1993,4,,,Q4  - ,1
32,0029200033,1992-11-10T00:00:00,,0029200033,3, ,19921110/DALMIN,1610612750,1610612742,1992-1993,4,,,Q4  - ,1
33,0029200034,1992-11-10T00:00:00,,0029200034,3, ,19921110/LALGOS,1610612744,1610612747,1992-1993,4,,,Q4  - ,1
34,0029200035,1992-11-10T00:00:00,,0029200035,3, ,19921110/UTHDEN,1610612743,1610612762,1992-1993,4,,,Q4  - ,1
35,0029200036,1992-11-10T00:00:00,,0029200036,3, ,19921110/NJNNYK,1610612752,1610612751,1992-1993,4,,,Q4  - ,1
36,0029200037,1992-11-11T00:00:00,,0029200037,3, ,19921111/MILDAL,1610612742,1610612749,1992-1993,4,,,Q4  - ,1
37,0029200038,1992-11-11T00:00:00,,0029200038,3, ,19921111/PHLIND,1610612754,1610612755,1992-1993,4,,,Q4  - ,1
38,0029200039,1992-11-11T00:00:00,,0029200039,3, ,19921111/ATLHOU,1610612745,1610612737,1992-1993,4,,,Q4  - ,1
39,0029200040,1992-11-11T00:00:00,,0029200040,3, ,19921111/DETCHI,1610612741,1610612765,1992-1993,5,,,Q5  - ,1
40,0029200041,1992-11-11T00:00:00,,0029200041,3, ,19921111/BOSCHH,1610612766,1610612738,1992-1993,4,,,Q4  - ,1
41,0029200042,1992-11-11T00:00:00,,0029200042,3, ,19921111/SACLAC,1610612746,1610612758,1992-1993,4,,,Q4  - ,1
42,0029200043,1992-11-12T00:00:00,,0029200043,3, ,19921112/MIADET,1610612765,1610612748,1992-1993,4,,,Q4  - ,1
43,0029200044,1992-11-12T00:00:00,,0029200044,3, ,19921112/PHXUTH,1610612762,1610612756,1992-1993,4,,,Q4  - ,1
44,0029200045,1992-11-12T00:00:00,,0029200045,3, ,19921112/MINNJN,1610612751,1610612750,1992-1993,4,,,Q4  - ,1
