,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0020000006,1715,Jason,Williams,55,1610612758,Sacramento,Kings,SAC,2000-2001
1,0020000018,1715,Jason,Williams,55,1610612758,Sacramento,Kings,SAC,2000-2001
2,0020000088,962,Walter,McCarty, 0,1610612738,Boston,Celtics,BOS,2000-2001
3,0020000089,445,Wesley,Person,1,1610612739,Cleveland,Cavaliers,CLE,2000-2001
4,0020000098,2130,Mike,Penberthy,12,1610612747,Los Angeles,Lakers,LAL,2000-2001
5,0020000098,2061,Dan,Langhi,14,1610612745,Houston,Rockets,HOU,2000-2001
6,0020000105,423,Chris,Gatling,32,1610612739,Cleveland,Cavaliers,CLE,2000-2001
7,0020000105,462,J.R.,Reid,31,1610612739,Cleveland,Cavaliers,CLE,2000-2001
8,0020000105,168,Chris,Mills,34,1610612744,Golden State,Warriors,GSW,2000-2001
9,0020000105,1504,Danny,Fortson,21,1610612744,Golden State,Warriors,GSW,2000-2001
10,0020000108,2130,Mike,Penberthy,12,1610612747,Los Angeles,Lakers,LAL,2000-2001
11,0020000109,692,Andrew,DeClercq,55,1610612753,Orlando,Magic,ORL,2000-2001
12,0020000120,2123,Garth,Joseph,32,1610612761,Toronto,Raptors,TOR,2000-2001
13,0020000127,105,Dan,Majerle, 9,1610612748,Miami,Heat,MIA,2000-2001
14,0020000132,339,Tom,Gugliotta,24,1610612756,Phoenix,Suns,PHX,2000-2001
15,0020000148,761,Matt,Geiger,52,1610612755,Philadelphia,76ers,PHI,2000-2001
16,0020000155,462,J.R.,Reid,31,1610612739,Cleveland,Cavaliers,CLE,2000-2001
17,0020000155,0, , ,32,1610612765,Detroit,Pistons,DET,2000-2001
18,0020000159,2040,Jerome,Moiso, 5,1610612738,Boston,Celtics,BOS,2000-2001
19,0020000170,1743,Bruno,Sundov,40,1610612754,Indiana,Pacers,IND,2000-2001
20,0020000173,462,J.R.,Reid,31,1610612739,Cleveland,Cavaliers,CLE,2000-2001
21,0020000173,931,Don,MacLean, 7,1610612748,Miami,Heat,MIA,2000-2001
22,0020000177,1956,Ira,Newble, 3,1610612759,San Antonio,Spurs,SAS,2000-2001
23,0020000182,26,Luc,Longley,13,1610612752,New York,Knicks,NYK,2000-2001
24,0020000202,77,Doug,Overton, 9,1610612738,Boston,Celtics,BOS,2000-2001
25,0020000223,67,Tom,Hammonds,20,1610612750,Minnesota,Timberwolves,MIN,2000-2001
26,0020000238,238,Tyrone,Hill,40,1610612755,Philadelphia,76ers,PHI,2000-2001
27,0020000238,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,2000-2001
28,0020000257,2123,Garth,Joseph,32,1610612761,Toronto,Raptors,TOR,2000-2001
29,0020000285,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,2000-2001
30,0020000294,72,Kenny,Anderson, 7,1610612738,Boston,Celtics,BOS,2000-2001
31,0020000314,901,Otis,Thorpe,52  ,1610612766,Charlotte,Hornets,CHH,2000-2001
32,0020000339,1714,Robert,Traylor,54,1610612739,Cleveland,Cavaliers,CLE,2000-2001
33,0020000339,935,Bryon,Russell, 3,1610612762,Utah,Jazz,UTA,2000-2001
34,0020000366,384,Calbert,Cheaney,29,1610612743,Denver,Nuggets,DEN,2000-2001
35,0020000366,961,John,Wallace,45,1610612765,Detroit,Pistons,DET,2000-2001
36,0020000384,105,Dan,Majerle, 9,1610612748,Miami,Heat,MIA,2000-2001
37,0020000385,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,2000-2001
38,0020000396,721,Tyus,Edney, 2,1610612754,Indiana,Pacers,IND,2000-2001
39,0020000398,754,Jim,Jackson,22,1610612737,Atlanta,Hawks,ATL,2000-2001
40,0020000412,1548,Mark,Blount,30,1610612738,Boston,Celtics,BOS,2000-2001
41,0020000413,966,Jerome,Williams,13,1610612765,Detroit,Pistons,DET,2000-2001
42,0020000414,423,Chris,Gatling,32,1610612739,Cleveland,Cavaliers,CLE,2000-2001
43,0020000414,1723,Matt,Harpring,15,1610612739,Cleveland,Cavaliers,CLE,2000-2001
44,0020000424,2036,Chris,Mihm, 4,1610612739,Cleveland,Cavaliers,CLE,2000-2001
45,0020000424,1510,Brevin,Knight,12,1610612739,Cleveland,Cavaliers,CLE,2000-2001
46,0020000431,435,Carlos,Rogers, 6,1610612745,Houston,Rockets,HOU,2000-2001
47,0020000445,754,Jim,Jackson, 2,1610612739,Cleveland,Cavaliers,CLE,2000-2001
48,0020000445,1683,Larry,Robinson,20,1610612739,Cleveland,Cavaliers,CLE,2000-2001
49,0020000445,1533,Anthony,Johnson,10,1610612739,Cleveland,Cavaliers,CLE,2000-2001
50,0020000445,165,Hakeem,Olajuwon,34,1610612745,Houston,Rockets,HOU,2000-2001
51,0020000445,1509,Kelvin,Cato,13,1610612745,Houston,Rockets,HOU,2000-2001
52,0020000449,2054,Jake,Tsakalidis,25,1610612756,Phoenix,Suns,PHX,2000-2001
53,0020000449,2054,Jake,Tsakalidis,25,1610612756,Phoenix,Suns,PHX,2000-2001
54,0020000450,371,Terry,Mills, 6,1610612754,Indiana,Pacers,IND,2000-2001
55,0020000454,146,Jud,Buechler,30,1610612765,Detroit,Pistons,DET,2000-2001
56,0020000477,1723,Matt,Harpring,15,1610612739,Cleveland,Cavaliers,CLE,2000-2001
57,0020000484,1863,Earl,Boykins,11,1610612746,Los Angeles,Clippers,LAC,2000-2001
58,0020000488,2036,Chris,Mihm,32,1610612739,Cleveland,Cavaliers,CLE,2000-2001
59,0020000488,1723,Matt,Harpring,49,1610612739,Cleveland,Cavaliers,CLE,2000-2001
60,0020000493,1114,Jaren,Jackson, 2,1610612759,San Antonio,Spurs,SAS,2000-2001
61,0020000500,2040,Jerome,Moiso, 5,1610612738,Boston,Celtics,BOS,2000-2001
62,0020000539,1544,Chris,Crawford, 4,1610612737,Atlanta,Hawks,ATL,2000-2001
63,0020000543,1505,Tariq,Abdul-Wahad, 9,1610612743,Denver,Nuggets,DEN,2000-2001
64,0020000551,461,Popeye,Jones,50,1610612764,Washington,Wizards,WAS,2000-2001
65,0020000585,1444,Lawrence,Funderburke,53,1610612758,Sacramento,Kings,SAC,2000-2001
66,0020000587,1564,Etdrick,Bohannon,41,1610612739,Cleveland,Cavaliers,CLE,2000-2001
67,0020000587,2036,Chris,Mihm, 4,1610612739,Cleveland,Cavaliers,CLE,2000-2001
68,0020000587,937,Scottie,Pippen,33,1610612757,Portland,Trail Blazers,POR,2000-2001
69,0020000601,280,Felton,Spencer,50,1610612752,New York,Knicks,NYK,2000-2001
70,0020000602,1897,Metta,World Peace,15,1610612741,Chicago,Bulls,CHI,2000-2001
71,0020000602,2036,Chris,Mihm, 4,1610612739,Cleveland,Cavaliers,CLE,2000-2001
72,0020000622,2053,Dalibor,Bagaric,44,1610612741,Chicago,Bulls,CHI,2000-2001
73,0020000641,441,Lamond,Murray,30,1610612739,Cleveland,Cavaliers,CLE,2000-2001
