,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
25,0020000013,00,1610612760,SEA,Seattle,34,8,11,0,0,1,0,19,7,20,2000-2001
26,0020000014,00,1610612765,DET,Detroit,22,16,5,0,0,0,1,23,15,21,2000-2001
27,0020000014,00,1610612738,BOS,Boston,40,13,12,20,0,0,0,14,6,10,2000-2001
28,0020000015,00,1610612755,PHI,Philadelphia,60,19,25,8,3,3,0,14,10,14,2000-2001
29,0020000015,00,1610612761,TOR,Toronto,40,14,13,10,3,3,0,16,10,23,2000-2001
30,0020000016,00,1610612753,ORL,Orlando,52,24,7,0,0,0,0,29,13,34,2000-2001
31,0020000016,00,1610612748,MIA,Miami,40,10,23,33,0,0,0,21,6,20,2000-2001
32,0020000017,00,1610612764,WAS,Washington,30,9,9,21,0,1,3,21,11,23,2000-2001
33,0020000017,00,1610612766,CHH,Charlotte,38,14,4,0,0,1,0,16,11,14,2000-2001
34,0020000018,00,1610612739,CLE,Cleveland,40,13,11,11,6,7,3,24,10,16,2000-2001
35,0020000018,00,1610612758,SAC,Sacramento,32,17,4,4,6,7,1,22,13,23,2000-2001
36,0020000019,00,1610612762,UTA,Utah,36,8,13,18,3,1,1,16,11,18,2000-2001
37,0020000019,00,1610612747,LAL,Los Angeles,34,12,12,2,3,1,1,13,14,17,2000-2001
38,0020000020,00,1610612743,DEN,Denver,50,15,19,1,4,0,0,13,9,19,2000-2001
39,0020000020,00,1610612760,SEA,Seattle,62,10,13,26,4,0,1,25,12,32,2000-2001
40,0020000021,00,1610612737,ATL,Atlanta,26,14,4,4,5,7,0,17,8,18,2000-2001
41,0020000021,00,1610612752,NYK,New York,38,8,2,25,5,7,1,13,6,4,2000-2001
42,0020000022,00,1610612754,IND,Indiana,34,6,10,2,3,1,1,20,12,18,2000-2001
43,0020000022,00,1610612742,DAL,Dallas,30,6,16,15,3,1,1,14,7,17,2000-2001
44,0020000023,00,1610612745,HOU,Houston,28,20,7,25,0,0,1,15,8,14,2000-2001
45,0020000023,00,1610612749,MIL,Milwaukee,30,12,9,0,0,0,2,16,6,14,2000-2001
46,0020000024,00,1610612750,MIN,Minnesota,32,14,10,10,9,13,0,14,7,17,2000-2001
47,0020000024,00,1610612759,SAS,San Antonio,36,14,17,16,9,13,1,17,10,7,2000-2001
48,0020000025,00,1610612744,GSW,Golden State,42,23,17,8,18,13,0,15,16,11,2000-2001
49,0020000025,00,1610612743,DEN,Denver,26,6,7,8,18,13,0,14,14,18,2000-2001
50,0020000026,00,1610612757,POR,Portland,26,15,15,6,8,2,1,26,6,29,2000-2001
51,0020000026,00,1610612756,PHX,Phoenix,48,15,15,28,8,2,3,17,10,18,2000-2001
52,0020000027,00,1610612746,LAC,Los Angeles,62,14,16,2,1,1,0,20,8,17,2000-2001
53,0020000027,00,1610612763,VAN,Vancouver,40,29,9,21,1,1,1,15,10,13,2000-2001
54,0020000028,00,1610612738,BOS,Boston,36,11,20,8,1,4,0,15,9,9,2000-2001
55,0020000028,00,1610612761,TOR,Toronto,24,8,10,21,1,4,0,19,13,17,2000-2001
56,0020000029,00,1610612764,WAS,Washington,34,12,11,4,12,13,1,14,9,19,2000-2001
57,0020000029,00,1610612752,NYK,New York,30,8,10,7,12,13,1,12,7,12,2000-2001
58,0020000030,00,1610612753,ORL,Orlando,34,10,20,5,8,10,0,20,16,17,2000-2001
59,0020000030,00,1610612755,PHI,Philadelphia,24,6,12,10,8,10,1,27,5,21,2000-2001
60,0020000031,00,1610612748,MIA,Miami,30,11,3,3,3,4,1,19,9,17,2000-2001
61,0020000031,00,1610612766,CHH,Charlotte,36,13,13,0,3,4,2,21,6,24,2000-2001
62,0020000032,00,1610612758,SAC,Sacramento,38,19,20,13,6,9,0,17,10,15,2000-2001
63,0020000032,00,1610612765,DET,Detroit,28,15,13,4,6,9,0,25,7,32,2000-2001
64,0020000033,00,1610612741,CHI,Chicago,24,12,14,6,5,3,2,20,18,21,2000-2001
65,0020000033,00,1610612751,NJN,New Jersey,42,17,11,21,5,3,1,14,9,20,2000-2001
66,0020000034,00,1610612751,NJN,New Jersey,30,12,10,12,5,10,0,12,13,16,2000-2001
67,0020000034,00,1610612766,CHH,Charlotte,42,20,11,0,5,10,1,15,16,12,2000-2001
68,0020000035,00,1610612748,MIA,Miami,16,12,5,13,4,7,1,17,7,19,2000-2001
69,0020000035,00,1610612755,PHI,Philadelphia,38,16,7,9,4,7,0,10,8,10,2000-2001
70,0020000036,00,1610612753,ORL,Orlando,42,16,20,15,3,4,0,22,7,35,2000-2001
71,0020000036,00,1610612737,ATL,Atlanta,46,23,22,3,3,4,3,19,10,22,2000-2001
72,0020000037,00,1610612764,WAS,Washington,42,15,20,4,3,8,0,11,13,16,2000-2001
73,0020000037,00,1610612761,TOR,Toronto,26,10,18,14,3,8,0,17,12,11,2000-2001
74,0020000038,00,1610612738,BOS,Boston,30,27,11,7,5,1,0,21,13,23,2000-2001
75,0020000038,00,1610612739,CLE,Cleveland,42,12,20,19,6,1,0,25,10,34,2000-2001
76,0020000039,00,1610612741,CHI,Chicago,30,12,8,5,5,5,1,22,7,13,2000-2001
77,0020000039,00,1610612754,IND,Indiana,24,14,21,15,5,5,1,12,11,11,2000-2001
78,0020000040,00,1610612749,MIL,Milwaukee,34,9,21,21,7,4,1,14,12,14,2000-2001
79,0020000040,00,1610612765,DET,Detroit,32,12,10,7,7,4,0,18,15,24,2000-2001
80,0020000041,00,1610612750,MIN,Minnesota,52,14,14,23,3,1,1,14,11,20,2000-2001
81,0020000041,00,1610612758,SAC,Sacramento,50,15,17,6,3,1,1,13,10,17,2000-2001
82,0020000042,00,1610612742,DAL,Dallas,32,12,13,4,4,4,1,17,4,22,2000-2001
83,0020000042,00,1610612762,UTA,Utah,36,12,7,11,4,4,2,14,11,7,2000-2001
84,0020000043,00,1610612743,DEN,Denver,34,16,25,15,3,5,0,20,10,27,2000-2001
85,0020000043,00,1610612756,PHX,Phoenix,46,18,10,12,4,5,0,25,13,28,2000-2001
86,0020000044,00,1610612745,HOU,Houston,36,13,4,6,11,6,2,14,8,12,2000-2001
87,0020000044,00,1610612746,LAC,Los Angeles,32,15,4,11,11,6,1,21,19,20,2000-2001
88,0020000045,00,1610612759,SAS,San Antonio,48,19,6,22,1,1,1,17,13,17,2000-2001
89,0020000045,00,1610612744,GSW,Golden State,42,22,13,8,1,1,0,7,11,11,2000-2001
90,0020000046,00,1610612757,POR,Portland,38,16,15,21,0,0,0,22,4,25,2000-2001
91,0020000046,00,1610612760,SEA,Seattle,48,16,25,0,0,0,0,16,12,23,2000-2001
92,0020000047,00,1610612763,VAN,Vancouver,26,6,6,3,7,5,0,19,7,17,2000-2001
93,0020000047,00,1610612747,LAL,Los Angeles,50,16,15,20,7,5,0,19,15,25,2000-2001
94,0020000048,00,1610612756,PHX,Phoenix,42,22,8,14,13,4,0,11,8,17,2000-2001
95,0020000048,00,1610612745,HOU,Houston,36,16,9,4,13,4,0,15,13,21,2000-2001
96,0020000049,00,1610612746,LAC,Los Angeles,58,11,13,6,2,6,1,10,17,13,2000-2001
97,0020000049,00,1610612747,LAL,Los Angeles,54,16,9,13,2,6,1,10,15,11,2000-2001
98,0020000050,00,1610612753,ORL,Orlando,46,26,20,14,9,12,1,16,9,24,2000-2001
99,0020000050,00,1610612760,SEA,Seattle,38,21,12,7,9,12,1,25,13,34,2000-2001
100,0020000051,00,1610612742,DAL,Dallas,38,10,16,16,6,6,2,14,10,16,2000-2001
101,0020000051,00,1610612743,DEN,Denver,50,14,13,2,6,6,0,18,13,22,2000-2001
102,0020000052,00,1610612762,UTA,Utah,38,14,8,6,2,5,0,21,12,20,2000-2001
103,0020000052,00,1610612750,MIN,Minnesota,24,8,12,13,1,4,0,14,6,13,2000-2001
104,0020000053,00,1610612758,SAC,Sacramento,38,10,15,13,9,4,1,9,11,11,2000-2001
105,0020000053,00,1610612757,POR,Portland,38,15,14,5,9,4,1,12,10,11,2000-2001
106,0020000054,00,1610612737,ATL,Atlanta,38,15,4,9,1,2,0,22,8,24,2000-2001
107,0020000054,00,1610612763,VAN,Vancouver,38,16,23,19,1,2,1,15,15,16,2000-2001
108,0020000055,00,1610612738,BOS,Boston,36,9,15,0,0,0,0,18,10,18,2000-2001
109,0020000055,00,1610612761,TOR,Toronto,42,17,34,42,0,0,1,17,10,14,2000-2001
110,0020000056,00,1610612764,WAS,Washington,28,13,4,8,19,9,0,9,13,7,2000-2001
111,0020000056,00,1610612741,CHI,Chicago,28,14,11,8,19,9,1,16,22,21,2000-2001
112,0020000057,00,1610612749,MIL,Milwaukee,24,5,5,2,1,1,0,13,0,16,2000-2001
113,0020000057,00,1610612752,NYK,New York,48,10,10,19,1,1,3,15,9,8,2000-2001
114,0020000058,00,1610612745,HOU,Houston,28,19,8,10,5,5,2,21,5,20,2000-2001
115,0020000058,00,1610612747,LAL,Los Angeles,40,3,9,2,5,5,0,19,10,22,2000-2001
116,0020000059,00,1610612759,SAS,San Antonio,30,18,11,3,7,5,0,22,12,23,2000-2001
117,0020000059,00,1610612756,PHX,Phoenix,52,10,18,20,7,5,3,16,10,15,2000-2001
118,0020000060,00,1610612757,POR,Portland,38,12,22,18,0,1,0,18,4,19,2000-2001
119,0020000060,00,1610612737,ATL,Atlanta,32,19,12,0,0,1,3,16,12,11,2000-2001
120,0020000061,00,1610612739,CLE,Cleveland,38,10,13,7,15,9,2,19,13,21,2000-2001
121,0020000061,00,1610612752,NYK,New York,36,19,6,8,15,9,1,18,7,21,2000-2001
122,0020000062,00,1610612755,PHI,Philadelphia,40,13,13,27,1,1,1,19,9,18,2000-2001
123,0020000062,00,1610612765,DET,Detroit,44,20,20,4,1,1,1,22,8,29,2000-2001
124,0020000063,00,1610612764,WAS,Washington,30,8,13,6,1,0,1,24,13,28,2000-2001
125,0020000063,00,1610612751,NJN,New Jersey,48,10,10,24,1,0,0,17,9,14,2000-2001
126,0020000064,00,1610612753,ORL,Orlando,36,14,23,9,9,3,0,19,14,22,2000-2001
127,0020000064,00,1610612766,CHH,Charlotte,24,8,20,0,9,3,1,18,16,26,2000-2001
128,0020000065,00,1610612760,SEA,Seattle,40,14,12,3,4,3,1,22,8,23,2000-2001
129,0020000065,00,1610612748,MIA,Miami,36,9,11,17,4,3,0,13,8,9,2000-2001
130,0020000066,00,1610612749,MIL,Milwaukee,22,16,14,2,5,9,0,9,6,11,2000-2001
131,0020000066,00,1610612754,IND,Indiana,46,12,13,14,5,9,1,13,7,14,2000-2001
132,0020000067,00,1610612742,DAL,Dallas,42,17,8,1,6,4,0,17,5,20,2000-2001
133,0020000067,00,1610612763,VAN,Vancouver,48,19,7,33,6,4,2,21,10,18,2000-2001
134,0020000068,00,1610612747,LAL,Los Angeles,18,10,4,4,2,6,0,18,9,20,2000-2001
135,0020000068,00,1610612759,SAS,San Antonio,30,15,11,12,2,6,0,12,11,11,2000-2001
136,0020000069,00,1610612743,DEN,Denver,60,14,19,12,17,24,0,10,8,6,2000-2001
137,0020000069,00,1610612750,MIN,Minnesota,32,26,9,12,17,24,0,13,12,21,2000-2001
138,0020000070,00,1610612746,LAC,Los Angeles,32,10,10,5,4,5,1,16,15,8,2000-2001
139,0020000070,00,1610612762,UTA,Utah,34,12,4,11,4,5,2,19,20,17,2000-2001
140,0020000071,00,1610612744,GSW,Golden State,40,18,6,0,0,0,0,31,13,41,2000-2001
141,0020000071,00,1610612758,SAC,Sacramento,56,12,30,35,0,0,0,15,6,8,2000-2001
142,0020000072,00,1610612751,NJN,New Jersey,34,6,11,0,0,0,1,13,12,14,2000-2001
143,0020000072,00,1610612765,DET,Detroit,40,18,16,17,0,0,1,14,10,12,2000-2001
144,0020000073,00,1610612760,SEA,Seattle,36,23,11,15,6,3,0,10,11,16,2000-2001
145,0020000073,00,1610612766,CHH,Charlotte,30,13,8,0,6,3,1,14,9,15,2000-2001
146,0020000074,00,1610612741,CHI,Chicago,26,24,7,19,0,1,1,19,10,16,2000-2001
147,0020000074,00,1610612753,ORL,Orlando,36,18,7,0,0,1,0,12,8,14,2000-2001
148,0020000075,00,1610612755,PHI,Philadelphia,40,13,7,6,14,9,1,21,15,21,2000-2001
149,0020000075,00,1610612750,MIN,Minnesota,28,12,0,10,14,9,0,9,13,7,2000-2001
150,0020000076,00,1610612745,HOU,Houston,34,13,13,9,1,5,1,21,10,15,2000-2001
151,0020000076,00,1610612763,VAN,Vancouver,28,9,6,8,1,5,1,20,4,24,2000-2001
152,0020000077,00,1610612756,PHX,Phoenix,40,15,20,13,3,4,0,17,11,12,2000-2001
153,0020000077,00,1610612737,ATL,Atlanta,38,10,6,6,3,4,1,21,9,21,2000-2001
154,0020000078,00,1610612743,DEN,Denver,22,19,12,2,3,1,0,21,6,26,2000-2001
155,0020000078,00,1610612757,POR,Portland,48,14,22,19,3,1,0,11,7,11,2000-2001
156,0020000079,00,1610612738,BOS,Boston,30,6,3,11,13,11,2,13,11,16,2000-2001
157,0020000079,00,1610612752,NYK,New York,32,12,10,9,13,11,1,16,5,14,2000-2001
158,0020000080,00,1610612764,WAS,Washington,34,7,8,5,9,4,0,22,12,24,2000-2001
159,0020000080,00,1610612754,IND,Indiana,38,10,16,12,9,4,0,14,8,16,2000-2001
160,0020000081,00,1610612739,CLE,Cleveland,50,12,25,0,0,1,0,12,5,14,2000-2001
161,0020000081,00,1610612761,TOR,Toronto,46,13,22,32,0,1,0,15,9,10,2000-2001
162,0020000082,00,1610612742,DAL,Dallas,40,10,17,9,13,4,0,12,4,8,2000-2001
163,0020000082,00,1610612759,SAS,San Antonio,30,16,10,11,13,4,0,16,6,21,2000-2001
164,0020000083,00,1610612762,UTA,Utah,36,12,3,6,6,3,1,14,8,13,2000-2001
165,0020000083,00,1610612748,MIA,Miami,24,13,2,16,6,3,0,15,9,14,2000-2001
166,0020000084,00,1610612737,ATL,Atlanta,28,8,13,18,10,5,0,17,7,24,2000-2001
167,0020000084,00,1610612746,LAC,Los Angeles,44,15,20,12,10,5,1,21,11,23,2000-2001
168,0020000085,00,1610612744,GSW,Golden State,46,26,12,6,11,7,4,24,15,33,2000-2001
169,0020000085,00,1610612758,SAC,Sacramento,48,12,10,14,11,7,1,16,15,21,2000-2001
170,0020000086,00,1610612752,NYK,New York,38,14,4,16,4,2,0,10,11,14,2000-2001
171,0020000086,00,1610612766,CHH,Charlotte,32,15,9,0,4,2,1,14,6,17,2000-2001
172,0020000087,00,1610612751,NJN,New Jersey,66,17,29,37,6,4,1,18,10,14,2000-2001
173,0020000087,00,1610612760,SEA,Seattle,32,13,16,3,6,4,1,31,13,41,2000-2001
174,0020000088,00,1610612755,PHI,Philadelphia,32,10,10,11,3,5,2,18,14,20,2000-2001
175,0020000088,00,1610612738,BOS,Boston,36,6,4,11,3,5,1,16,13,16,2000-2001
176,0020000089,00,1610612739,CLE,Cleveland,36,6,16,18,4,2,3,20,11,15,2000-2001
177,0020000089,00,1610612764,WAS,Washington,26,13,13,6,4,2,0,25,6,24,2000-2001
178,0020000090,00,1610612754,IND,Indiana,32,10,9,10,18,16,0,17,5,16,2000-2001
179,0020000090,00,1610612765,DET,Detroit,38,18,30,8,18,16,2,17,9,24,2000-2001
180,0020000091,00,1610612761,TOR,Toronto,38,8,9,25,6,0,0,14,7,19,2000-2001
181,0020000091,00,1610612741,CHI,Chicago,38,7,9,1,6,0,3,16,3,18,2000-2001
182,0020000092,00,1610612749,MIL,Milwaukee,40,8,13,7,15,9,0,16,7,20,2000-2001
183,0020000092,00,1610612750,MIN,Minnesota,34,24,9,11,15,9,1,18,6,19,2000-2001
184,0020000093,00,1610612763,VAN,Vancouver,28,2,10,16,4,6,0,11,5,15,2000-2001
185,0020000093,00,1610612759,SAS,San Antonio,30,4,16,15,4,6,0,17,14,22,2000-2001
186,0020000094,00,1610612748,MIA,Miami,32,8,15,7,10,7,1,19,14,24,2000-2001
187,0020000094,00,1610612756,PHX,Phoenix,40,7,9,11,10,7,3,22,12,11,2000-2001
188,0020000095,00,1610612745,HOU,Houston,48,6,2,2,6,2,1,14,4,23,2000-2001
189,0020000095,00,1610612757,POR,Portland,44,10,21,27,6,2,0,15,13,12,2000-2001
190,0020000096,00,1610612760,SEA,Seattle,46,18,15,1,6,5,0,13,6,10,2000-2001
191,0020000096,00,1610612765,DET,Detroit,34,13,15,21,6,5,0,18,8,23,2000-2001
192,0020000097,00,1610612743,DEN,Denver,44,5,26,20,2,2,1,12,14,16,2000-2001
193,0020000097,00,1610612746,LAC,Los Angeles,42,19,15,8,2,2,1,17,9,18,2000-2001
194,0020000098,00,1610612747,LAL,Los Angeles,48,21,16,16,2,7,1,17,11,15,2000-2001
195,0020000098,00,1610612745,HOU,Houston,38,17,0,4,2,7,1,15,12,17,2000-2001
196,0020000099,00,1610612744,GSW,Golden State,44,19,9,4,9,13,2,32,13,31,2000-2001
197,0020000099,00,1610612753,ORL,Orlando,58,12,18,13,9,13,0,17,4,16,2000-2001
198,0020000100,00,1610612742,DAL,Dallas,40,10,8,6,1,0,0,10,6,8,2000-2001
199,0020000100,00,1610612758,SAC,Sacramento,52,8,15,30,1,0,0,14,5,12,2000-2001
200,0020000101,00,1610612757,POR,Portland,32,10,21,19,0,2,1,25,7,29,2000-2001
201,0020000101,00,1610612751,NJN,New Jersey,38,7,7,0,0,2,0,15,8,20,2000-2001
202,0020000102,00,1610612742,DAL,Dallas,36,17,2,22,1,0,0,10,8,4,2000-2001
203,0020000102,00,1610612746,LAC,Los Angeles,42,19,10,1,1,0,4,20,16,16,2000-2001
204,0020000103,00,1610612766,CHH,Charlotte,30,15,7,0,2,7,0,18,15,15,2000-2001
205,0020000103,00,1610612748,MIA,Miami,40,8,8,15,3,8,1,15,8,15,2000-2001
206,0020000104,00,1610612757,POR,Portland,30,17,11,10,21,13,1,19,12,12,2000-2001
207,0020000104,00,1610612737,ATL,Atlanta,40,15,7,6,21,13,3,19,18,24,2000-2001
208,0020000105,00,1610612744,GSW,Golden State,34,13,12,5,14,6,0,13,11,14,2000-2001
209,0020000105,00,1610612739,CLE,Cleveland,46,9,19,13,14,6,1,21,6,21,2000-2001
210,0020000106,00,1610612745,HOU,Houston,48,14,17,27,0,0,2,17,8,14,2000-2001
211,0020000106,00,1610612741,CHI,Chicago,48,23,15,0,0,0,0,17,7,15,2000-2001
212,0020000107,00,1610612762,UTA,Utah,40,17,11,1,2,2,0,18,10,23,2000-2001
213,0020000107,00,1610612759,SAS,San Antonio,36,10,12,19,2,2,3,12,10,13,2000-2001
214,0020000108,00,1610612743,DEN,Denver,50,18,12,4,14,6,0,10,9,13,2000-2001
215,0020000108,00,1610612747,LAL,Los Angeles,60,24,18,20,14,6,0,17,8,14,2000-2001
216,0020000109,00,1610612753,ORL,Orlando,32,13,12,8,6,9,2,22,7,21,2000-2001
217,0020000109,00,1610612758,SAC,Sacramento,38,13,13,16,6,9,0,21,11,18,2000-2001
218,0020000110,00,1610612760,SEA,Seattle,36,14,15,21,4,8,1,21,8,13,2000-2001
219,0020000110,00,1610612752,NYK,New York,34,18,6,3,4,8,2,20,7,23,2000-2001
220,0020000111,00,1610612764,WAS,Washington,30,12,24,0,0,1,2,14,10,15,2000-2001
221,0020000111,00,1610612738,BOS,Boston,48,15,9,15,0,1,1,16,11,24,2000-2001
222,0020000112,00,1610612748,MIA,Miami,30,18,5,2,6,3,1,16,7,13,2000-2001
223,0020000112,00,1610612751,NJN,New Jersey,32,10,14,12,6,3,1,17,11,21,2000-2001
224,0020000113,00,1610612755,PHI,Philadelphia,60,19,13,15,2,3,0,14,11,15,2000-2001
225,0020000113,00,1610612739,CLE,Cleveland,58,14,11,11,2,3,1,22,10,29,2000-2001
226,0020000114,00,1610612754,IND,Indiana,30,8,9,12,4,6,1,17,6,17,2000-2001
227,0020000114,00,1610612765,DET,Detroit,34,8,13,11,4,6,0,21,12,11,2000-2001
228,0020000115,00,1610612737,ATL,Atlanta,26,22,5,1,10,8,2,24,8,26,2000-2001
229,0020000115,00,1610612749,MIL,Milwaukee,28,7,15,18,10,8,1,13,11,10,2000-2001
230,0020000116,00,1610612750,MIN,Minnesota,42,6,24,17,7,8,0,23,7,22,2000-2001
231,0020000116,00,1610612744,GSW,Golden State,38,9,20,5,7,8,0,11,9,11,2000-2001
232,0020000117,00,1610612742,DAL,Dallas,28,10,5,5,6,14,1,23,9,26,2000-2001
233,0020000117,00,1610612756,PHX,Phoenix,52,16,20,21,6,14,0,22,10,25,2000-2001
234,0020000118,00,1610612752,NYK,New York,36,6,3,10,4,7,2,15,8,14,2000-2001
235,0020000118,00,1610612746,LAC,Los Angeles,32,20,4,4,4,7,3,14,10,13,2000-2001
236,0020000119,00,1610612764,WAS,Washington,30,17,15,9,8,9,0,15,4,20,2000-2001
237,0020000119,00,1610612759,SAS,San Antonio,46,16,9,7,8,9,1,14,11,9,2000-2001
238,0020000120,00,1610612761,TOR,Toronto,36,9,23,4,9,12,0,8,7,11,2000-2001
239,0020000120,00,1610612757,POR,Portland,42,10,18,9,9,12,1,12,11,19,2000-2001
240,0020000121,00,1610612745,HOU,Houston,46,8,4,9,12,14,2,11,5,10,2000-2001
241,0020000121,00,1610612766,CHH,Charlotte,38,27,6,0,12,14,0,13,8,11,2000-2001
242,0020000122,00,1610612741,CHI,Chicago,36,19,18,2,6,2,2,7,19,8,2000-2001
243,0020000122,00,1610612743,DEN,Denver,22,18,13,21,6,2,0,18,18,21,2000-2001
244,0020000123,00,1610612753,ORL,Orlando,30,7,16,8,6,8,1,23,13,27,2000-2001
245,0020000123,00,1610612762,UTA,Utah,40,11,12,15,6,8,0,24,11,18,2000-2001
246,0020000124,00,1610612747,LAL,Los Angeles,50,19,9,4,12,16,0,15,11,19,2000-2001
247,0020000124,00,1610612758,SAC,Sacramento,32,7,13,13,12,16,1,11,6,13,2000-2001
248,0020000125,00,1610612746,LAC,Los Angeles,30,15,7,10,11,7,0,11,10,16,2000-2001
249,0020000125,00,1610612763,VAN,Vancouver,24,9,11,5,10,6,0,12,9,17,2000-2001
250,0020000126,00,1610612737,ATL,Atlanta,32,9,14,12,1,5,0,17,10,17,2000-2001
251,0020000126,00,1610612738,BOS,Boston,32,27,15,16,1,5,0,12,9,13,2000-2001
252,0020000127,00,1610612748,MIA,Miami,26,10,9,8,7,5,1,14,4,12,2000-2001
253,0020000127,00,1610612755,PHI,Philadelphia,48,10,16,21,7,5,2,17,13,11,2000-2001
254,0020000128,00,1610612766,CHH,Charlotte,40,10,15,0,5,2,1,15,13,15,2000-2001
255,0020000128,00,1610612765,DET,Detroit,40,23,16,13,5,2,0,17,9,16,2000-2001
256,0020000129,00,1610612754,IND,Indiana,38,22,19,6,4,12,3,13,8,15,2000-2001
257,0020000129,00,1610612744,GSW,Golden State,32,18,8,13,4,12,0,15,6,22,2000-2001
258,0020000130,00,1610612749,MIL,Milwaukee,28,12,17,15,10,13,1,11,9,15,2000-2001
259,0020000130,00,1610612739,CLE,Cleveland,38,14,20,3,10,13,0,21,4,16,2000-2001
260,0020000131,00,1610612759,SAS,San Antonio,56,17,4,4,11,17,0,19,7,14,2000-2001
261,0020000131,00,1610612750,MIN,Minnesota,34,4,12,13,12,17,2,20,13,18,2000-2001
262,0020000132,00,1610612752,NYK,New York,24,4,10,18,0,0,0,14,8,9,2000-2001
263,0020000132,00,1610612756,PHX,Phoenix,34,13,9,0,0,0,1,29,13,35,2000-2001
264,0020000133,00,1610612760,SEA,Seattle,42,24,24,17,5,4,0,16,7,20,2000-2001
265,0020000133,00,1610612742,DAL,Dallas,48,13,26,6,6,5,0,16,6,24,2000-2001
266,0020000134,00,1610612751,NJN,New Jersey,38,12,14,16,4,6,0,12,6,13,2000-2001
267,0020000134,00,1610612754,IND,Indiana,42,27,20,4,4,6,0,22,9,26,2000-2001
268,0020000135,00,1610612738,BOS,Boston,32,10,2,3,1,4,0,17,6,23,2000-2001
269,0020000135,00,1610612764,WAS,Washington,44,15,27,30,1,4,2,15,9,19,2000-2001
270,0020000136,00,1610612748,MIA,Miami,38,20,6,6,9,8,0,9,3,13,2000-2001
271,0020000136,00,1610612757,POR,Portland,32,8,7,8,9,8,0,18,5,20,2000-2001
272,0020000137,00,1610612737,ATL,Atlanta,26,11,6,6,9,6,1,17,8,18,2000-2001
273,0020000137,00,1610612750,MIN,Minnesota,12,4,6,12,9,6,0,17,7,22,2000-2001
274,0020000138,00,1610612749,MIL,Milwaukee,44,12,15,16,4,5,0,11,9,14,2000-2001
275,0020000138,00,1610612761,TOR,Toronto,40,5,18,10,4,5,1,10,12,13,2000-2001
276,0020000139,00,1610612756,PHX,Phoenix,34,12,18,2,2,3,0,17,5,16,2000-2001
277,0020000139,00,1610612745,HOU,Houston,38,18,6,14,2,3,1,20,8,16,2000-2001
