,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0020600001,0020600001,1610612748,1610612741,2006-10-31T00:00:00,1,3,Chicago,2006-2007
1,0020600002,0020600002,1610612747,1610612756,2006-10-31T00:00:00,1,3,Phoenix,2006-2007
2,0020600003,0020600003,1610612755,1610612737,2006-11-01T00:00:00,3,1,Philadelphia,2006-2007
3,0020600004,0020600004,1610612766,1610612754,2006-11-01T00:00:00,1,2,Indiana,2006-2007
4,0020600005,0020600005,1610612753,1610612741,2006-11-01T00:00:00,2,1,Orlando,2006-2007
5,0020600006,0020600006,1610612738,1610612740,2006-11-01T00:00:00,0,2,New Orleans/Oklahoma City,2006-2007
6,0020600007,0020600007,1610612751,1610612761,2006-11-01T00:00:00,2,2,Tied,2006-2007
7,0020600008,0020600008,1610612765,1610612749,2006-11-01T00:00:00,3,1,Detroit,2006-2007
8,0020600009,0020600009,1610612739,1610612764,2006-11-01T00:00:00,2,1,Cleveland,2006-2007
9,0020600010,0020600010,1610612763,1610612752,2006-11-01T00:00:00,0,2,New York,2006-2007
10,0020600011,0020600011,1610612750,1610612758,2006-11-01T00:00:00,2,2,Tied,2006-2007
11,0020600012,0020600012,1610612762,1610612745,2006-11-01T00:00:00,3,1,Utah,2006-2007
12,0020600013,0020600013,1610612760,1610612757,2006-11-01T00:00:00,2,2,Tied,2006-2007
13,0020600014,0020600014,1610612756,1610612746,2006-11-01T00:00:00,2,2,Tied,2006-2007
14,0020600015,0020600015,1610612744,1610612747,2006-11-01T00:00:00,0,4,L.A. Lakers,2006-2007
15,0020600016,0020600016,1610612742,1610612759,2006-11-02T00:00:00,3,1,Dallas,2006-2007
16,0020600017,0020600017,1610612746,1610612743,2006-11-02T00:00:00,1,2,Denver,2006-2007
17,0020600018,0020600018,1610612761,1610612749,2006-11-03T00:00:00,3,1,Toronto,2006-2007
18,0020600019,0020600019,1610612753,1610612755,2006-11-03T00:00:00,2,1,Orlando,2006-2007
19,0020600020,0020600020,1610612754,1610612740,2006-11-03T00:00:00,1,1,Tied,2006-2007
20,0020600021,0020600021,1610612738,1610612765,2006-11-03T00:00:00,0,4,Detroit,2006-2007
21,0020600022,0020600022,1610612737,1610612752,2006-11-03T00:00:00,1,2,New York,2006-2007
22,0020600023,0020600023,1610612748,1610612751,2006-11-03T00:00:00,3,1,Miami,2006-2007
23,0020600024,0020600024,1610612763,1610612766,2006-11-03T00:00:00,2,0,Memphis,2006-2007
24,0020600025,0020600025,1610612759,1610612739,2006-11-03T00:00:00,0,2,Cleveland,2006-2007
25,0020600026,0020600026,1610612741,1610612758,2006-11-03T00:00:00,0,2,Sacramento,2006-2007
26,0020600027,0020600027,1610612743,1610612750,2006-11-03T00:00:00,2,2,Tied,2006-2007
27,0020600028,0020600028,1610612756,1610612762,2006-11-03T00:00:00,1,3,Utah,2006-2007
28,0020600029,0020600029,1610612747,1610612760,2006-11-03T00:00:00,3,1,L.A. Lakers,2006-2007
29,0020600030,0020600030,1610612744,1610612757,2006-11-03T00:00:00,2,1,Golden State,2006-2007
30,0020600031,0020600031,1610612764,1610612738,2006-11-04T00:00:00,3,0,Washington,2006-2007
31,0020600032,0020600032,1610612766,1610612739,2006-11-04T00:00:00,2,2,Tied,2006-2007
32,0020600033,0020600033,1610612752,1610612754,2006-11-04T00:00:00,1,2,Indiana,2006-2007
33,0020600034,0020600034,1610612765,1610612763,2006-11-04T00:00:00,2,0,Detroit,2006-2007
34,0020600035,0020600035,1610612749,1610612758,2006-11-04T00:00:00,1,1,Tied,2006-2007
35,0020600036,0020600036,1610612745,1610612742,2006-11-04T00:00:00,1,3,Dallas,2006-2007
36,0020600037,0020600037,1610612762,1610612744,2006-11-04T00:00:00,2,2,Tied,2006-2007
37,0020600038,0020600038,1610612757,1610612750,2006-11-04T00:00:00,2,2,Tied,2006-2007
38,0020600039,0020600039,1610612746,1610612756,2006-11-04T00:00:00,2,2,Tied,2006-2007
39,0020600040,0020600040,1610612761,1610612759,2006-11-05T00:00:00,0,2,San Antonio,2006-2007
40,0020600041,0020600041,1610612755,1610612748,2006-11-05T00:00:00,3,1,Philadelphia,2006-2007
41,0020600042,0020600042,1610612737,1610612753,2006-11-05T00:00:00,3,1,Atlanta,2006-2007
42,0020600043,0020600043,1610612740,1610612745,2006-11-05T00:00:00,3,1,New Orleans/Oklahoma City,2006-2007
43,0020600044,0020600044,1610612760,1610612747,2006-11-05T00:00:00,1,3,L.A. Lakers,2006-2007
44,0020600045,0020600045,1610612753,1610612764,2006-11-06T00:00:00,2,2,Tied,2006-2007
45,0020600046,0020600046,1610612752,1610612759,2006-11-06T00:00:00,0,2,San Antonio,2006-2007
46,0020600047,0020600047,1610612741,1610612749,2006-11-06T00:00:00,4,0,Chicago,2006-2007
47,0020600048,0020600048,1610612742,1610612744,2006-11-06T00:00:00,0,3,Golden State,2006-2007
48,0020600049,0020600049,1610612762,1610612765,2006-11-06T00:00:00,2,0,Utah,2006-2007
49,0020600050,0020600050,1610612758,1610612750,2006-11-06T00:00:00,2,2,Tied,2006-2007
50,0020600051,0020600051,1610612746,1610612757,2006-11-06T00:00:00,3,1,L.A. Clippers,2006-2007
51,0020600052,0020600052,1610612739,1610612737,2006-11-07T00:00:00,3,1,Cleveland,2006-2007
52,0020600053,0020600053,1610612754,1610612755,2006-11-07T00:00:00,2,2,Tied,2006-2007
53,0020600054,0020600054,1610612748,1610612760,2006-11-07T00:00:00,2,0,Miami,2006-2007
54,0020600055,0020600055,1610612763,1610612745,2006-11-07T00:00:00,0,4,Houston,2006-2007
55,0020600056,0020600056,1610612740,1610612744,2006-11-07T00:00:00,1,3,Golden State,2006-2007
56,0020600057,0020600057,1610612747,1610612750,2006-11-07T00:00:00,3,1,L.A. Lakers,2006-2007
57,0020600058,0020600058,1610612761,1610612755,2006-11-08T00:00:00,3,1,Toronto,2006-2007
58,0020600059,0020600059,1610612764,1610612754,2006-11-08T00:00:00,3,0,Washington,2006-2007
59,0020600060,0020600060,1610612753,1610612760,2006-11-08T00:00:00,2,0,Orlando,2006-2007
60,0020600061,0020600061,1610612738,1610612766,2006-11-08T00:00:00,2,2,Tied,2006-2007
61,0020600062,0020600062,1610612751,1610612762,2006-11-08T00:00:00,2,0,New Jersey,2006-2007
62,0020600063,0020600063,1610612749,1610612745,2006-11-08T00:00:00,0,2,Houston,2006-2007
63,0020600064,0020600064,1610612759,1610612756,2006-11-08T00:00:00,2,1,San Antonio,2006-2007
64,0020600065,0020600065,1610612743,1610612752,2006-11-08T00:00:00,1,1,Tied,2006-2007
65,0020600066,0020600066,1610612757,1610612747,2006-11-08T00:00:00,2,1,Portland,2006-2007
66,0020600067,0020600067,1610612746,1610612742,2006-11-08T00:00:00,1,2,Dallas,2006-2007
67,0020600068,0020600068,1610612758,1610612765,2006-11-08T00:00:00,1,1,Tied,2006-2007
68,0020600069,0020600069,1610612739,1610612741,2006-11-09T00:00:00,2,2,Tied,2006-2007
69,0020600070,0020600070,1610612756,1610612742,2006-11-09T00:00:00,2,2,Tied,2006-2007
70,0020600071,0020600071,1610612744,1610612740,2006-11-09T00:00:00,3,1,Golden State,2006-2007
71,0020600072,0020600072,1610612761,1610612737,2006-11-10T00:00:00,2,2,Tied,2006-2007
72,0020600073,0020600073,1610612755,1610612743,2006-11-10T00:00:00,1,1,Tied,2006-2007
73,0020600074,0020600074,1610612764,1610612749,2006-11-10T00:00:00,3,1,Washington,2006-2007
74,0020600075,0020600075,1610612766,1610612760,2006-11-10T00:00:00,0,2,Seattle,2006-2007
75,0020600076,0020600076,1610612754,1610612753,2006-11-10T00:00:00,2,2,Tied,2006-2007
76,0020600077,0020600077,1610612738,1610612762,2006-11-10T00:00:00,0,2,Utah,2006-2007
77,0020600078,0020600078,1610612751,1610612748,2006-11-10T00:00:00,1,3,Miami,2006-2007
78,0020600079,0020600079,1610612745,1610612752,2006-11-10T00:00:00,2,0,Houston,2006-2007
79,0020600080,0020600080,1610612757,1610612740,2006-11-10T00:00:00,2,1,Portland,2006-2007
80,0020600081,0020600081,1610612747,1610612765,2006-11-10T00:00:00,0,2,Detroit,2006-2007
81,0020600082,0020600082,1610612737,1610612760,2006-11-11T00:00:00,0,2,Seattle,2006-2007
82,0020600083,0020600083,1610612739,1610612738,2006-11-11T00:00:00,2,1,Cleveland,2006-2007
83,0020600084,0020600084,1610612759,1610612752,2006-11-11T00:00:00,2,0,San Antonio,2006-2007
84,0020600085,0020600085,1610612750,1610612753,2006-11-11T00:00:00,1,1,Tied,2006-2007
85,0020600086,0020600086,1610612741,1610612754,2006-11-11T00:00:00,3,1,Chicago,2006-2007
86,0020600087,0020600087,1610612749,1610612762,2006-11-11T00:00:00,0,2,Utah,2006-2007
87,0020600088,0020600088,1610612756,1610612763,2006-11-11T00:00:00,4,0,Phoenix,2006-2007
88,0020600089,0020600089,1610612744,1610612765,2006-11-11T00:00:00,2,0,Golden State,2006-2007
89,0020600090,0020600090,1610612746,1610612740,2006-11-12T00:00:00,2,2,Tied,2006-2007
90,0020600091,0020600091,1610612764,1610612751,2006-11-12T00:00:00,0,4,New Jersey,2006-2007
91,0020600092,0020600092,1610612766,1610612743,2006-11-12T00:00:00,1,1,Tied,2006-2007
92,0020600093,0020600093,1610612748,1610612745,2006-11-12T00:00:00,0,2,Houston,2006-2007
93,0020600094,0020600094,1610612758,1610612761,2006-11-12T00:00:00,1,1,Tied,2006-2007
94,0020600095,0020600095,1610612757,1610612742,2006-11-12T00:00:00,0,3,Dallas,2006-2007
95,0020600096,0020600096,1610612747,1610612763,2006-11-12T00:00:00,2,2,Tied,2006-2007
96,0020600097,0020600097,1610612738,1610612753,2006-11-13T00:00:00,1,3,Orlando,2006-2007
97,0020600098,0020600098,1610612751,1610612760,2006-11-13T00:00:00,0,2,Seattle,2006-2007
98,0020600099,0020600099,1610612752,1610612739,2006-11-13T00:00:00,2,2,Tied,2006-2007
99,0020600100,0020600100,1610612737,1610612749,2006-11-14T00:00:00,1,2,Milwaukee,2006-2007
100,0020600101,0020600101,1610612748,1610612743,2006-11-14T00:00:00,0,2,Denver,2006-2007
101,0020600102,0020600102,1610612740,1610612766,2006-11-14T00:00:00,1,1,Tied,2006-2007
102,0020600103,0020600103,1610612750,1610612757,2006-11-14T00:00:00,2,2,Tied,2006-2007
103,0020600104,0020600104,1610612745,1610612759,2006-11-14T00:00:00,2,2,Tied,2006-2007
104,0020600105,0020600105,1610612742,1610612741,2006-11-14T00:00:00,1,1,Tied,2006-2007
105,0020600106,0020600106,1610612762,1610612746,2006-11-14T00:00:00,3,1,Utah,2006-2007
106,0020600107,0020600107,1610612744,1610612761,2006-11-14T00:00:00,1,1,Tied,2006-2007
107,0020600108,0020600108,1610612753,1610612743,2006-11-15T00:00:00,1,1,Tied,2006-2007
