,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
0,0021300001,0021300001,1610612754,1610612753,2013-10-29T00:00:00,3,1,Indiana,2013-2014
1,0021300002,0021300002,1610612748,1610612741,2013-10-29T00:00:00,2,2,Tied,2013-2014
2,0021300003,0021300003,1610612747,1610612746,2013-10-29T00:00:00,1,3,L.A. Clippers,2013-2014
3,0021300004,0021300004,1610612739,1610612751,2013-10-30T00:00:00,2,2,Tied,2013-2014
4,0021300005,0021300005,1610612755,1610612748,2013-10-30T00:00:00,2,1,Philadelphia,2013-2014
5,0021300006,0021300006,1610612761,1610612738,2013-10-30T00:00:00,3,1,Toronto,2013-2014
6,0021300007,0021300007,1610612765,1610612764,2013-10-30T00:00:00,2,2,Tied,2013-2014
7,0021300008,0021300008,1610612752,1610612749,2013-10-30T00:00:00,3,1,New York,2013-2014
8,0021300009,0021300009,1610612745,1610612766,2013-10-30T00:00:00,2,0,Houston,2013-2014
9,0021300010,0021300010,1610612750,1610612753,2013-10-30T00:00:00,1,1,Tied,2013-2014
10,0021300011,0021300011,1610612740,1610612754,2013-10-30T00:00:00,0,2,Indiana,2013-2014
11,0021300012,0021300012,1610612742,1610612737,2013-10-30T00:00:00,1,1,Tied,2013-2014
12,0021300013,0021300013,1610612759,1610612763,2013-10-30T00:00:00,4,0,San Antonio,2013-2014
13,0021300014,0021300014,1610612762,1610612760,2013-10-30T00:00:00,1,3,Oklahoma City,2013-2014
14,0021300015,0021300015,1610612756,1610612757,2013-10-30T00:00:00,3,1,Phoenix,2013-2014
15,0021300016,0021300016,1610612758,1610612743,2013-10-30T00:00:00,2,1,Sacramento,2013-2014
16,0021300017,0021300017,1610612744,1610612747,2013-10-30T00:00:00,3,1,Golden State,2013-2014
17,0021300018,0021300018,1610612741,1610612752,2013-10-31T00:00:00,2,2,Tied,2013-2014
18,0021300019,0021300019,1610612746,1610612744,2013-10-31T00:00:00,2,2,Tied,2013-2014
19,0021300020,0021300020,1610612766,1610612739,2013-11-01T00:00:00,4,0,Charlotte,2013-2014
20,0021300021,0021300021,1610612753,1610612740,2013-11-01T00:00:00,1,1,Tied,2013-2014
21,0021300022,0021300022,1610612764,1610612755,2013-11-01T00:00:00,3,1,Washington,2013-2014
22,0021300023,0021300023,1610612737,1610612761,2013-11-01T00:00:00,2,2,Tied,2013-2014
23,0021300024,0021300024,1610612738,1610612749,2013-11-01T00:00:00,2,2,Tied,2013-2014
24,0021300025,0021300025,1610612745,1610612742,2013-11-01T00:00:00,2,2,Tied,2013-2014
25,0021300026,0021300026,1610612763,1610612765,2013-11-01T00:00:00,2,0,Memphis,2013-2014
26,0021300027,0021300027,1610612750,1610612760,2013-11-01T00:00:00,1,3,Oklahoma City,2013-2014
27,0021300028,0021300028,1610612751,1610612748,2013-11-01T00:00:00,4,0,Brooklyn,2013-2014
28,0021300029,0021300029,1610612743,1610612757,2013-11-01T00:00:00,0,4,Portland,2013-2014
29,0021300030,0021300030,1610612756,1610612762,2013-11-01T00:00:00,2,2,Tied,2013-2014
30,0021300031,0021300031,1610612758,1610612746,2013-11-01T00:00:00,0,4,L.A. Clippers,2013-2014
31,0021300032,0021300032,1610612747,1610612759,2013-11-01T00:00:00,1,3,San Antonio,2013-2014
32,0021300033,0021300033,1610612754,1610612739,2013-11-02T00:00:00,3,1,Indiana,2013-2014
33,0021300034,0021300034,1610612755,1610612741,2013-11-02T00:00:00,1,3,Chicago,2013-2014
34,0021300035,0021300035,1610612740,1610612766,2013-11-02T00:00:00,1,1,Tied,2013-2014
35,0021300036,0021300036,1610612742,1610612763,2013-11-02T00:00:00,3,1,Dallas,2013-2014
36,0021300037,0021300037,1610612749,1610612761,2013-11-02T00:00:00,0,4,Toronto,2013-2014
37,0021300038,0021300038,1610612762,1610612745,2013-11-02T00:00:00,1,2,Houston,2013-2014
38,0021300039,0021300039,1610612757,1610612759,2013-11-02T00:00:00,2,2,Tied,2013-2014
39,0021300040,0021300040,1610612744,1610612758,2013-11-02T00:00:00,4,0,Golden State,2013-2014
40,0021300041,0021300041,1610612765,1610612738,2013-11-03T00:00:00,3,1,Detroit,2013-2014
41,0021300042,0021300042,1610612748,1610612764,2013-11-03T00:00:00,2,2,Tied,2013-2014
42,0021300043,0021300043,1610612753,1610612751,2013-11-03T00:00:00,2,2,Tied,2013-2014
43,0021300044,0021300044,1610612760,1610612756,2013-11-03T00:00:00,1,2,Phoenix,2013-2014
44,0021300045,0021300045,1610612752,1610612750,2013-11-03T00:00:00,1,1,Tied,2013-2014
45,0021300046,0021300046,1610612747,1610612737,2013-11-03T00:00:00,1,1,Tied,2013-2014
46,0021300047,0021300047,1610612739,1610612750,2013-11-04T00:00:00,1,1,Tied,2013-2014
47,0021300048,0021300048,1610612755,1610612744,2013-11-04T00:00:00,0,2,Golden State,2013-2014
48,0021300049,0021300049,1610612763,1610612738,2013-11-04T00:00:00,2,0,Memphis,2013-2014
49,0021300050,0021300050,1610612746,1610612745,2013-11-04T00:00:00,4,0,L.A. Clippers,2013-2014
50,0021300051,0021300051,1610612761,1610612748,2013-11-05T00:00:00,0,4,Miami,2013-2014
51,0021300052,0021300052,1610612751,1610612762,2013-11-05T00:00:00,2,0,Brooklyn,2013-2014
52,0021300053,0021300053,1610612765,1610612754,2013-11-05T00:00:00,1,3,Indiana,2013-2014
53,0021300054,0021300054,1610612752,1610612766,2013-11-05T00:00:00,2,2,Tied,2013-2014
54,0021300055,0021300055,1610612740,1610612756,2013-11-05T00:00:00,0,4,Phoenix,2013-2014
