,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
40,0021700041,0021700041,1610612765,1610612755,2017-10-23T00:00:00,0,4,Philadelphia,2017-2018
41,0021700042,0021700042,1610612748,1610612737,2017-10-23T00:00:00,3,1,Miami,2017-2018
42,0021700043,0021700043,1610612745,1610612763,2017-10-23T00:00:00,2,2,Tied,2017-2018
43,0021700044,0021700044,1610612749,1610612766,2017-10-23T00:00:00,2,2,Tied,2017-2018
44,0021700045,0021700045,1610612742,1610612744,2017-10-23T00:00:00,0,4,Golden State,2017-2018
45,0021700046,0021700046,1610612759,1610612761,2017-10-23T00:00:00,1,1,Tied,2017-2018
46,0021700047,0021700047,1610612743,1610612764,2017-10-23T00:00:00,1,1,Tied,2017-2018
47,0021700048,0021700048,1610612756,1610612758,2017-10-23T00:00:00,3,1,Phoenix,2017-2018
48,0021700049,0021700049,1610612739,1610612741,2017-10-24T00:00:00,4,0,Cleveland,2017-2018
49,0021700050,0021700050,1610612753,1610612751,2017-10-24T00:00:00,1,3,Brooklyn,2017-2018
50,0021700051,0021700051,1610612738,1610612752,2017-10-24T00:00:00,3,1,Boston,2017-2018
51,0021700052,0021700052,1610612750,1610612754,2017-10-24T00:00:00,1,1,Tied,2017-2018
52,0021700053,0021700053,1610612757,1610612740,2017-10-24T00:00:00,2,2,Tied,2017-2018
53,0021700054,0021700054,1610612746,1610612762,2017-10-24T00:00:00,1,3,Utah,2017-2018
54,0021700055,0021700055,1610612766,1610612743,2017-10-25T00:00:00,1,1,Tied,2017-2018
55,0021700056,0021700056,1610612765,1610612750,2017-10-25T00:00:00,2,0,Detroit,2017-2018
56,0021700057,0021700057,1610612755,1610612745,2017-10-25T00:00:00,1,1,Tied,2017-2018
57,0021700058,0021700058,1610612751,1610612739,2017-10-25T00:00:00,1,3,Cleveland,2017-2018
58,0021700059,0021700059,1610612748,1610612759,2017-10-25T00:00:00,0,2,San Antonio,2017-2018
59,0021700060,0021700060,1610612760,1610612754,2017-10-25T00:00:00,2,0,Oklahoma City,2017-2018
60,0021700061,0021700061,1610612742,1610612763,2017-10-25T00:00:00,3,1,Dallas,2017-2018
61,0021700062,0021700062,1610612756,1610612762,2017-10-25T00:00:00,1,3,Utah,2017-2018
62,0021700063,0021700063,1610612744,1610612761,2017-10-25T00:00:00,2,0,Golden State,2017-2018
63,0021700064,0021700064,1610612747,1610612764,2017-10-25T00:00:00,1,1,Tied,2017-2018
64,0021700065,0021700065,1610612741,1610612737,2017-10-26T00:00:00,3,0,Chicago,2017-2018
65,0021700066,0021700066,1610612763,1610612742,2017-10-26T00:00:00,1,3,Dallas,2017-2018
66,0021700067,0021700067,1610612749,1610612738,2017-10-26T00:00:00,2,2,Tied,2017-2018
67,0021700068,0021700068,1610612757,1610612746,2017-10-26T00:00:00,3,1,Portland,2017-2018
68,0021700069,0021700069,1610612758,1610612740,2017-10-26T00:00:00,2,2,Tied,2017-2018
69,0021700070,0021700070,1610612766,1610612745,2017-10-27T00:00:00,0,2,Houston,2017-2018
70,0021700071,0021700071,1610612753,1610612759,2017-10-27T00:00:00,1,1,Tied,2017-2018
71,0021700072,0021700072,1610612737,1610612743,2017-10-27T00:00:00,1,1,Tied,2017-2018
72,0021700073,0021700073,1610612752,1610612751,2017-10-27T00:00:00,4,0,New York,2017-2018
73,0021700074,0021700074,1610612750,1610612760,2017-10-27T00:00:00,3,1,Minnesota,2017-2018
74,0021700075,0021700075,1610612744,1610612764,2017-10-27T00:00:00,2,0,Golden State,2017-2018
75,0021700076,0021700076,1610612747,1610612761,2017-10-27T00:00:00,0,2,Toronto,2017-2018
76,0021700077,0021700077,1610612740,1610612739,2017-10-28T00:00:00,1,1,Tied,2017-2018
77,0021700078,0021700078,1610612748,1610612738,2017-10-28T00:00:00,2,1,Miami,2017-2018
78,0021700079,0021700079,1610612741,1610612760,2017-10-28T00:00:00,0,2,Oklahoma City,2017-2018
79,0021700080,0021700080,1610612763,1610612745,2017-10-28T00:00:00,2,2,Tied,2017-2018
80,0021700081,0021700081,1610612742,1610612755,2017-10-28T00:00:00,0,2,Philadelphia,2017-2018
81,0021700082,0021700082,1610612762,1610612747,2017-10-28T00:00:00,3,0,Utah,2017-2018
82,0021700083,0021700083,1610612757,1610612756,2017-10-28T00:00:00,4,0,Portland,2017-2018
83,0021700084,0021700084,1610612746,1610612765,2017-10-28T00:00:00,1,1,Tied,2017-2018
84,0021700085,0021700085,1610612737,1610612749,2017-10-29T00:00:00,0,3,Milwaukee,2017-2018
85,0021700086,0021700086,1610612754,1610612759,2017-10-29T00:00:00,2,0,Indiana,2017-2018
86,0021700087,0021700087,1610612751,1610612743,2017-10-29T00:00:00,0,2,Denver,2017-2018
87,0021700088,0021700088,1610612766,1610612753,2017-10-29T00:00:00,4,0,Charlotte,2017-2018
88,0021700089,0021700089,1610612758,1610612764,2017-10-29T00:00:00,0,2,Washington,2017-2018
89,0021700090,0021700090,1610612739,1610612752,2017-10-29T00:00:00,2,2,Tied,2017-2018
90,0021700091,0021700091,1610612744,1610612765,2017-10-29T00:00:00,1,1,Tied,2017-2018
91,0021700092,0021700092,1610612738,1610612759,2017-10-30T00:00:00,1,1,Tied,2017-2018
92,0021700093,0021700093,1610612748,1610612750,2017-10-30T00:00:00,1,1,Tied,2017-2018
93,0021700094,0021700094,1610612752,1610612743,2017-10-30T00:00:00,1,1,Tied,2017-2018
94,0021700095,0021700095,1610612745,1610612755,2017-10-30T00:00:00,1,1,Tied,2017-2018
95,0021700096,0021700096,1610612763,1610612766,2017-10-30T00:00:00,0,2,Charlotte,2017-2018
96,0021700097,0021700097,1610612740,1610612753,2017-10-30T00:00:00,1,1,Tied,2017-2018
97,0021700098,0021700098,1610612762,1610612742,2017-10-30T00:00:00,3,0,Utah,2017-2018
98,0021700099,0021700099,1610612757,1610612761,2017-10-30T00:00:00,0,2,Toronto,2017-2018
99,0021700100,0021700100,1610612746,1610612744,2017-10-30T00:00:00,1,3,Golden State,2017-2018
100,0021700101,0021700101,1610612754,1610612758,2017-10-31T00:00:00,2,0,Indiana,2017-2018
101,0021700102,0021700102,1610612751,1610612756,2017-10-31T00:00:00,1,1,Tied,2017-2018
102,0021700103,0021700103,1610612749,1610612760,2017-10-31T00:00:00,1,1,Tied,2017-2018
103,0021700104,0021700104,1610612747,1610612765,2017-10-31T00:00:00,1,1,Tied,2017-2018
104,0021700105,0021700105,1610612766,1610612749,2017-11-01T00:00:00,2,2,Tied,2017-2018
105,0021700106,0021700106,1610612739,1610612754,2017-11-01T00:00:00,1,3,Indiana,2017-2018
106,0021700107,0021700107,1610612755,1610612737,2017-11-01T00:00:00,3,0,Philadelphia,2017-2018
107,0021700108,0021700108,1610612764,1610612756,2017-11-01T00:00:00,1,1,Tied,2017-2018
108,0021700109,0021700109,1610612738,1610612758,2017-11-01T00:00:00,2,0,Boston,2017-2018
109,0021700110,0021700110,1610612748,1610612741,2017-11-01T00:00:00,3,1,Miami,2017-2018
110,0021700111,0021700111,1610612752,1610612745,2017-11-01T00:00:00,0,2,Houston,2017-2018
111,0021700112,0021700112,1610612763,1610612753,2017-11-01T00:00:00,0,2,Orlando,2017-2018
112,0021700113,0021700113,1610612740,1610612750,2017-11-01T00:00:00,0,4,Minnesota,2017-2018
113,0021700114,0021700114,1610612743,1610612761,2017-11-01T00:00:00,1,1,Tied,2017-2018
114,0021700115,0021700115,1610612762,1610612757,2017-11-01T00:00:00,2,2,Tied,2017-2018
115,0021700116,0021700116,1610612746,1610612742,2017-11-01T00:00:00,2,1,LA Clippers,2017-2018
116,0021700117,0021700117,1610612759,1610612744,2017-11-02T00:00:00,1,3,Golden State,2017-2018
117,0021700118,0021700118,1610612757,1610612747,2017-11-02T00:00:00,3,0,Portland,2017-2018
118,0021700119,0021700119,1610612765,1610612749,2017-11-03T00:00:00,2,2,Tied,2017-2018
119,0021700120,0021700120,1610612753,1610612741,2017-11-03T00:00:00,0,4,Chicago,2017-2018
120,0021700121,0021700121,1610612755,1610612754,2017-11-03T00:00:00,1,2,Indiana,2017-2018
121,0021700122,0021700122,1610612764,1610612739,2017-11-03T00:00:00,1,3,Cleveland,2017-2018
122,0021700123,0021700123,1610612737,1610612745,2017-11-03T00:00:00,0,2,Houston,2017-2018
123,0021700124,0021700124,1610612752,1610612756,2017-11-03T00:00:00,2,0,New York,2017-2018
124,0021700125,0021700125,1610612742,1610612740,2017-11-03T00:00:00,1,3,New Orleans,2017-2018
125,0021700126,0021700126,1610612759,1610612766,2017-11-03T00:00:00,2,0,San Antonio,2017-2018
126,0021700127,0021700127,1610612743,1610612748,2017-11-03T00:00:00,1,1,Tied,2017-2018
127,0021700128,0021700128,1610612762,1610612761,2017-11-03T00:00:00,1,1,Tied,2017-2018
128,0021700129,0021700129,1610612760,1610612738,2017-11-03T00:00:00,0,2,Boston,2017-2018
129,0021700130,0021700130,1610612747,1610612751,2017-11-03T00:00:00,2,0,L.A. Lakers,2017-2018
130,0021700131,0021700131,1610612746,1610612763,2017-11-04T00:00:00,2,2,Tied,2017-2018
131,0021700132,0021700132,1610612765,1610612758,2017-11-04T00:00:00,2,0,Detroit,2017-2018
132,0021700133,0021700133,1610612741,1610612740,2017-11-04T00:00:00,0,2,New Orleans,2017-2018
133,0021700134,0021700134,1610612750,1610612742,2017-11-04T00:00:00,4,0,Minnesota,2017-2018
134,0021700135,0021700135,1610612743,1610612744,2017-11-04T00:00:00,2,2,Tied,2017-2018
135,0021700136,0021700136,1610612739,1610612737,2017-11-05T00:00:00,3,1,Cleveland,2017-2018
136,0021700137,0021700137,1610612746,1610612748,2017-11-05T00:00:00,0,2,Miami,2017-2018
137,0021700138,0021700138,1610612753,1610612738,2017-11-05T00:00:00,1,3,Boston,2017-2018
138,0021700139,0021700139,1610612761,1610612764,2017-11-05T00:00:00,2,2,Tied,2017-2018
139,0021700140,0021700140,1610612745,1610612762,2017-11-05T00:00:00,4,0,Houston,2017-2018
140,0021700141,0021700141,1610612759,1610612756,2017-11-05T00:00:00,4,0,San Antonio,2017-2018
141,0021700142,0021700142,1610612752,1610612754,2017-11-05T00:00:00,1,2,Indiana,2017-2018
142,0021700143,0021700143,1610612750,1610612766,2017-11-05T00:00:00,1,1,Tied,2017-2018
143,0021700144,0021700144,1610612757,1610612760,2017-11-05T00:00:00,4,0,Portland,2017-2018
144,0021700145,0021700145,1610612747,1610612763,2017-11-05T00:00:00,2,2,Tied,2017-2018
145,0021700146,0021700146,1610612737,1610612738,2017-11-06T00:00:00,1,3,Boston,2017-2018
146,0021700147,0021700147,1610612756,1610612751,2017-11-06T00:00:00,1,1,Tied,2017-2018
147,0021700148,0021700148,1610612744,1610612748,2017-11-06T00:00:00,2,0,Golden State,2017-2018
148,0021700149,0021700149,1610612739,1610612749,2017-11-07T00:00:00,3,1,Cleveland,2017-2018
149,0021700150,0021700150,1610612754,1610612740,2017-11-07T00:00:00,0,2,New Orleans,2017-2018
150,0021700151,0021700151,1610612764,1610612742,2017-11-07T00:00:00,0,2,Dallas,2017-2018
151,0021700152,0021700152,1610612752,1610612766,2017-11-07T00:00:00,2,2,Tied,2017-2018
152,0021700153,0021700153,1610612761,1610612741,2017-11-07T00:00:00,4,0,Toronto,2017-2018
153,0021700154,0021700154,1610612759,1610612746,2017-11-07T00:00:00,2,1,San Antonio,2017-2018
154,0021700155,0021700155,1610612743,1610612751,2017-11-07T00:00:00,2,0,Denver,2017-2018
155,0021700156,0021700156,1610612762,1610612755,2017-11-07T00:00:00,0,2,Philadelphia,2017-2018
156,0021700157,0021700157,1610612757,1610612763,2017-11-07T00:00:00,2,2,Tied,2017-2018
157,0021700158,0021700158,1610612758,1610612760,2017-11-07T00:00:00,1,3,Oklahoma City,2017-2018
158,0021700159,0021700159,1610612765,1610612754,2017-11-08T00:00:00,3,1,Detroit,2017-2018
159,0021700160,0021700160,1610612753,1610612752,2017-11-08T00:00:00,3,1,Orlando,2017-2018
160,0021700161,0021700161,1610612738,1610612747,2017-11-08T00:00:00,1,1,Tied,2017-2018
161,0021700162,0021700162,1610612756,1610612748,2017-11-08T00:00:00,0,2,Miami,2017-2018
162,0021700163,0021700163,1610612744,1610612750,2017-11-08T00:00:00,2,1,Golden State,2017-2018
163,0021700164,0021700164,1610612764,1610612747,2017-11-09T00:00:00,1,1,Tied,2017-2018
164,0021700165,0021700165,1610612761,1610612740,2017-11-09T00:00:00,2,0,Toronto,2017-2018
165,0021700166,0021700166,1610612745,1610612739,2017-11-09T00:00:00,2,0,Houston,2017-2018
166,0021700167,0021700167,1610612758,1610612755,2017-11-09T00:00:00,2,0,Sacramento,2017-2018
167,0021700168,0021700168,1610612743,1610612760,2017-11-09T00:00:00,3,1,Denver,2017-2018
168,0021700169,0021700169,1610612765,1610612737,2017-11-10T00:00:00,3,1,Detroit,2017-2018
169,0021700170,0021700170,1610612738,1610612766,2017-11-10T00:00:00,3,0,Boston,2017-2018
170,0021700171,0021700171,1610612741,1610612754,2017-11-10T00:00:00,1,3,Indiana,2017-2018
171,0021700172,0021700172,1610612760,1610612746,2017-11-10T00:00:00,3,0,Oklahoma City,2017-2018
172,0021700173,0021700173,1610612759,1610612749,2017-11-10T00:00:00,0,2,Milwaukee,2017-2018
173,0021700174,0021700174,1610612756,1610612753,2017-11-10T00:00:00,0,2,Orlando,2017-2018
174,0021700175,0021700175,1610612762,1610612748,2017-11-10T00:00:00,0,2,Miami,2017-2018
175,0021700176,0021700176,1610612757,1610612751,2017-11-10T00:00:00,1,1,Tied,2017-2018
176,0021700177,0021700177,1610612764,1610612737,2017-11-11T00:00:00,2,2,Tied,2017-2018
177,0021700178,0021700178,1610612740,1610612746,2017-11-11T00:00:00,3,1,New Orleans,2017-2018
178,0021700179,0021700179,1610612752,1610612758,2017-11-11T00:00:00,1,1,Tied,2017-2018
179,0021700180,0021700180,1610612745,1610612763,2017-11-11T00:00:00,2,2,Tied,2017-2018
180,0021700181,0021700181,1610612742,1610612739,2017-11-11T00:00:00,0,2,Cleveland,2017-2018
181,0021700182,0021700182,1610612749,1610612747,2017-11-11T00:00:00,2,0,Milwaukee,2017-2018
182,0021700183,0021700183,1610612759,1610612741,2017-11-11T00:00:00,2,0,San Antonio,2017-2018
183,0021700184,0021700184,1610612744,1610612755,2017-11-11T00:00:00,2,0,Golden State,2017-2018
184,0021700185,0021700185,1610612743,1610612753,2017-11-11T00:00:00,2,0,Denver,2017-2018
185,0021700186,0021700186,1610612756,1610612750,2017-11-11T00:00:00,2,2,Tied,2017-2018
186,0021700187,0021700187,1610612762,1610612751,2017-11-11T00:00:00,1,1,Tied,2017-2018
187,0021700188,0021700188,1610612738,1610612761,2017-11-12T00:00:00,2,2,Tied,2017-2018
188,0021700189,0021700189,1610612765,1610612748,2017-11-12T00:00:00,2,2,Tied,2017-2018
189,0021700190,0021700190,1610612754,1610612745,2017-11-12T00:00:00,0,2,Houston,2017-2018
190,0021700191,0021700191,1610612760,1610612742,2017-11-12T00:00:00,2,2,Tied,2017-2018
191,0021700192,0021700192,1610612764,1610612758,2017-11-13T00:00:00,2,0,Washington,2017-2018
192,0021700193,0021700193,1610612752,1610612739,2017-11-13T00:00:00,2,2,Tied,2017-2018
193,0021700194,0021700194,1610612749,1610612763,2017-11-13T00:00:00,2,0,Milwaukee,2017-2018
194,0021700195,0021700195,1610612740,1610612737,2017-11-13T00:00:00,1,1,Tied,2017-2018
195,0021700196,0021700196,1610612756,1610612747,2017-11-13T00:00:00,1,3,L.A. Lakers,2017-2018
196,0021700197,0021700197,1610612762,1610612750,2017-11-13T00:00:00,2,2,Tied,2017-2018
197,0021700198,0021700198,1610612757,1610612743,2017-11-13T00:00:00,1,3,Denver,2017-2018
198,0021700199,0021700199,1610612744,1610612753,2017-11-13T00:00:00,2,0,Golden State,2017-2018
199,0021700200,0021700200,1610612746,1610612755,2017-11-13T00:00:00,0,2,Philadelphia,2017-2018
200,0021700201,0021700201,1610612751,1610612738,2017-11-14T00:00:00,0,4,Boston,2017-2018
201,0021700202,0021700202,1610612745,1610612761,2017-11-14T00:00:00,0,2,Toronto,2017-2018
202,0021700203,0021700203,1610612742,1610612759,2017-11-14T00:00:00,1,3,San Antonio,2017-2018
203,0021700204,0021700204,1610612737,1610612758,2017-11-15T00:00:00,1,1,Tied,2017-2018
204,0021700205,0021700205,1610612748,1610612764,2017-11-15T00:00:00,2,2,Tied,2017-2018
205,0021700206,0021700206,1610612752,1610612762,2017-11-15T00:00:00,2,0,New York,2017-2018
206,0021700207,0021700207,1610612766,1610612739,2017-11-15T00:00:00,0,3,Cleveland,2017-2018
207,0021700208,0021700208,1610612763,1610612754,2017-11-15T00:00:00,0,2,Indiana,2017-2018
208,0021700209,0021700209,1610612749,1610612765,2017-11-15T00:00:00,2,2,Tied,2017-2018
209,0021700210,0021700210,1610612750,1610612759,2017-11-15T00:00:00,1,2,San Antonio,2017-2018
210,0021700211,0021700211,1610612740,1610612761,2017-11-15T00:00:00,0,2,Toronto,2017-2018
211,0021700212,0021700212,1610612760,1610612741,2017-11-15T00:00:00,2,0,Oklahoma City,2017-2018
212,0021700213,0021700213,1610612757,1610612753,2017-11-15T00:00:00,2,0,Portland,2017-2018
213,0021700214,0021700214,1610612747,1610612755,2017-11-15T00:00:00,1,1,Tied,2017-2018
214,0021700215,0021700215,1610612738,1610612744,2017-11-16T00:00:00,1,1,Tied,2017-2018
215,0021700216,0021700216,1610612756,1610612745,2017-11-16T00:00:00,0,4,Houston,2017-2018
216,0021700217,0021700217,1610612754,1610612765,2017-11-17T00:00:00,1,3,Detroit,2017-2018
217,0021700218,0021700218,1610612764,1610612748,2017-11-17T00:00:00,2,2,Tied,2017-2018
218,0021700219,0021700219,1610612751,1610612762,2017-11-17T00:00:00,1,1,Tied,2017-2018
219,0021700220,0021700220,1610612739,1610612746,2017-11-17T00:00:00,1,1,Tied,2017-2018
220,0021700221,0021700221,1610612761,1610612752,2017-11-17T00:00:00,3,1,Toronto,2017-2018
221,0021700222,0021700222,1610612741,1610612766,2017-11-17T00:00:00,3,1,Chicago,2017-2018
222,0021700223,0021700223,1610612759,1610612760,2017-11-17T00:00:00,2,2,Tied,2017-2018
223,0021700224,0021700224,1610612742,1610612750,2017-11-17T00:00:00,0,4,Minnesota,2017-2018
224,0021700225,0021700225,1610612758,1610612757,2017-11-17T00:00:00,1,3,Portland,2017-2018
225,0021700226,0021700226,1610612743,1610612740,2017-11-17T00:00:00,2,1,Denver,2017-2018
226,0021700227,0021700227,1610612747,1610612756,2017-11-17T00:00:00,3,1,L.A. Lakers,2017-2018
227,0021700228,0021700228,1610612766,1610612746,2017-11-18T00:00:00,1,1,Tied,2017-2018
228,0021700229,0021700229,1610612753,1610612762,2017-11-18T00:00:00,0,2,Utah,2017-2018
229,0021700230,0021700230,1610612737,1610612738,2017-11-18T00:00:00,1,3,Boston,2017-2018
230,0021700231,0021700231,1610612755,1610612744,2017-11-18T00:00:00,0,2,Golden State,2017-2018
231,0021700232,0021700232,1610612763,1610612745,2017-11-18T00:00:00,2,2,Tied,2017-2018
232,0021700233,0021700233,1610612742,1610612749,2017-11-18T00:00:00,1,1,Tied,2017-2018
233,0021700234,0021700234,1610612757,1610612758,2017-11-18T00:00:00,3,1,Portland,2017-2018
234,0021700235,0021700235,1610612748,1610612754,2017-11-19T00:00:00,2,2,Tied,2017-2018
235,0021700236,0021700236,1610612751,1610612744,2017-11-19T00:00:00,0,2,Golden State,2017-2018
236,0021700237,0021700237,1610612761,1610612764,2017-11-19T00:00:00,2,2,Tied,2017-2018
237,0021700238,0021700238,1610612750,1610612765,2017-11-19T00:00:00,0,2,Detroit,2017-2018
238,0021700239,0021700239,1610612756,1610612741,2017-11-19T00:00:00,2,0,Phoenix,2017-2018
239,0021700240,0021700240,1610612747,1610612743,2017-11-19T00:00:00,2,2,Tied,2017-2018
240,0021700241,0021700241,1610612766,1610612750,2017-11-20T00:00:00,1,1,Tied,2017-2018
241,0021700242,0021700242,1610612765,1610612739,2017-11-20T00:00:00,1,3,Cleveland,2017-2018
242,0021700243,0021700243,1610612753,1610612754,2017-11-20T00:00:00,0,3,Indiana,2017-2018
243,0021700244,0021700244,1610612755,1610612762,2017-11-20T00:00:00,2,0,Philadelphia,2017-2018
244,0021700245,0021700245,1610612752,1610612746,2017-11-20T00:00:00,1,1,Tied,2017-2018
245,0021700246,0021700246,1610612763,1610612757,2017-11-20T00:00:00,2,2,Tied,2017-2018
246,0021700247,0021700247,1610612749,1610612764,2017-11-20T00:00:00,2,2,Tied,2017-2018
247,0021700248,0021700248,1610612740,1610612760,2017-11-20T00:00:00,2,1,New Orleans,2017-2018
248,0021700249,0021700249,1610612742,1610612738,2017-11-20T00:00:00,0,2,Boston,2017-2018
249,0021700250,0021700250,1610612759,1610612737,2017-11-20T00:00:00,1,1,Tied,2017-2018
250,0021700251,0021700251,1610612758,1610612743,2017-11-20T00:00:00,1,3,Denver,2017-2018
251,0021700252,0021700252,1610612747,1610612741,2017-11-21T00:00:00,2,0,L.A. Lakers,2017-2018
252,0021700253,0021700253,1610612766,1610612764,2017-11-22T00:00:00,3,1,Charlotte,2017-2018
253,0021700254,0021700254,1610612739,1610612751,2017-11-22T00:00:00,3,1,Cleveland,2017-2018
254,0021700255,0021700255,1610612755,1610612757,2017-11-22T00:00:00,1,1,Tied,2017-2018
255,0021700256,0021700256,1610612737,1610612746,2017-11-22T00:00:00,0,2,LA Clippers,2017-2018
256,0021700257,0021700257,1610612748,1610612738,2017-11-22T00:00:00,2,1,Miami,2017-2018
257,0021700258,0021700258,1610612752,1610612761,2017-11-22T00:00:00,1,3,Toronto,2017-2018
258,0021700259,0021700259,1610612745,1610612743,2017-11-22T00:00:00,3,0,Houston,2017-2018
259,0021700260,0021700260,1610612763,1610612742,2017-11-22T00:00:00,1,3,Dallas,2017-2018
260,0021700261,0021700261,1610612750,1610612753,2017-11-22T00:00:00,1,1,Tied,2017-2018
261,0021700262,0021700262,1610612740,1610612759,2017-11-22T00:00:00,3,1,New Orleans,2017-2018
262,0021700263,0021700263,1610612760,1610612744,2017-11-22T00:00:00,2,2,Tied,2017-2018
263,0021700264,0021700264,1610612756,1610612749,2017-11-22T00:00:00,0,2,Milwaukee,2017-2018
264,0021700265,0021700265,1610612762,1610612741,2017-11-22T00:00:00,1,1,Tied,2017-2018
265,0021700266,0021700266,1610612758,1610612747,2017-11-22T00:00:00,2,2,Tied,2017-2018
266,0021700267,0021700267,1610612751,1610612757,2017-11-24T00:00:00,1,1,Tied,2017-2018
267,0021700268,0021700268,1610612737,1610612752,2017-11-24T00:00:00,2,1,Atlanta,2017-2018
268,0021700269,0021700269,1610612738,1610612753,2017-11-24T00:00:00,3,1,Boston,2017-2018
269,0021700270,0021700270,1610612739,1610612766,2017-11-24T00:00:00,3,0,Cleveland,2017-2018
270,0021700271,0021700271,1610612754,1610612761,2017-11-24T00:00:00,1,3,Toronto,2017-2018
271,0021700272,0021700272,1610612750,1610612748,2017-11-24T00:00:00,1,1,Tied,2017-2018
272,0021700273,0021700273,1610612760,1610612765,2017-11-24T00:00:00,1,1,Tied,2017-2018
273,0021700274,0021700274,1610612743,1610612763,2017-11-24T00:00:00,3,1,Denver,2017-2018
274,0021700275,0021700275,1610612756,1610612740,2017-11-24T00:00:00,0,3,New Orleans,2017-2018
275,0021700276,0021700276,1610612744,1610612741,2017-11-24T00:00:00,2,0,Golden State,2017-2018
276,0021700277,0021700277,1610612766,1610612759,2017-11-25T00:00:00,0,2,San Antonio,2017-2018
