,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
50,0021700026,2017-10-20T00:00:00,10,0021700026,1610612747,LAL,Los Angeles,Lakers,1-1,40,30,36,26,0,0,0,0,0,0,0,0,0,0,132,2017-2018
51,0021700026,2017-10-20T00:00:00,10,0021700026,1610612756,PHX,Phoenix,Suns,0-2,36,37,26,31,0,0,0,0,0,0,0,0,0,0,130,2017-2018
52,0021700027,2017-10-21T00:00:00,1,0021700027,1610612755,PHI,Philadelphia,76ers,0-3,19,30,22,23,0,0,0,0,0,0,0,0,0,0,94,2017-2018
53,0021700027,2017-10-21T00:00:00,1,0021700027,1610612761,TOR,Toronto,Raptors,2-0,36,26,40,26,0,0,0,0,0,0,0,0,0,0,128,2017-2018
54,0021700028,2017-10-21T00:00:00,2,0021700028,1610612739,CLE,Cleveland,Cavaliers,2-1,18,27,20,28,0,0,0,0,0,0,0,0,0,0,93,2017-2018
55,0021700028,2017-10-21T00:00:00,2,0021700028,1610612753,ORL,Orlando,Magic,2-1,36,20,32,26,0,0,0,0,0,0,0,0,0,0,114,2017-2018
56,0021700029,2017-10-21T00:00:00,3,0021700029,1610612748,MIA,Miami,Heat,1-1,26,37,28,21,0,0,0,0,0,0,0,0,0,0,112,2017-2018
57,0021700029,2017-10-21T00:00:00,3,0021700029,1610612754,IND,Indiana,Pacers,1-2,31,19,26,32,0,0,0,0,0,0,0,0,0,0,108,2017-2018
58,0021700030,2017-10-21T00:00:00,4,0021700030,1610612752,NYK,New York,Knicks,0-2,28,36,16,27,0,0,0,0,0,0,0,0,0,0,107,2017-2018
59,0021700030,2017-10-21T00:00:00,4,0021700030,1610612765,DET,Detroit,Pistons,2-1,19,32,28,32,0,0,0,0,0,0,0,0,0,0,111,2017-2018
60,0021700031,2017-10-21T00:00:00,5,0021700031,1610612741,CHI,Chicago,Bulls,0-2,21,17,17,22,0,0,0,0,0,0,0,0,0,0,77,2017-2018
61,0021700031,2017-10-21T00:00:00,5,0021700031,1610612759,SAS,San Antonio,Spurs,2-0,19,22,24,22,0,0,0,0,0,0,0,0,0,0,87,2017-2018
62,0021700032,2017-10-21T00:00:00,6,0021700032,1610612742,DAL,Dallas,Mavericks,0-3,20,19,19,33,0,0,0,0,0,0,0,0,0,0,91,2017-2018
63,0021700032,2017-10-21T00:00:00,6,0021700032,1610612745,HOU,Houston,Rockets,3-0,33,29,30,15,0,0,0,0,0,0,0,0,0,0,107,2017-2018
64,0021700033,2017-10-21T00:00:00,7,0021700033,1610612744,GSW,Golden State,Warriors,1-2,26,25,20,30,0,0,0,0,0,0,0,0,0,0,101,2017-2018
65,0021700033,2017-10-21T00:00:00,7,0021700033,1610612763,MEM,Memphis,Grizzlies,2-0,31,25,32,23,0,0,0,0,0,0,0,0,0,0,111,2017-2018
66,0021700034,2017-10-21T00:00:00,8,0021700034,1610612749,MIL,Milwaukee,Bucks,2-1,24,36,24,29,0,0,0,0,0,0,0,0,0,0,113,2017-2018
67,0021700034,2017-10-21T00:00:00,8,0021700034,1610612757,POR,Portland,Trail Blazers,2-1,26,29,25,30,0,0,0,0,0,0,0,0,0,0,110,2017-2018
68,0021700035,2017-10-21T00:00:00,9,0021700035,1610612743,DEN,Denver,Nuggets,1-1,17,25,24,30,0,0,0,0,0,0,0,0,0,0,96,2017-2018
69,0021700035,2017-10-21T00:00:00,9,0021700035,1610612758,SAC,Sacramento,Kings,1-2,18,16,18,27,0,0,0,0,0,0,0,0,0,0,79,2017-2018
70,0021700036,2017-10-21T00:00:00,10,0021700036,1610612760,OKC,Oklahoma City,Thunder,1-1,14,20,23,30,0,0,0,0,0,0,0,0,0,0,87,2017-2018
71,0021700036,2017-10-21T00:00:00,10,0021700036,1610612762,UTA,Utah,Jazz,2-1,21,23,29,23,0,0,0,0,0,0,0,0,0,0,96,2017-2018
72,0021700037,2017-10-21T00:00:00,11,0021700037,1610612746,LAC,LA,Clippers,2-0,23,35,32,40,0,0,0,0,0,0,0,0,0,0,130,2017-2018
73,0021700037,2017-10-21T00:00:00,11,0021700037,1610612756,PHX,Phoenix,Suns,0-3,18,26,20,24,0,0,0,0,0,0,0,0,0,0,88,2017-2018
74,0021700038,2017-10-22T00:00:00,1,0021700038,1610612737,ATL,Atlanta,Hawks,1-2,25,28,24,27,0,0,0,0,0,0,0,0,0,0,104,2017-2018
75,0021700038,2017-10-22T00:00:00,1,0021700038,1610612751,BKN,Brooklyn,Nets,2-1,19,37,35,25,0,0,0,0,0,0,0,0,0,0,116,2017-2018
76,0021700039,2017-10-22T00:00:00,2,0021700039,1610612750,MIN,Minnesota,Timberwolves,2-1,28,33,27,27,0,0,0,0,0,0,0,0,0,0,115,2017-2018
77,0021700039,2017-10-22T00:00:00,2,0021700039,1610612760,OKC,Oklahoma City,Thunder,1-2,23,31,21,38,0,0,0,0,0,0,0,0,0,0,113,2017-2018
78,0021700040,2017-10-22T00:00:00,3,0021700040,1610612740,NOP,New Orleans,Pelicans,1-2,34,34,26,25,0,0,0,0,0,0,0,0,0,0,119,2017-2018
79,0021700040,2017-10-22T00:00:00,3,0021700040,1610612747,LAL,Los Angeles,Lakers,1-2,22,33,28,29,0,0,0,0,0,0,0,0,0,0,112,2017-2018
80,0021700041,2017-10-23T00:00:00,1,0021700041,1610612755,PHI,Philadelphia,76ers,1-3,31,25,19,22,0,0,0,0,0,0,0,0,0,0,97,2017-2018
81,0021700041,2017-10-23T00:00:00,1,0021700041,1610612765,DET,Detroit,Pistons,2-2,22,21,24,19,0,0,0,0,0,0,0,0,0,0,86,2017-2018
82,0021700042,2017-10-23T00:00:00,2,0021700042,1610612737,ATL,Atlanta,Hawks,1-3,23,21,29,20,0,0,0,0,0,0,0,0,0,0,93,2017-2018
83,0021700042,2017-10-23T00:00:00,2,0021700042,1610612748,MIA,Miami,Heat,2-1,26,36,15,27,0,0,0,0,0,0,0,0,0,0,104,2017-2018
84,0021700043,2017-10-23T00:00:00,3,0021700043,1610612745,HOU,Houston,Rockets,3-1,26,31,19,14,0,0,0,0,0,0,0,0,0,0,90,2017-2018
85,0021700043,2017-10-23T00:00:00,3,0021700043,1610612763,MEM,Memphis,Grizzlies,3-0,24,26,20,28,0,0,0,0,0,0,0,0,0,0,98,2017-2018
86,0021700044,2017-10-23T00:00:00,4,0021700044,1610612749,MIL,Milwaukee,Bucks,3-1,18,35,30,20,0,0,0,0,0,0,0,0,0,0,103,2017-2018
87,0021700044,2017-10-23T00:00:00,4,0021700044,1610612766,CHA,Charlotte,Hornets,1-2,25,29,23,17,0,0,0,0,0,0,0,0,0,0,94,2017-2018
88,0021700045,2017-10-23T00:00:00,5,0021700045,1610612742,DAL,Dallas,Mavericks,0-4,24,38,22,19,0,0,0,0,0,0,0,0,0,0,103,2017-2018
89,0021700045,2017-10-23T00:00:00,5,0021700045,1610612744,GSW,Golden State,Warriors,2-2,40,25,34,34,0,0,0,0,0,0,0,0,0,0,133,2017-2018
90,0021700046,2017-10-23T00:00:00,6,0021700046,1610612759,SAS,San Antonio,Spurs,3-0,21,29,25,26,0,0,0,0,0,0,0,0,0,0,101,2017-2018
91,0021700046,2017-10-23T00:00:00,6,0021700046,1610612761,TOR,Toronto,Raptors,2-1,23,27,24,23,0,0,0,0,0,0,0,0,0,0,97,2017-2018
92,0021700047,2017-10-23T00:00:00,7,0021700047,1610612743,DEN,Denver,Nuggets,1-2,29,26,22,27,0,0,0,0,0,0,0,0,0,0,104,2017-2018
93,0021700047,2017-10-23T00:00:00,7,0021700047,1610612764,WAS,Washington,Wizards,3-0,29,27,22,31,0,0,0,0,0,0,0,0,0,0,109,2017-2018
94,0021700048,2017-10-23T00:00:00,8,0021700048,1610612756,PHX,Phoenix,Suns,1-3,36,23,28,30,0,0,0,0,0,0,0,0,0,0,117,2017-2018
95,0021700048,2017-10-23T00:00:00,8,0021700048,1610612758,SAC,Sacramento,Kings,1-3,17,34,25,39,0,0,0,0,0,0,0,0,0,0,115,2017-2018
96,0021700049,2017-10-24T00:00:00,1,0021700049,1610612739,CLE,Cleveland,Cavaliers,3-1,28,37,26,28,0,0,0,0,0,0,0,0,0,0,119,2017-2018
97,0021700049,2017-10-24T00:00:00,1,0021700049,1610612741,CHI,Chicago,Bulls,0-3,38,30,24,20,0,0,0,0,0,0,0,0,0,0,112,2017-2018
98,0021700050,2017-10-24T00:00:00,2,0021700050,1610612751,BKN,Brooklyn,Nets,2-2,30,31,35,25,0,0,0,0,0,0,0,0,0,0,121,2017-2018
99,0021700050,2017-10-24T00:00:00,2,0021700050,1610612753,ORL,Orlando,Magic,3-1,30,31,26,38,0,0,0,0,0,0,0,0,0,0,125,2017-2018
100,0021700051,2017-10-24T00:00:00,3,0021700051,1610612738,BOS,Boston,Celtics,2-2,30,24,23,33,0,0,0,0,0,0,0,0,0,0,110,2017-2018
101,0021700051,2017-10-24T00:00:00,3,0021700051,1610612752,NYK,New York,Knicks,0-3,17,16,27,29,0,0,0,0,0,0,0,0,0,0,89,2017-2018
102,0021700052,2017-10-24T00:00:00,4,0021700052,1610612750,MIN,Minnesota,Timberwolves,2-2,20,41,23,23,0,0,0,0,0,0,0,0,0,0,107,2017-2018
103,0021700052,2017-10-24T00:00:00,4,0021700052,1610612754,IND,Indiana,Pacers,2-2,33,28,37,32,0,0,0,0,0,0,0,0,0,0,130,2017-2018
104,0021700053,2017-10-24T00:00:00,5,0021700053,1610612740,NOP,New Orleans,Pelicans,1-3,19,29,25,20,0,0,0,0,0,0,0,0,0,0,93,2017-2018
105,0021700053,2017-10-24T00:00:00,5,0021700053,1610612757,POR,Portland,Trail Blazers,3-1,29,18,24,32,0,0,0,0,0,0,0,0,0,0,103,2017-2018
106,0021700054,2017-10-24T00:00:00,6,0021700054,1610612746,LAC,LA,Clippers,3-0,27,15,33,27,0,0,0,0,0,0,0,0,0,0,102,2017-2018
107,0021700054,2017-10-24T00:00:00,6,0021700054,1610612762,UTA,Utah,Jazz,2-2,20,21,15,28,0,0,0,0,0,0,0,0,0,0,84,2017-2018
108,0021700055,2017-10-25T00:00:00,1,0021700055,1610612743,DEN,Denver,Nuggets,1-3,23,16,29,25,0,0,0,0,0,0,0,0,0,0,93,2017-2018
109,0021700055,2017-10-25T00:00:00,1,0021700055,1610612766,CHA,Charlotte,Hornets,2-2,27,35,23,25,0,0,0,0,0,0,0,0,0,0,110,2017-2018
110,0021700056,2017-10-25T00:00:00,2,0021700056,1610612750,MIN,Minnesota,Timberwolves,2-3,26,18,29,28,0,0,0,0,0,0,0,0,0,0,101,2017-2018
111,0021700056,2017-10-25T00:00:00,2,0021700056,1610612765,DET,Detroit,Pistons,3-2,23,40,28,31,0,0,0,0,0,0,0,0,0,0,122,2017-2018
112,0021700057,2017-10-25T00:00:00,3,0021700057,1610612745,HOU,Houston,Rockets,4-1,31,25,23,26,0,0,0,0,0,0,0,0,0,0,105,2017-2018
113,0021700057,2017-10-25T00:00:00,3,0021700057,1610612755,PHI,Philadelphia,76ers,1-4,33,21,26,24,0,0,0,0,0,0,0,0,0,0,104,2017-2018
114,0021700058,2017-10-25T00:00:00,4,0021700058,1610612739,CLE,Cleveland,Cavaliers,3-2,23,29,21,34,0,0,0,0,0,0,0,0,0,0,107,2017-2018
115,0021700058,2017-10-25T00:00:00,4,0021700058,1610612751,BKN,Brooklyn,Nets,3-2,26,29,29,28,0,0,0,0,0,0,0,0,0,0,112,2017-2018
116,0021700059,2017-10-25T00:00:00,5,0021700059,1610612748,MIA,Miami,Heat,2-2,30,21,22,27,0,0,0,0,0,0,0,0,0,0,100,2017-2018
117,0021700059,2017-10-25T00:00:00,5,0021700059,1610612759,SAS,San Antonio,Spurs,4-0,30,26,32,29,0,0,0,0,0,0,0,0,0,0,117,2017-2018
118,0021700060,2017-10-25T00:00:00,6,0021700060,1610612754,IND,Indiana,Pacers,2-3,27,21,26,22,0,0,0,0,0,0,0,0,0,0,96,2017-2018
119,0021700060,2017-10-25T00:00:00,6,0021700060,1610612760,OKC,Oklahoma City,Thunder,2-2,30,24,32,28,0,0,0,0,0,0,0,0,0,0,114,2017-2018
120,0021700061,2017-10-25T00:00:00,7,0021700061,1610612742,DAL,Dallas,Mavericks,1-4,32,25,22,24,0,0,0,0,0,0,0,0,0,0,103,2017-2018
121,0021700061,2017-10-25T00:00:00,7,0021700061,1610612763,MEM,Memphis,Grizzlies,3-1,18,31,23,22,0,0,0,0,0,0,0,0,0,0,94,2017-2018
122,0021700062,2017-10-25T00:00:00,8,0021700062,1610612756,PHX,Phoenix,Suns,2-3,23,25,23,26,0,0,0,0,0,0,0,0,0,0,97,2017-2018
123,0021700062,2017-10-25T00:00:00,8,0021700062,1610612762,UTA,Utah,Jazz,2-3,13,28,18,29,0,0,0,0,0,0,0,0,0,0,88,2017-2018
124,0021700063,2017-10-25T00:00:00,9,0021700063,1610612744,GSW,Golden State,Warriors,3-2,29,32,30,26,0,0,0,0,0,0,0,0,0,0,117,2017-2018
125,0021700063,2017-10-25T00:00:00,9,0021700063,1610612761,TOR,Toronto,Raptors,2-2,26,27,33,26,0,0,0,0,0,0,0,0,0,0,112,2017-2018
126,0021700064,2017-10-25T00:00:00,10,0021700064,1610612747,LAL,Los Angeles,Lakers,2-2,23,22,24,23,10,0,0,0,0,0,0,0,0,0,102,2017-2018
127,0021700064,2017-10-25T00:00:00,10,0021700064,1610612764,WAS,Washington,Wizards,3-1,18,31,30,13,7,0,0,0,0,0,0,0,0,0,99,2017-2018
128,0021700065,2017-10-26T00:00:00,1,0021700065,1610612737,ATL,Atlanta,Hawks,1-4,20,19,20,27,0,0,0,0,0,0,0,0,0,0,86,2017-2018
129,0021700065,2017-10-26T00:00:00,1,0021700065,1610612741,CHI,Chicago,Bulls,1-3,18,19,28,26,0,0,0,0,0,0,0,0,0,0,91,2017-2018
130,0021700066,2017-10-26T00:00:00,2,0021700066,1610612742,DAL,Dallas,Mavericks,1-5,14,21,33,23,0,0,0,0,0,0,0,0,0,0,91,2017-2018
131,0021700066,2017-10-26T00:00:00,2,0021700066,1610612763,MEM,Memphis,Grizzlies,4-1,28,26,22,20,0,0,0,0,0,0,0,0,0,0,96,2017-2018
132,0021700067,2017-10-26T00:00:00,3,0021700067,1610612738,BOS,Boston,Celtics,3-2,28,15,29,24,0,0,0,0,0,0,0,0,0,0,96,2017-2018
133,0021700067,2017-10-26T00:00:00,3,0021700067,1610612749,MIL,Milwaukee,Bucks,3-2,23,21,25,20,0,0,0,0,0,0,0,0,0,0,89,2017-2018
134,0021700068,2017-10-26T00:00:00,4,0021700068,1610612746,LAC,LA,Clippers,4-0,30,32,18,24,0,0,0,0,0,0,0,0,0,0,104,2017-2018
135,0021700068,2017-10-26T00:00:00,4,0021700068,1610612757,POR,Portland,Trail Blazers,3-2,24,29,26,24,0,0,0,0,0,0,0,0,0,0,103,2017-2018
136,0021700069,2017-10-26T00:00:00,5,0021700069,1610612740,NOP,New Orleans,Pelicans,2-3,27,29,32,26,0,0,0,0,0,0,0,0,0,0,114,2017-2018
137,0021700069,2017-10-26T00:00:00,5,0021700069,1610612758,SAC,Sacramento,Kings,1-4,40,30,17,19,0,0,0,0,0,0,0,0,0,0,106,2017-2018
138,0021700070,2017-10-27T00:00:00,1,0021700070,1610612745,HOU,Houston,Rockets,5-1,27,29,22,31,0,0,0,0,0,0,0,0,0,0,109,2017-2018
139,0021700070,2017-10-27T00:00:00,1,0021700070,1610612766,CHA,Charlotte,Hornets,2-3,30,16,28,19,0,0,0,0,0,0,0,0,0,0,93,2017-2018
140,0021700071,2017-10-27T00:00:00,2,0021700071,1610612753,ORL,Orlando,Magic,4-1,32,29,34,19,0,0,0,0,0,0,0,0,0,0,114,2017-2018
141,0021700071,2017-10-27T00:00:00,2,0021700071,1610612759,SAS,San Antonio,Spurs,4-1,18,16,30,23,0,0,0,0,0,0,0,0,0,0,87,2017-2018
142,0021700072,2017-10-27T00:00:00,3,0021700072,1610612737,ATL,Atlanta,Hawks,1-5,23,29,19,29,0,0,0,0,0,0,0,0,0,0,100,2017-2018
143,0021700072,2017-10-27T00:00:00,3,0021700072,1610612743,DEN,Denver,Nuggets,2-3,26,27,22,30,0,0,0,0,0,0,0,0,0,0,105,2017-2018
144,0021700073,2017-10-27T00:00:00,4,0021700073,1610612751,BKN,Brooklyn,Nets,3-3,28,14,24,20,0,0,0,0,0,0,0,0,0,0,86,2017-2018
145,0021700073,2017-10-27T00:00:00,4,0021700073,1610612752,NYK,New York,Knicks,1-3,23,24,36,24,0,0,0,0,0,0,0,0,0,0,107,2017-2018
146,0021700074,2017-10-27T00:00:00,5,0021700074,1610612750,MIN,Minnesota,Timberwolves,3-3,26,33,31,29,0,0,0,0,0,0,0,0,0,0,119,2017-2018
147,0021700074,2017-10-27T00:00:00,5,0021700074,1610612760,OKC,Oklahoma City,Thunder,2-3,33,26,30,27,0,0,0,0,0,0,0,0,0,0,116,2017-2018
148,0021700075,2017-10-27T00:00:00,6,0021700075,1610612744,GSW,Golden State,Warriors,4-2,27,26,34,33,0,0,0,0,0,0,0,0,0,0,120,2017-2018
149,0021700075,2017-10-27T00:00:00,6,0021700075,1610612764,WAS,Washington,Wizards,3-2,34,33,30,20,0,0,0,0,0,0,0,0,0,0,117,2017-2018
150,0021700076,2017-10-27T00:00:00,7,0021700076,1610612747,LAL,Los Angeles,Lakers,2-3,26,25,20,21,0,0,0,0,0,0,0,0,0,0,92,2017-2018
151,0021700076,2017-10-27T00:00:00,7,0021700076,1610612761,TOR,Toronto,Raptors,3-2,19,26,27,29,0,0,0,0,0,0,0,0,0,0,101,2017-2018
152,0021700077,2017-10-28T00:00:00,1,0021700077,1610612739,CLE,Cleveland,Cavaliers,3-3,22,30,31,18,0,0,0,0,0,0,0,0,0,0,101,2017-2018
153,0021700077,2017-10-28T00:00:00,1,0021700077,1610612740,NOP,New Orleans,Pelicans,3-3,35,30,24,34,0,0,0,0,0,0,0,0,0,0,123,2017-2018
154,0021700078,2017-10-28T00:00:00,2,0021700078,1610612738,BOS,Boston,Celtics,4-2,21,26,27,22,0,0,0,0,0,0,0,0,0,0,96,2017-2018
155,0021700078,2017-10-28T00:00:00,2,0021700078,1610612748,MIA,Miami,Heat,2-3,26,19,18,27,0,0,0,0,0,0,0,0,0,0,90,2017-2018
