,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0021800001,2018-10-16T00:00:00,1,0021800001,3,Final,20181016/PHIBOS,1610612738,1610612755,2018-2019,4,     ,TNT,Q4       - TNT,1
1,0021800002,2018-10-16T00:00:00,2,0021800002,3,Final,20181016/OKCGSW,1610612744,1610612760,2018-2019,4,     ,TNT,Q4       - TNT,1
2,0021800003,2018-10-17T00:00:00,1,0021800003,3,Final,20181017/MILCHA,1610612766,1610612749,2018-2019,4,     ,,Q4       - ,1
3,0021800004,2018-10-17T00:00:00,2,0021800004,3,Final,20181017/BKNDET,1610612765,1610612751,2018-2019,4,     ,,Q4       - ,1
4,0021800005,2018-10-17T00:00:00,3,0021800005,3,Final,20181017/MEMIND,1610612754,1610612763,2018-2019,4,     ,,Q4       - ,1
5,0021800006,2018-10-17T00:00:00,4,0021800006,3,Final,20181017/MIAORL,1610612753,1610612748,2018-2019,4,     ,,Q4       - ,1
6,0021800007,2018-10-17T00:00:00,5,0021800007,3,Final,20181017/ATLNYK,1610612752,1610612737,2018-2019,4,     ,,Q4       - ,1
7,0021800008,2018-10-17T00:00:00,6,0021800008,3,Final,20181017/CLETOR,1610612761,1610612739,2018-2019,4,     ,,Q4       - ,1
8,0021800009,2018-10-17T00:00:00,7,0021800009,3,Final,20181017/NOPHOU,1610612745,1610612740,2018-2019,4,     ,ESPN,Q4       - ESPN,1
9,0021800010,2018-10-17T00:00:00,8,0021800010,3,Final,20181017/MINSAS,1610612759,1610612750,2018-2019,4,     ,,Q4       - ,1
10,0021800011,2018-10-17T00:00:00,9,0021800011,3,Final,20181017/UTASAC,1610612758,1610612762,2018-2019,4,     ,,Q4       - ,1
11,0021800012,2018-10-17T00:00:00,10,0021800012,3,Final,20181017/DENLAC,1610612746,1610612743,2018-2019,4,     ,,Q4       - ,1
12,0021800013,2018-10-17T00:00:00,11,0021800013,3,Final,20181017/DALPHX,1610612756,1610612742,2018-2019,4,     ,ESPN,Q4       - ESPN,1
13,0021800014,2018-10-18T00:00:00,1,0021800014,3,Final,20181018/CHIPHI,1610612755,1610612741,2018-2019,4,     ,TNT,Q4       - TNT,1
14,0021800015,2018-10-18T00:00:00,2,0021800015,3,Final,20181018/MIAWAS,1610612764,1610612748,2018-2019,4,     ,,Q4       - ,1
15,0021800016,2018-10-18T00:00:00,3,0021800016,3,Final,20181018/LALPOR,1610612757,1610612747,2018-2019,4,     ,TNT,Q4       - TNT,1
16,0021800017,2018-10-19T00:00:00,1,0021800017,3,Final,20181019/CHAORL,1610612753,1610612766,2018-2019,4,     ,,Q4       - ,1
17,0021800018,2018-10-19T00:00:00,2,0021800018,3,Final,20181019/NYKBKN,1610612751,1610612752,2018-2019,4,     ,,Q4       - ,1
18,0021800019,2018-10-19T00:00:00,3,0021800019,3,Final,20181019/BOSTOR,1610612761,1610612738,2018-2019,4,     ,ESPN,Q4       - ESPN,1
19,0021800020,2018-10-19T00:00:00,4,0021800020,3,Final,20181019/ATLMEM,1610612763,1610612737,2018-2019,4,     ,,Q4       - ,1
20,0021800021,2018-10-19T00:00:00,5,0021800021,3,Final,20181019/CLEMIN,1610612750,1610612739,2018-2019,4,     ,,Q4       - ,1
21,0021800022,2018-10-19T00:00:00,6,0021800022,3,Final,20181019/SACNOP,1610612740,1610612758,2018-2019,4,     ,,Q4       - ,1
22,0021800023,2018-10-19T00:00:00,7,0021800023,3,Final,20181019/INDMIL,1610612749,1610612754,2018-2019,4,     ,,Q4       - ,1
23,0021800024,2018-10-19T00:00:00,8,0021800024,3,Final,20181019/GSWUTA,1610612762,1610612744,2018-2019,4,     ,ESPN,Q4       - ESPN,1
24,0021800025,2018-10-19T00:00:00,9,0021800025,3,Final,20181019/OKCLAC,1610612746,1610612760,2018-2019,4,     ,,Q4       - ,1
25,0021800026,2018-10-20T00:00:00,1,0021800026,3,Final,20181020/BKNIND,1610612754,1610612751,2018-2019,4,     ,,Q4       - ,1
26,0021800027,2018-10-20T00:00:00,2,0021800027,3,Final,20181020/TORWAS,1610612764,1610612761,2018-2019,4,     ,NBA TV,Q4       - NBA TV,1
27,0021800028,2018-10-20T00:00:00,3,0021800028,3,Final,20181020/BOSNYK,1610612752,1610612738,2018-2019,4,     ,,Q4       - ,1
28,0021800029,2018-10-20T00:00:00,4,0021800029,3,Final,20181020/ORLPHI,1610612755,1610612753,2018-2019,4,     ,,Q4       - ,1
29,0021800030,2018-10-20T00:00:00,5,0021800030,3,Final,20181020/CHAMIA,1610612748,1610612766,2018-2019,4,     ,,Q4       - ,1
30,0021800031,2018-10-20T00:00:00,6,0021800031,3,Final,20181020/DETCHI,1610612741,1610612765,2018-2019,4,     ,,Q4       - ,1
31,0021800032,2018-10-20T00:00:00,7,0021800032,3,Final,20181020/MINDAL,1610612742,1610612750,2018-2019,4,     ,,Q4       - ,1
32,0021800033,2018-10-20T00:00:00,8,0021800033,3,Final,20181020/PHXDEN,1610612743,1610612756,2018-2019,4,     ,,Q4       - ,1
33,0021800034,2018-10-20T00:00:00,9,0021800034,3,Final,20181020/SASPOR,1610612757,1610612759,2018-2019,4,     ,,Q4       - ,1
34,0021800035,2018-10-20T00:00:00,10,0021800035,3,Final,20181020/HOULAL,1610612747,1610612745,2018-2019,4,     ,ESPN,Q4       - ESPN,1
35,0021800036,2018-10-21T00:00:00,1,0021800036,3,Final,20181021/ATLCLE,1610612739,1610612737,2018-2019,4,     ,,Q4       - ,1
36,0021800037,2018-10-21T00:00:00,2,0021800037,3,Final,20181021/SACOKC,1610612760,1610612758,2018-2019,4,     ,,Q4       - ,1
37,0021800038,2018-10-21T00:00:00,3,0021800038,3,Final,20181021/GSWDEN,1610612743,1610612744,2018-2019,4,     ,,Q4       - ,1
38,0021800039,2018-10-21T00:00:00,4,0021800039,3,Final,20181021/HOULAC,1610612746,1610612745,2018-2019,4,     ,NBA TV,Q4       - NBA TV,1
