,GID,PLAYER_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,SEASON
0,0021500001,203501,Tim,Hardaway Jr.,10  ,1610612737,Atlanta,Hawks,ATL,2015-2016
1,0021500001,204002,Edy,Tavares,22  ,1610612737,Atlanta,Hawks,ATL,2015-2016
2,0021500001,201943,Brandon,Jennings, 7  ,1610612765,Detroit,Pistons,DET,2015-2016
3,0021500001,201229,Anthony,Tolliver,43  ,1610612765,Detroit,Pistons,DET,2015-2016
4,0021500002,1626245,Cristiano,Felicio, 6  ,1610612741,Chicago,Bulls,CHI,2015-2016
5,0021500002,2399,Mike,Dunleavy,34  ,1610612741,Chicago,Bulls,CHI,2015-2016
6,0021500002,202697,Iman,Shumpert, 4  ,1610612739,Cleveland,Cavaliers,CLE,2015-2016
7,0021500002,202681,Kyrie,Irving, 2  ,1610612739,Cleveland,Cavaliers,CLE,2015-2016
8,0021500003,202347,Quincy,Pondexter,20  ,1610612740,New Orleans,Pelicans,NOP,2015-2016
9,0021500003,202708,Norris,Cole,30  ,1610612740,New Orleans,Pelicans,NOP,2015-2016
10,0021500003,201936,Tyreke,Evans, 1  ,1610612740,New Orleans,Pelicans,NOP,2015-2016
11,0021500003,1626172,Kevon,Looney,36  ,1610612744,Golden State,Warriors,GSW,2015-2016
12,0021500003,203546,Ian,Clark,21  ,1610612744,Golden State,Warriors,GSW,2015-2016
13,0021500004,203906,Devyn,Marble,11  ,1610612753,Orlando,Magic,ORL,2015-2016
14,0021500004,101187,Alan,Anderson, 6  ,1610612764,Washington,Wizards,WAS,2015-2016
15,0021500004,101110,Martell,Webster, 9  ,1610612764,Washington,Wizards,WAS,2015-2016
16,0021500005,203100,Tony,Wroten, 1  ,1610612755,Philadelphia,76ers,PHI,2015-2016
17,0021500005,203954,Joel,Embiid,21  ,1610612755,Philadelphia,76ers,PHI,2015-2016
18,0021500005,201171,Carl,Landry, 7  ,1610612755,Philadelphia,76ers,PHI,2015-2016
19,0021500005,1626154,RJ,Hunter,28  ,1610612738,Boston,Celtics,BOS,2015-2016
20,0021500005,203923,James,Young,13  ,1610612738,Boston,Celtics,BOS,2015-2016
21,0021500006,2399,Mike,Dunleavy,34  ,1610612741,Chicago,Bulls,CHI,2015-2016
22,0021500006,1626245,Cristiano,Felicio,97  ,1610612741,Chicago,Bulls,CHI,2015-2016
23,0021500006,1626191,Chris,McCullough, 1  ,1610612751,Brooklyn,Nets,BKN,2015-2016
24,0021500006,203186,Willie,Reed,33  ,1610612751,Brooklyn,Nets,BKN,2015-2016
25,0021500007,203481,Jeff,Withey,24  ,1610612762,Utah,Jazz,UTA,2015-2016
26,0021500007,203957,Dante,Exum,11  ,1610612762,Utah,Jazz,UTA,2015-2016
27,0021500007,1626199,Darrun,Hilliard, 6  ,1610612765,Detroit,Pistons,DET,2015-2016
28,0021500007,201943,Brandon,Jennings, 7  ,1610612765,Detroit,Pistons,DET,2015-2016
29,0021500008,2405,Amar'e,Stoudemire, 5  ,1610612748,Miami,Heat,MIA,2015-2016
30,0021500008,1626196,Josh,Richardson, 0  ,1610612748,Miami,Heat,MIA,2015-2016
31,0021500008,203584,Troy,Daniels,30  ,1610612766,Charlotte,Hornets,CHA,2015-2016
32,0021500008,203077,Michael,Kidd-Gilchrist,14  ,1610612766,Charlotte,Hornets,CHA,2015-2016
33,0021500009,203922,Glenn,Robinson III,40  ,1610612754,Indiana,Pacers,IND,2015-2016
34,0021500009,1626176,Rakeem,Christmas,25  ,1610612754,Indiana,Pacers,IND,2015-2016
35,0021500009,203512,Lucas,Nogueira,92  ,1610612761,Toronto,Raptors,TOR,2015-2016
36,0021500009,203998,Bruno,Caboclo,20  ,1610612761,Toronto,Raptors,TOR,2015-2016
37,0021500010,203994,Jusuf,Nurkic,23  ,1610612743,Denver,Nuggets,DEN,2015-2016
38,0021500010,201163,Wilson,Chandler,21  ,1610612743,Denver,Nuggets,DEN,2015-2016
39,0021500010,202700,Donatas,Motiejunas,20  ,1610612745,Houston,Rockets,HOU,2015-2016
40,0021500011,202681,Kyrie,Irving, 2  ,1610612739,Cleveland,Cavaliers,CLE,2015-2016
41,0021500011,202697,Iman,Shumpert, 4  ,1610612739,Cleveland,Cavaliers,CLE,2015-2016
42,0021500011,203950,Jarnell,Stokes, 1  ,1610612763,Memphis,Grizzlies,MEM,2015-2016
43,0021500011,1626185,Jarell,Martin,10  ,1610612763,Memphis,Grizzlies,MEM,2015-2016
44,0021500012,203953,Jabari,Parker,12  ,1610612749,Milwaukee,Bucks,MIL,2015-2016
45,0021500012,203898,Tyler,Ennis,11  ,1610612749,Milwaukee,Bucks,MIL,2015-2016
46,0021500012,200811,Lou,Amundson,17  ,1610612752,New York,Knicks,NYK,2015-2016
47,0021500013,203613,Jonathon,Simmons,17  ,1610612759,San Antonio,Spurs,SAS,2015-2016
48,0021500013,1626246,Boban,Marjanovic,40  ,1610612759,San Antonio,Spurs,SAS,2015-2016
49,0021500013,1626166,Cameron,Payne,22  ,1610612760,Oklahoma City,Thunder,OKC,2015-2016
50,0021500013,203962,Josh,Huestis,34  ,1610612760,Oklahoma City,Thunder,OKC,2015-2016
51,0021500014,202718,Chandler,Parsons,25  ,1610612742,Dallas,Mavericks,DAL,2015-2016
52,0021500014,201580,JaVale,McGee,11  ,1610612742,Dallas,Mavericks,DAL,2015-2016
53,0021500014,203928,Cory,Jefferson,55  ,1610612756,Phoenix,Suns,PHX,2015-2016
54,0021500015,202347,Quincy,Pondexter,20  ,1610612740,New Orleans,Pelicans,NOP,2015-2016
55,0021500015,202708,Norris,Cole,30  ,1610612740,New Orleans,Pelicans,NOP,2015-2016
56,0021500015,201936,Tyreke,Evans, 1  ,1610612740,New Orleans,Pelicans,NOP,2015-2016
57,0021500015,1626146,Cliff,Alexander,34  ,1610612757,Portland,Trail Blazers,POR,2015-2016
58,0021500015,201945,Gerald,Henderson, 9  ,1610612757,Portland,Trail Blazers,POR,2015-2016
59,0021500016,1626183,Branden,Dawson,22  ,1610612746,LA,Clippers,LAC,2015-2016
60,0021500016,203912,C.J.,Wilcox,30  ,1610612746,LA,Clippers,LAC,2015-2016
61,0021500016,1626251,Duje,Dukan,26  ,1610612758,Sacramento,Kings,SAC,2015-2016
62,0021500016,203961,Eric,Moreland,25  ,1610612758,Sacramento,Kings,SAC,2015-2016
63,0021500017,1897,Metta,World Peace,37  ,1610612747,Los Angeles,Lakers,LAL,2015-2016
64,0021500017,1626204,Larry,Nance Jr., 7  ,1610612747,Los Angeles,Lakers,LAL,2015-2016
65,0021500017,1626145,Tyus,Jones, 1  ,1610612750,Minnesota,Timberwolves,MIN,2015-2016
66,0021500017,201593,Nikola,Pekovic,14  ,1610612750,Minnesota,Timberwolves,MIN,2015-2016
67,0021500018,203950,Jarnell,Stokes, 1  ,1610612763,Memphis,Grizzlies,MEM,2015-2016
68,0021500018,1626185,Jarell,Martin,10  ,1610612763,Memphis,Grizzlies,MEM,2015-2016
69,0021500018,1626176,Rakeem,Christmas,25  ,1610612754,Indiana,Pacers,IND,2015-2016
70,0021500018,203922,Glenn,Robinson III,40  ,1610612754,Indiana,Pacers,IND,2015-2016
71,0021500019,203488,Mike,Muscala,31  ,1610612737,Atlanta,Hawks,ATL,2015-2016
72,0021500019,200757,Thabo,Sefolosha,25  ,1610612737,Atlanta,Hawks,ATL,2015-2016
73,0021500019,200811,Lou,Amundson,17  ,1610612752,New York,Knicks,NYK,2015-2016
74,0021500020,1626183,Branden,Dawson,22  ,1610612746,LA,Clippers,LAC,2015-2016
75,0021500020,203912,C.J.,Wilcox,30  ,1610612746,LA,Clippers,LAC,2015-2016
76,0021500020,202718,Chandler,Parsons,25  ,1610612742,Dallas,Mavericks,DAL,2015-2016
77,0021500020,201580,JaVale,McGee,11  ,1610612742,Dallas,Mavericks,DAL,2015-2016
78,0021500021,202681,Kyrie,Irving, 2  ,1610612739,Cleveland,Cavaliers,CLE,2015-2016
79,0021500021,202697,Iman,Shumpert, 4  ,1610612739,Cleveland,Cavaliers,CLE,2015-2016
80,0021500021,1626196,Josh,Richardson, 0  ,1610612748,Miami,Heat,MIA,2015-2016
81,0021500021,2365,Chris,Andersen,11  ,1610612748,Miami,Heat,MIA,2015-2016
82,0021500022,203906,Devyn,Marble,11  ,1610612753,Orlando,Magic,ORL,2015-2016
83,0021500022,1626166,Cameron,Payne,22  ,1610612760,Oklahoma City,Thunder,OKC,2015-2016
84,0021500022,203962,Josh,Huestis,34  ,1610612760,Oklahoma City,Thunder,OKC,2015-2016
85,0021500023,203100,Tony,Wroten, 1  ,1610612755,Philadelphia,76ers,PHI,2015-2016
86,0021500023,203954,Joel,Embiid,21  ,1610612755,Philadelphia,76ers,PHI,2015-2016
87,0021500023,201171,Carl,Landry, 7  ,1610612755,Philadelphia,76ers,PHI,2015-2016
88,0021500023,203957,Dante,Exum,11  ,1610612762,Utah,Jazz,UTA,2015-2016
89,0021500023,203481,Jeff,Withey,24  ,1610612762,Utah,Jazz,UTA,2015-2016
90,0021500024,203923,James,Young,13  ,1610612738,Boston,Celtics,BOS,2015-2016
91,0021500024,1626175,Jordan,Mickey,55  ,1610612738,Boston,Celtics,BOS,2015-2016
92,0021500024,203512,Lucas,Nogueira,92  ,1610612761,Toronto,Raptors,TOR,2015-2016
93,0021500024,203998,Bruno,Caboclo,20  ,1610612761,Toronto,Raptors,TOR,2015-2016
94,0021500025,2399,Mike,Dunleavy,34  ,1610612741,Chicago,Bulls,CHI,2015-2016
95,0021500025,203946,Cameron,Bairstow,41  ,1610612741,Chicago,Bulls,CHI,2015-2016
96,0021500025,201943,Brandon,Jennings, 7  ,1610612765,Detroit,Pistons,DET,2015-2016
97,0021500025,201975,Jodie,Meeks,20  ,1610612765,Detroit,Pistons,DET,2015-2016
98,0021500026,2594,Kyle,Korver,26  ,1610612737,Atlanta,Hawks,ATL,2015-2016
99,0021500026,203488,Mike,Muscala,31  ,1610612737,Atlanta,Hawks,ATL,2015-2016
100,0021500026,203584,Troy,Daniels,30  ,1610612766,Charlotte,Hornets,CHA,2015-2016
101,0021500026,203077,Michael,Kidd-Gilchrist,14  ,1610612766,Charlotte,Hornets,CHA,2015-2016
102,0021500027,203898,Tyler,Ennis,11  ,1610612749,Milwaukee,Bucks,MIL,2015-2016
103,0021500027,203953,Jabari,Parker,12  ,1610612749,Milwaukee,Bucks,MIL,2015-2016
104,0021500027,101187,Alan,Anderson, 6  ,1610612764,Washington,Wizards,WAS,2015-2016
105,0021500027,101110,Martell,Webster, 9  ,1610612764,Washington,Wizards,WAS,2015-2016
106,0021500028,203186,Willie,Reed,33  ,1610612751,Brooklyn,Nets,BKN,2015-2016
107,0021500028,1626191,Chris,McCullough, 1  ,1610612751,Brooklyn,Nets,BKN,2015-2016
108,0021500028,203613,Jonathon,Simmons,17  ,1610612759,San Antonio,Spurs,SAS,2015-2016
109,0021500028,2588,Matt,Bonner,15  ,1610612759,San Antonio,Spurs,SAS,2015-2016
110,0021500029,201163,Wilson,Chandler,21  ,1610612743,Denver,Nuggets,DEN,2015-2016
111,0021500029,203994,Jusuf,Nurkic,23  ,1610612743,Denver,Nuggets,DEN,2015-2016
112,0021500029,1626145,Tyus,Jones, 1  ,1610612750,Minnesota,Timberwolves,MIN,2015-2016
113,0021500029,201593,Nikola,Pekovic,14  ,1610612750,Minnesota,Timberwolves,MIN,2015-2016
