,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
12,0028300013,0028300013,0028200922,1983-04-15T00:00:00,1610612744,Golden State,Warriors,GOS,106,1610612757,Portland,Trail Blazers,POR,112,1983-1984
13,0028300014,0028300014,0028200727,1983-03-12T00:00:00,1610612737,Atlanta,Hawks,ATL,120,1610612765,Detroit,Pistons,DET,119,1983-1984
14,0028300015,0028300015,0028200851,1983-04-02T00:00:00,1610612745,Houston,Rockets,HOU,101,1610612759,San Antonio,Spurs,SAN,112,1983-1984
15,0028300016,0028300016,0028200848,1983-04-02T00:00:00,1610612746,San Diego,Clippers,SDC,99,1610612743,Denver,Nuggets,DEN,107,1983-1984
16,0028300017,0028300017,0028200883,1983-04-08T00:00:00,1610612754,Indiana,Pacers,IND,118,1610612755,Philadelphia,76ers,PHL,126,1983-1984
17,0028300018,0028300018,0028200770,1983-03-19T00:00:00,1610612742,Dallas,Mavericks,DAL,112,1610612756,Phoenix,Suns,PHX,115,1983-1984
18,0028300019,0028300019,0028200800,1983-03-25T00:00:00,1610612739,Cleveland,Cavaliers,CLE,102,1610612738,Boston,Celtics,BOS,124,1983-1984
19,0028300020,0028300020,0028200934,1983-04-16T00:00:00,1610612759,San Antonio,Spurs,SAN,132,1610612742,Dallas,Mavericks,DAL,120,1983-1984
20,0028300021,0028300021,0028200749,1983-03-16T00:00:00,1610612758,Kansas City,Kings,KCK,102,1610612760,Seattle,SuperSonics,SEA,110,1983-1984
21,0028300022,0028300022,0028200761,1983-03-18T00:00:00,1610612765,Detroit,Pistons,DET,103,1610612749,Milwaukee,Bucks,MIL,99,1983-1984
22,0028300023,0028300023,0028200270,1982-12-17T00:00:00,1610612754,Indiana,Pacers,IND,107,1610612745,Houston,Rockets,HOU,114,1983-1984
23,0028300024,0028300024,0028200912,1983-04-13T00:00:00,1610612756,Phoenix,Suns,PHX,109,1610612760,Seattle,SuperSonics,SEA,96,1983-1984
24,0028300025,0028300025,0028200823,1983-03-29T00:00:00,1610612755,Philadelphia,76ers,PHL,95,1610612741,Chicago,Bulls,CHI,97,1983-1984
25,0028300026,0028300026,0028200923,1983-04-15T00:00:00,1610612743,Denver,Nuggets,DEN,137,1610612742,Dallas,Mavericks,DAL,126,1983-1984
26,0028300027,0028300027,0028200887,1983-04-09T00:00:00,1610612737,Atlanta,Hawks,ATL,78,1610612764,Washington,Bullets,WAS,100,1983-1984
27,0028300028,0028300028,0028200787,1983-03-22T00:00:00,1610612759,San Antonio,Spurs,SAN,102,1610612757,Portland,Trail Blazers,POR,119,1983-1984
28,0028300029,0028300029,0028200849,1983-04-02T00:00:00,1610612758,Kansas City,Kings,KCK,122,1610612744,Golden State,Warriors,GOS,112,1983-1984
29,0028300030,0028300030,0028200889,1983-04-09T00:00:00,1610612751,New Jersey,Nets,NJN,115,1610612739,Cleveland,Cavaliers,CLE,105,1983-1984
30,0028300031,0028300031,0028200829,1983-03-30T00:00:00,1610612739,Cleveland,Cavaliers,CLE,102,1610612745,Houston,Rockets,HOU,95,1983-1984
31,0028300032,0028300032,0028200853,1983-04-02T00:00:00,1610612742,Dallas,Mavericks,DAL,98,1610612757,Portland,Trail Blazers,POR,110,1983-1984
32,0028300033,0028300033,0048200025,1983-05-02T00:00:00,1610612738,Boston,Celtics,BOS,93,1610612749,Milwaukee,Bucks,MIL,107,1983-1984
33,0028300034,0028300034,0028200702,1983-03-08T00:00:00,1610612760,Seattle,SuperSonics,SEA,98,1610612752,New York,Knicks,NYK,107,1983-1984
34,0028300035,0028300035,0028200826,1983-03-29T00:00:00,1610612746,San Diego,Clippers,SDC,109,1610612747,Los Angeles,Lakers,LAL,127,1983-1984
35,0028300036,0028300036,0028200932,1983-04-16T00:00:00,1610612764,Washington,Bullets,WAS,102,1610612765,Detroit,Pistons,DET,95,1983-1984
36,0028300037,0028300037,0028200938,1983-04-17T00:00:00,1610612758,Kansas City,Kings,KCK,116,1610612743,Denver,Nuggets,DEN,125,1983-1984
37,0028300038,0028300038,0028200713,1983-03-09T00:00:00,1610612756,Phoenix,Suns,PHX,105,1610612759,San Antonio,Spurs,SAN,108,1983-1984
38,0028300039,0028300039,0028300012,1983-10-29T00:00:00,1610612751,New Jersey,Nets,NJN,97,1610612741,Chicago,Bulls,CHI,104,1983-1984
39,0028300040,0028300040,0028200842,1983-04-01T00:00:00,1610612762,Utah,Jazz,UTH,112,1610612744,Golden State,Warriors,GOS,108,1983-1984
40,0028300041,0028300041,0028200882,1983-04-08T00:00:00,1610612737,Atlanta,Hawks,ATL,138,1610612741,Chicago,Bulls,CHI,101,1983-1984
41,0028300042,0028300042,0048200038,1983-05-18T00:00:00,1610612755,Philadelphia,76ers,PHL,115,1610612749,Milwaukee,Bucks,MIL,103,1983-1984
42,0028300043,0028300043,0028200834,1983-03-30T00:00:00,1610612738,Boston,Celtics,BOS,142,1610612754,Indiana,Pacers,IND,116,1983-1984
43,0028300044,0028300044,0028200875,1983-04-07T00:00:00,1610612746,San Diego,Clippers,SDC,96,1610612760,Seattle,SuperSonics,SEA,102,1983-1984
44,0028300045,0028300045,0028200597,1983-02-17T00:00:00,1610612765,Detroit,Pistons,DET,113,1610612745,Houston,Rockets,HOU,110,1983-1984
45,0028300046,0028300046,0028200724,1983-03-12T00:00:00,1610612757,Portland,Trail Blazers,POR,95,1610612752,New York,Knicks,NYK,97,1983-1984
46,0028300047,0028300047,0028200690,1983-03-05T00:00:00,1610612739,Cleveland,Cavaliers,CLE,98,1610612742,Dallas,Mavericks,DAL,91,1983-1984
47,0028300048,0028300048,0028200403,1983-01-11T00:00:00,1610612744,Golden State,Warriors,GOS,79,1610612752,New York,Knicks,NYK,103,1983-1984
48,0028300049,0028300049,0028200925,1983-04-15T00:00:00,1610612754,Indiana,Pacers,IND,124,1610612739,Cleveland,Cavaliers,CLE,132,1983-1984
49,0028300050,0028300050,0028200930,1983-04-15T00:00:00,1610612751,New Jersey,Nets,NJN,98,1610612755,Philadelphia,76ers,PHL,100,1983-1984
50,0028300051,0028300051,0028200928,1983-04-15T00:00:00,1610612762,Utah,Jazz,UTH,118,1610612759,San Antonio,Spurs,SAN,121,1983-1984
51,0028300052,0028300052,0028200886,1983-04-08T00:00:00,1610612764,Washington,Bullets,WAS,107,1610612738,Boston,Celtics,BOS,99,1983-1984
52,0028300053,0028300053,0028200778,1983-03-20T00:00:00,1610612742,Dallas,Mavericks,DAL,110,1610612747,Los Angeles,Lakers,LAL,117,1983-1984
53,0028300054,0028300054,0028300016,1983-10-29T00:00:00,1610612743,Denver,Nuggets,DEN,128,1610612746,San Diego,Clippers,SDC,141,1983-1984
54,0028300055,0028300055,0028200931,1983-04-15T00:00:00,1610612758,Kansas City,Kings,KCK,117,1610612745,Houston,Rockets,HOU,102,1983-1984
55,0028300056,0028300056,0028200885,1983-04-08T00:00:00,1610612757,Portland,Trail Blazers,POR,98,1610612756,Phoenix,Suns,PHX,99,1983-1984
56,0028300057,0028300057,0028200792,1983-03-23T00:00:00,1610612759,San Antonio,Spurs,SAN,117,1610612760,Seattle,SuperSonics,SEA,137,1983-1984
57,0028300058,0028300058,0028200933,1983-04-16T00:00:00,1610612749,Milwaukee,Bucks,MIL,79,1610612737,Atlanta,Hawks,ATL,96,1983-1984
58,0028300059,0028300059,0028300024,1983-11-01T00:00:00,1610612760,Seattle,SuperSonics,SEA,103,1610612756,Phoenix,Suns,PHX,93,1983-1984
59,0028300060,0028300060,0028200627,1983-02-22T00:00:00,1610612744,Golden State,Warriors,GOS,109,1610612737,Atlanta,Hawks,ATL,97,1983-1984
60,0028300061,0028300061,0028200546,1983-02-04T00:00:00,1610612764,Washington,Bullets,WAS,100,1610612746,San Diego,Clippers,SDC,93,1983-1984
61,0028300062,0028300062,0028200815,1983-03-26T00:00:00,1610612752,New York,Knicks,NYK,81,1610612749,Milwaukee,Bucks,MIL,89,1983-1984
62,0028300063,0028300063,0028300043,1983-11-04T00:00:00,1610612754,Indiana,Pacers,IND,105,1610612738,Boston,Celtics,BOS,121,1983-1984
63,0028300064,0028300064,0028200905,1983-04-12T00:00:00,1610612741,Chicago,Bulls,CHI,102,1610612758,Kansas City,Kings,KCK,112,1983-1984
64,0028300065,0028300065,0028200796,1983-03-24T00:00:00,1610612745,Houston,Rockets,HOU,97,1610612757,Portland,Trail Blazers,POR,104,1983-1984
65,0028300066,0028300066,0028200836,1983-03-31T00:00:00,1610612743,Denver,Nuggets,DEN,116,1610612747,Los Angeles,Lakers,LAL,122,1983-1984
66,0028300067,0028300067,0028200860,1983-04-05T00:00:00,1610612751,New Jersey,Nets,NJN,89,1610612764,Washington,Bullets,WAS,95,1983-1984
67,0028300068,0028300068,0028300053,1983-11-05T00:00:00,1610612747,Los Angeles,Lakers,LAL,102,1610612742,Dallas,Mavericks,DAL,107,1983-1984
68,0028300069,0028300069,0028300051,1983-11-05T00:00:00,1610612759,San Antonio,Spurs,SAN,118,1610612762,Utah,Jazz,UTH,124,1983-1984
69,0028300070,0028300070,0028200723,1983-03-11T00:00:00,1610612749,Milwaukee,Bucks,MIL,108,1610612758,Kansas City,Kings,KCK,100,1983-1984
70,0028300071,0028300071,0028200512,1983-01-29T00:00:00,1610612760,Seattle,SuperSonics,SEA,88,1610612739,Cleveland,Cavaliers,CLE,89,1983-1984
71,0028300072,0028300072,0028200774,1983-03-20T00:00:00,1610612765,Detroit,Pistons,DET,119,1610612755,Philadelphia,76ers,PHL,121,1983-1984
72,0028300073,0028300073,0028200639,1983-02-24T00:00:00,1610612738,Boston,Celtics,BOS,107,1610612746,San Diego,Clippers,SDC,122,1983-1984
73,0028300074,0028300074,0028200935,1983-04-16T00:00:00,1610612745,Houston,Rockets,HOU,117,1610612762,Utah,Jazz,UTH,126,1983-1984
74,0028300075,0028300075,0028200656,1983-02-27T00:00:00,1610612757,Portland,Trail Blazers,POR,92,1610612739,Cleveland,Cavaliers,CLE,98,1983-1984
75,0028300076,0028300076,0028200902,1983-04-12T00:00:00,1610612744,Golden State,Warriors,GOS,108,1610612756,Phoenix,Suns,PHX,115,1983-1984
76,0028300077,0028300077,0028200900,1983-04-11T00:00:00,1610612754,Indiana,Pacers,IND,92,1610612752,New York,Knicks,NYK,121,1983-1984
77,0028300078,0028300078,0028200835,1983-03-30T00:00:00,1610612752,New York,Knicks,NYK,97,1610612746,San Diego,Clippers,SDC,103,1983-1984
78,0028300079,0028300079,0028200504,1983-01-28T00:00:00,1610612755,Philadelphia,76ers,PHL,114,1610612758,Kansas City,Kings,KCK,99,1983-1984
79,0028300080,0028300080,0028200447,1983-01-19T00:00:00,1610612760,Seattle,SuperSonics,SEA,111,1610612737,Atlanta,Hawks,ATL,116,1983-1984
80,0028300081,0028300081,0028200798,1983-03-24T00:00:00,1610612764,Washington,Bullets,WAS,102,1610612741,Chicago,Bulls,CHI,96,1983-1984
81,0028300082,0028300082,0028300006,1983-10-28T00:00:00,1610612738,Boston,Celtics,BOS,121,1610612765,Detroit,Pistons,DET,127,1983-1984
82,0028300083,0028300083,0028200852,1983-04-02T00:00:00,1610612751,New Jersey,Nets,NJN,103,1610612749,Milwaukee,Bucks,MIL,105,1983-1984
83,0028300084,0028300084,0028200898,1983-04-10T00:00:00,1610612747,Los Angeles,Lakers,LAL,95,1610612756,Phoenix,Suns,PHX,101,1983-1984
84,0028300085,0028300085,0028300020,1983-10-30T00:00:00,1610612742,Dallas,Mavericks,DAL,101,1610612759,San Antonio,Spurs,SAN,123,1983-1984
85,0028300086,0028300086,0048200028,1983-05-04T00:00:00,1610612759,San Antonio,Spurs,SAN,145,1610612743,Denver,Nuggets,DEN,105,1983-1984
86,0028300087,0028300087,0028200633,1983-02-23T00:00:00,1610612744,Golden State,Warriors,GOS,98,1610612739,Cleveland,Cavaliers,CLE,99,1983-1984
87,0028300088,0028300088,0028200868,1983-04-06T00:00:00,1610612745,Houston,Rockets,HOU,101,1610612742,Dallas,Mavericks,DAL,99,1983-1984
88,0028300089,0028300089,0028200677,1983-03-03T00:00:00,1610612765,Detroit,Pistons,DET,118,1610612758,Kansas City,Kings,KCK,125,1983-1984
89,0028300090,0028300090,0028200696,1983-03-06T00:00:00,1610612762,Utah,Jazz,UTH,110,1610612757,Portland,Trail Blazers,POR,105,1983-1984
90,0028300091,0028300091,0028200937,1983-04-17T00:00:00,1610612754,Indiana,Pacers,IND,99,1610612751,New Jersey,Nets,NJN,112,1983-1984
91,0028300092,0028300092,0028200927,1983-04-15T00:00:00,1610612741,Chicago,Bulls,CHI,120,1610612738,Boston,Celtics,BOS,117,1983-1984
92,0028300093,0028300093,0028200530,1983-02-02T00:00:00,1610612749,Milwaukee,Bucks,MIL,114,1610612760,Seattle,SuperSonics,SEA,117,1983-1984
93,0028300094,0028300094,0028300010,1983-10-29T00:00:00,1610612747,Los Angeles,Lakers,LAL,120,1610612762,Utah,Jazz,UTH,115,1983-1984
94,0028300095,0028300095,0028200201,1982-12-03T00:00:00,1610612755,Philadelphia,76ers,PHL,127,1610612746,San Diego,Clippers,SDC,110,1983-1984
95,0028300096,0028300096,0028200707,1983-03-08T00:00:00,1610612757,Portland,Trail Blazers,POR,93,1610612737,Atlanta,Hawks,ATL,110,1983-1984
96,0028300097,0028300097,0028300076,1983-11-10T00:00:00,1610612756,Phoenix,Suns,PHX,104,1610612744,Golden State,Warriors,GOS,99,1983-1984
97,0028300098,0028300098,0028200672,1983-03-02T00:00:00,1610612747,Los Angeles,Lakers,LAL,127,1610612749,Milwaukee,Bucks,MIL,117,1983-1984
98,0028300099,0028300099,0028200854,1983-04-03T00:00:00,1610612741,Chicago,Bulls,CHI,107,1610612765,Detroit,Pistons,DET,122,1983-1984
99,0028300100,0028300100,0028200628,1983-02-23T00:00:00,1610612764,Washington,Bullets,WAS,107,1610612758,Kansas City,Kings,KCK,113,1983-1984
100,0028300101,0028300101,0028200499,1983-01-27T00:00:00,1610612737,Atlanta,Hawks,ATL,100,1610612746,San Diego,Clippers,SDC,110,1983-1984
101,0028300102,0028300102,0028200728,1983-03-12T00:00:00,1610612744,Golden State,Warriors,GOS,120,1610612759,San Antonio,Spurs,SAN,131,1983-1984
102,0028300103,0028300103,0028200346,1982-12-30T00:00:00,1610612743,Denver,Nuggets,DEN,132,1610612738,Boston,Celtics,BOS,145,1983-1984
103,0028300104,0028300104,0028300090,1983-11-12T00:00:00,1610612757,Portland,Trail Blazers,POR,122,1610612762,Utah,Jazz,UTH,136,1983-1984
104,0028300105,0028300105,0028300077,1983-11-10T00:00:00,1610612752,New York,Knicks,NYK,99,1610612754,Indiana,Pacers,IND,91,1983-1984
105,0028300106,0028300106,0028200673,1983-03-02T00:00:00,1610612745,Houston,Rockets,HOU,85,1610612751,New Jersey,Nets,NJN,124,1983-1984
106,0028300107,0028300107,0028200615,1983-02-20T00:00:00,1610612756,Phoenix,Suns,PHX,103,1610612739,Cleveland,Cavaliers,CLE,81,1983-1984
107,0028300108,0028300108,0028200831,1983-03-30T00:00:00,1610612765,Detroit,Pistons,DET,124,1610612760,Seattle,SuperSonics,SEA,135,1983-1984
108,0028300109,0028300109,0048200024,1983-05-01T00:00:00,1610612755,Philadelphia,76ers,PHL,105,1610612752,New York,Knicks,NYK,102,1983-1984
109,0028300110,0028300110,0028200351,1983-01-01T00:00:00,1610612762,Utah,Jazz,UTH,112,1610612738,Boston,Celtics,BOS,127,1983-1984
110,0028300111,0028300111,0028200742,1983-03-15T00:00:00,1610612744,Golden State,Warriors,GOS,115,1610612743,Denver,Nuggets,DEN,139,1983-1984
111,0028300112,0028300112,0028200907,1983-04-12T00:00:00,1610612737,Atlanta,Hawks,ATL,102,1610612755,Philadelphia,76ers,PHL,97,1983-1984
112,0028300113,0028300113,0028200376,1983-01-06T00:00:00,1610612747,Los Angeles,Lakers,LAL,125,1610612739,Cleveland,Cavaliers,CLE,107,1983-1984
113,0028300114,0028300114,0028200489,1983-01-25T00:00:00,1610612746,San Diego,Clippers,SDC,102,1610612749,Milwaukee,Bucks,MIL,115,1983-1984
114,0028300115,0028300115,0028200901,1983-04-01T00:00:00,1610612764,Washington,Bullets,WAS,123,1610612754,Indiana,Pacers,IND,109,1983-1984
115,0028300116,0028300116,0028200864,1983-04-05T00:00:00,1610612759,San Antonio,Spurs,SAN,130,1610612758,Kansas City,Kings,KCK,113,1983-1984
116,0028300117,0028300117,0028200502,1983-01-28T00:00:00,1610612742,Dallas,Mavericks,DAL,110,1610612751,New Jersey,Nets,NJN,115,1983-1984
117,0028300118,0028300118,0028200777,1983-03-20T00:00:00,1610612741,Chicago,Bulls,CHI,116,1610612760,Seattle,SuperSonics,SEA,128,1983-1984
118,0028300119,0028300119,0028200748,1983-03-16T00:00:00,1610612765,Detroit,Pistons,DET,115,1610612762,Utah,Jazz,UTH,125,1983-1984
119,0028300120,0028300120,0028200910,1983-04-13T00:00:00,1610612743,Denver,Nuggets,DEN,131,1610612745,Houston,Rockets,HOU,112,1983-1984
120,0028300121,0028300121,0028200621,1983-02-22T00:00:00,1610612756,Phoenix,Suns,PHX,112,1610612749,Milwaukee,Bucks,MIL,105,1983-1984
121,0028300122,0028300122,0028200873,1983-04-06T00:00:00,1610612738,Boston,Celtics,BOS,102,1610612752,New York,Knicks,NYK,98,1983-1984
122,0028300123,0028300123,0028200929,1983-04-15T00:00:00,1610612752,New York,Knicks,NYK,100,1610612765,Detroit,Pistons,DET,83,1983-1984
123,0028300124,0028300124,0028200697,1983-03-06T00:00:00,1610612741,Chicago,Bulls,CHI,106,1610612754,Indiana,Pacers,IND,98,1983-1984
124,0028300125,0028300125,0028200693,1983-03-05T00:00:00,1610612743,Denver,Nuggets,DEN,126,1610612749,Milwaukee,Bucks,MIL,120,1983-1984
125,0028300126,0028300126,0028200781,1983-03-22T00:00:00,1610612764,Washington,Bullets,WAS,121,1610612762,Utah,Jazz,UTH,98,1983-1984
126,0028300127,0028300127,0028300018,1983-10-29T00:00:00,1610612742,Dallas,Mavericks,DAL,120,1610612756,Phoenix,Suns,PHX,103,1983-1984
127,0028300128,0028300128,0028200942,1983-04-17T00:00:00,1610612755,Philadelphia,76ers,PHL,101,1610612738,Boston,Celtics,BOS,114,1983-1984
128,0028300129,0028300129,0048200027,1983-05-03T00:00:00,1610612757,Portland,Trail Blazers,POR,108,1610612747,Los Angeles,Lakers,LAL,116,1983-1984
129,0028300130,0028300130,0028200764,1983-03-18T00:00:00,1610612745,Houston,Rockets,HOU,122,1610612744,Golden State,Warriors,GOS,120,1983-1984
130,0028300131,0028300131,0028300080,1983-11-11T00:00:00,1610612737,Atlanta,Hawks,ATL,93,1610612760,Seattle,SuperSonics,SEA,104,1983-1984
131,0028300132,0028300132,0028200510,1983-01-29T00:00:00,1610612759,San Antonio,Spurs,SAN,120,1610612751,New Jersey,Nets,NJN,109,1983-1984
132,0028300133,0028300133,0028200552,1983-02-06T00:00:00,1610612746,San Diego,Clippers,SDC,107,1610612739,Cleveland,Cavaliers,CLE,110,1983-1984
133,0028300134,0028300134,0028200756,1983-03-17T00:00:00,1610612745,Houston,Rockets,HOU,99,1610612756,Phoenix,Suns,PHX,125,1983-1984
134,0028300135,0028300135,0028200850,1983-04-02T00:00:00,1610612737,Atlanta,Hawks,ATL,109,1610612754,Indiana,Pacers,IND,99,1983-1984
135,0028300136,0028300136,0028200845,1983-04-01T00:00:00,1610612758,Kansas City,Kings,KCK,135,1610612746,San Diego,Clippers,SDC,119,1983-1984
136,0028300137,0028300137,0028300085,1983-11-11T00:00:00,1610612742,Dallas,Mavericks,DAL,112,1610612759,San Antonio,Spurs,SAN,105,1983-1984
137,0028300138,0028300138,0028200585,1983-02-15T00:00:00,1610612764,Washington,Bullets,WAS,93,1610612744,Golden State,Warriors,GOS,111,1983-1984
138,0028300139,0028300139,0028300094,1983-11-13T00:00:00,1610612747,Los Angeles,Lakers,LAL,124,1610612762,Utah,Jazz,UTH,118,1983-1984
139,0028300140,0028300140,0028300122,1983-11-18T00:00:00,1610612752,New York,Knicks,NYK,110,1610612738,Boston,Celtics,BOS,103,1983-1984
140,0028300141,0028300141,0028200775,1983-03-20T00:00:00,1610612757,Portland,Trail Blazers,POR,118,1610612743,Denver,Nuggets,DEN,106,1983-1984
141,0028300142,0028300142,0028300072,1983-11-09T00:00:00,1610612755,Philadelphia,76ers,PHL,116,1610612765,Detroit,Pistons,DET,120,1983-1984
142,0028300143,0028300143,0028200508,1983-01-29T00:00:00,1610612749,Milwaukee,Bucks,MIL,102,1610612744,Golden State,Warriors,GOS,110,1983-1984
143,0028300144,0028300144,0028200941,1983-04-17T00:00:00,1610612739,Cleveland,Cavaliers,CLE,118,1610612764,Washington,Bullets,WAS,105,1983-1984
144,0028300145,0028300145,0028200872,1983-04-06T00:00:00,1610612759,San Antonio,Spurs,SAN,112,1610612755,Philadelphia,76ers,PHL,109,1983-1984
145,0028300146,0028300146,0028200926,1983-04-15T00:00:00,1610612760,Seattle,SuperSonics,SEA,99,1610612747,Los Angeles,Lakers,LAL,100,1983-1984
146,0028300147,0028300147,0028200204,1982-12-04T00:00:00,1610612762,Utah,Jazz,UTH,131,1610612741,Chicago,Bulls,CHI,124,1983-1984
147,0028300148,0028300148,0028200379,1983-01-06T00:00:00,1610612756,Phoenix,Suns,PHX,93,1610612751,New Jersey,Nets,NJN,94,1983-1984
148,0028300149,0028300149,0028300054,1983-11-05T00:00:00,1610612743,Denver,Nuggets,DEN,127,1610612746,San Diego,Clippers,SDC,121,1983-1984
149,0028300150,0028300150,0028200790,1983-03-23T00:00:00,1610612754,Indiana,Pacers,IND,96,1610612765,Detroit,Pistons,DET,109,1983-1984
150,0028300151,0028300151,0028200755,1983-03-17T00:00:00,1610612759,San Antonio,Spurs,SAN,111,1610612746,San Diego,Clippers,SDC,101,1983-1984
151,0028300152,0028300152,0028200743,1983-03-15T00:00:00,1610612756,Phoenix,Suns,PHX,116,1610612741,Chicago,Bulls,CHI,108,1983-1984
152,0028300153,0028300153,0028300036,1983-11-03T00:00:00,1610612765,Detroit,Pistons,DET,88,1610612764,Washington,Bullets,WAS,111,1983-1984
153,0028300154,0028300154,0028200358,1983-01-02T00:00:00,1610612754,Indiana,Pacers,IND,105,1610612744,Golden State,Warriors,GOS,114,1983-1984
154,0028300155,0028300155,0028200810,1983-03-26T00:00:00,1610612742,Dallas,Mavericks,DAL,111,1610612758,Kansas City,Kings,KCK,114,1983-1984
155,0028300156,0028300156,0048200008,1983-04-22T00:00:00,1610612760,Seattle,SuperSonics,SEA,96,1610612757,Portland,Trail Blazers,POR,105,1983-1984
156,0028300157,0028300157,0028200603,1983-02-18T00:00:00,1610612745,Houston,Rockets,HOU,98,1610612755,Philadelphia,76ers,PHL,127,1983-1984
157,0028300158,0028300158,0048200012,1983-04-24T00:00:00,1610612738,Boston,Celtics,BOS,98,1610612737,Atlanta,Hawks,ATL,79,1983-1984
158,0028300159,0028300159,0028300009,1983-10-28T00:00:00,1610612762,Utah,Jazz,UTH,125,1610612743,Denver,Nuggets,DEN,139,1983-1984
159,0028300160,0028300160,0028200405,1983-01-11T00:00:00,1610612747,Los Angeles,Lakers,LAL,96,1610612751,New Jersey,Nets,NJN,110,1983-1984
160,0028300161,0028300161,0048200011,1983-04-24T00:00:00,1610612743,Denver,Nuggets,DEN,117,1610612756,Phoenix,Suns,PHX,112,1983-1984
161,0028300162,0028300162,0028300156,1983-11-25T00:00:00,1610612757,Portland,Trail Blazers,POR,100,1610612760,Seattle,SuperSonics,SEA,90,1983-1984
162,0028300163,0028300163,0028200890,1983-04-09T00:00:00,1610612758,Kansas City,Kings,KCK,108,1610612762,Utah,Jazz,UTH,102,1983-1984
163,0028300164,0028300164,0028200684,1983-03-04T00:00:00,1610612737,Atlanta,Hawks,ATL,115,1610612745,Houston,Rockets,HOU,87,1983-1984
164,0028300165,0028300165,0028200819,1983-03-29T00:00:00,1610612742,Dallas,Mavericks,DAL,106,1610612744,Golden State,Warriors,GOS,109,1983-1984
165,0028300166,0028300166,0028200146,1982-11-24T00:00:00,1610612746,San Diego,Clippers,SDC,114,1610612751,New Jersey,Nets,NJN,109,1983-1984
166,0028300167,0028300167,0028300008,1983-10-28T00:00:00,1610612752,New York,Knicks,NYK,113,1610612739,Cleveland,Cavaliers,CLE,106,1983-1984
167,0028300168,0028300168,0028200921,1983-04-14T00:00:00,1610612749,Milwaukee,Bucks,MIL,97,1610612764,Washington,Bullets,WAS,90,1983-1984
168,0028300169,0028300169,0028200694,1983-03-06T00:00:00,1610612739,Cleveland,Cavaliers,CLE,98,1610612759,San Antonio,Spurs,SAN,117,1983-1984
169,0028300170,0028300170,0028200725,1983-03-12T00:00:00,1610612747,Los Angeles,Lakers,LAL,123,1610612741,Chicago,Bulls,CHI,116,1983-1984
170,0028300171,0028300171,0028300105,1983-11-15T00:00:00,1610612754,Indiana,Pacers,IND,87,1610612752,New York,Knicks,NYK,94,1983-1984
