,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0021200001,0021200001,0011200040,2012-10-13T00:00:00,1610612739,Cleveland,Cavaliers,CLE,95,1610612764,Washington,Wizards,WAS,99,2012-2013
1,0021200002,0021200002,0041100307,2012-06-09T00:00:00,1610612748,Miami,Heat,MIA,101,1610612738,Boston,Celtics,BOS,88,2012-2013
2,0021200003,0021200003,0021100894,2012-04-15T00:00:00,1610612747,Los Angeles,Lakers,LAL,112,1610612742,Dallas,Mavericks,DAL,108,2012-2013
3,0021200004,0021200004,0021100844,2012-04-09T00:00:00,1610612761,Toronto,Raptors,TOR,98,1610612754,Indiana,Pacers,IND,103,2012-2013
4,0021200005,0021200005,0021100202,2012-01-18T00:00:00,1610612755,Philadelphia,76ers,PHI,104,1610612743,Denver,Nuggets,DEN,108,2012-2013
5,0021200006,0021200006,0021100200,2012-01-17T00:00:00,1610612765,Detroit,Pistons,DET,80,1610612745,Houston,Rockets,HOU,97,2012-2013
6,0021200007,0021200007,0021100423,2012-02-14T00:00:00,1610612741,Chicago,Bulls,CHI,121,1610612758,Sacramento,Kings,SAC,115,2012-2013
7,0021200008,0021200008,0021100822,2012-04-06T00:00:00,1610612740,New Orleans,Hornets,NOH,103,1610612759,San Antonio,Spurs,SAS,128,2012-2013
8,0021200009,0021200009,0021100909,2012-04-16T00:00:00,1610612762,Utah,Jazz,UTA,123,1610612742,Dallas,Mavericks,DAL,121,2012-2013
9,0021200010,0021200010,0011200098,2012-10-23T00:00:00,1610612756,Phoenix,Suns,PHX,92,1610612744,Golden State,Warriors,GSW,107,2012-2013
10,0021200011,0021200011,0041100177,2012-05-13T00:00:00,1610612746,Los Angeles,Clippers,LAC,82,1610612763,Memphis,Grizzlies,MEM,72,2012-2013
11,0021200012,0021200012,0011200022,2012-10-10T00:00:00,1610612757,Portland,Trail Blazers,POR,93,1610612747,Los Angeles,Lakers,LAL,75,2012-2013
12,0021200013,0021200013,0011200017,2012-10-24T00:00:00,1610612751,Brooklyn,Nets,BKN,95,1610612752,New York,Knicks,NYK,97,2012-2013
13,0021200014,0021200014,0041100316,2012-06-06T00:00:00,1610612759,San Antonio,Spurs,SAS,99,1610612760,Oklahoma City,Thunder,OKC,107,2012-2013
14,0021200015,0021200015,0021100488,2012-02-22T00:00:00,1610612766,Charlotte,Bobcats,CHA,88,1610612754,Indiana,Pacers,IND,102,2012-2013
15,0021200016,0021200016,0021100958,2012-04-22T00:00:00,1610612753,Orlando,Magic,ORL,74,1610612743,Denver,Nuggets,DEN,101,2012-2013
16,0021200017,0021200017,0021100979,2012-04-26T00:00:00,1610612738,Boston,Celtics,BOS,87,1610612749,Milwaukee,Bucks,MIL,74,2012-2013
17,0021200018,0021200018,0021100052,2011-12-31T00:00:00,1610612737,Atlanta,Hawks,ATL,84,1610612745,Houston,Rockets,HOU,95,2012-2013
18,0021200019,0021200019,0011200032,2012-10-12T00:00:00,1610612739,Cleveland,Cavaliers,CLE,86,1610612741,Chicago,Bulls,CHI,83,2012-2013
19,0021200020,0021200020,0041100115,2012-05-09T00:00:00,1610612752,New York,Knicks,NYK,94,1610612748,Miami,Heat,MIA,106,2012-2013
20,0021200021,0021200021,0021100881,2012-04-13T00:00:00,1610612740,New Orleans,Hornets,NOH,96,1610612762,Utah,Jazz,UTA,85,2012-2013
