,GID,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON
66,0021300024,1201,Leon,Wood,40,2013-2014
67,0021300024,1153,Joe,Crawford,17,2013-2014
68,0021300024,202049,Ben,Taylor,46,2013-2014
69,0021300025,1194,Bill,Spooner,22,2013-2014
70,0021300025,1198,Scott,Wall,31,2013-2014
71,0021300025,202007,Nick,Buchert,54,2013-2014
72,0021300026,1146,Tony,Brothers,25,2013-2014
73,0021300026,1188,Leroy,Richardson,20,2013-2014
74,0021300026,201246,Kevin,Cutler,34,2013-2014
75,0021300027,1193,Michael,Smith,38,2013-2014
76,0021300027,2529,Tony,Brown,6,2013-2014
77,0021300027,202037,J.T.,Orr,72,2013-2014
78,0021300028,1176,Monty,McCutchen,13,2013-2014
79,0021300028,1168,David,Jones,36,2013-2014
80,0021300028,201638,Brent,Barnaky,70,2013-2014
81,0021300029,1152,Dan,Crawford,43,2013-2014
82,0021300029,2715,Eric,Lewis,42,2013-2014
83,0021300029,202041,Kevin,Scott,79,2013-2014
84,0021300030,1147,Mike,Callahan,24,2013-2014
85,0021300030,2532,Eli,Roe,44,2013-2014
86,0021300030,201640,Kane,Fitzgerald,35,2013-2014
87,0021300031,1162,Scott,Foster,48,2013-2014
88,0021300031,2002,Derrick,Collins,11,2013-2014
89,0021300031,201637,Haywoode,Workman,66,2013-2014
90,0021300032,1830,Marc,Davis,8,2013-2014
91,0021300032,2004,Courtney,Kirkland,61,2013-2014
92,0021300032,202053,Scott,Twardoski,52,2013-2014
93,0021300033,1662,Bill,Kennedy,55,2013-2014
94,0021300033,200834,Mark,Lindsay,29,2013-2014
95,0021300033,200832,Curtis,Blair,74,2013-2014
96,0021300034,1195,Derrick,Stafford,9,2013-2014
97,0021300034,1664,Gary,Zielinski,59,2013-2014
98,0021300034,202026,Karl,Lane,77,2013-2014
99,0021300035,1148,James,Capers,19,2013-2014
100,0021300035,1188,Leroy,Richardson,20,2013-2014
101,0021300035,1204,Derek,Richardson,63,2013-2014
102,0021300036,1199,Tom,Washington,49,2013-2014
103,0021300036,101284,John,Goble,30,2013-2014
104,0021300036,1190,Eddie,Rush,32,2013-2014
105,0021300037,2001,Jason,Phillips,23,2013-2014
106,0021300037,201639,Josh,Tiven,58,2013-2014
107,0021300037,202058,James,Williams,60,2013-2014
108,0021300038,1162,Scott,Foster,48,2013-2014
109,0021300038,2002,Derrick,Collins,11,2013-2014
110,0021300038,201637,Haywoode,Workman,66,2013-2014
111,0021300039,2530,Ed,Malloy,14,2013-2014
112,0021300039,2003,Pat,Fraher,26,2013-2014
113,0021300039,2148,Mark,Ayotte,56,2013-2014
114,0021300040,1830,Marc,Davis,8,2013-2014
115,0021300040,2004,Courtney,Kirkland,61,2013-2014
116,0021300040,202053,Scott,Twardoski,52,2013-2014
117,0021300041,1174,Ken,Mauer,41,2013-2014
118,0021300041,1151,Sean,Corbin,33,2013-2014
119,0021300041,1142,Dick,Bavetta,27,2013-2014
120,0021300042,1179,Rodney,Mott,71,2013-2014
121,0021300042,101283,Brian,Forte,45,2013-2014
122,0021300042,200833,Eric,Dalen,37,2013-2014
123,0021300043,1201,Leon,Wood,40,2013-2014
124,0021300043,1153,Joe,Crawford,17,2013-2014
125,0021300043,1185,Violet,Palmer,12,2013-2014
126,0021300044,1194,Bill,Spooner,22,2013-2014
127,0021300044,2882,Sean,Wright,65,2013-2014
128,0021300044,202007,Nick,Buchert,54,2013-2014
129,0021300045,1164,Ron,Garretson,10,2013-2014
130,0021300045,1198,Scott,Wall,31,2013-2014
131,0021300045,2716,Olandis,Poole,50,2013-2014
132,0021300046,1147,Mike,Callahan,24,2013-2014
133,0021300046,2532,Eli,Roe,44,2013-2014
134,0021300046,201640,Kane,Fitzgerald,35,2013-2014
135,0021300047,1148,James,Capers,19,2013-2014
136,0021300047,1664,Gary,Zielinski,59,2013-2014
137,0021300047,1204,Derek,Richardson,63,2013-2014
138,0021300048,1146,Tony,Brothers,25,2013-2014
139,0021300048,1193,Michael,Smith,38,2013-2014
140,0021300048,201246,Kevin,Cutler,34,2013-2014
141,0021300049,2529,Tony,Brown,6,2013-2014
142,0021300049,1168,David,Jones,36,2013-2014
143,0021300049,202037,J.T.,Orr,72,2013-2014
144,0021300050,1662,Bill,Kennedy,55,2013-2014
145,0021300050,2004,Courtney,Kirkland,61,2013-2014
146,0021300050,202053,Scott,Twardoski,52,2013-2014
147,0021300051,1174,Ken,Mauer,41,2013-2014
148,0021300051,2715,Eric,Lewis,42,2013-2014
149,0021300051,1142,Dick,Bavetta,27,2013-2014
150,0021300052,1195,Derrick,Stafford,7,2013-2014
151,0021300052,1198,Scott,Wall,31,2013-2014
152,0021300052,200834,Mark,Lindsay,29,2013-2014
153,0021300053,1164,Ron,Garretson,10,2013-2014
154,0021300053,201639,Josh,Tiven,58,2013-2014
155,0021300053,202049,Ben,Taylor,46,2013-2014
156,0021300054,1151,Sean,Corbin,33,2013-2014
157,0021300054,2714,David,Guthrie,16,2013-2014
158,0021300054,1185,Violet,Palmer,12,2013-2014
159,0021300055,2001,Jason,Phillips,23,2013-2014
160,0021300055,201638,Brent,Barnaky,70,2013-2014
161,0021300055,202027,Tre,Maddox,73,2013-2014
162,0021300056,1201,Leon,Wood,40,2013-2014
163,0021300056,1153,Joe,Crawford,17,2013-2014
164,0021300056,101283,Brian,Forte,45,2013-2014
165,0021300057,2002,Derrick,Collins,11,2013-2014
166,0021300057,1194,Bill,Spooner,22,2013-2014
167,0021300057,201245,Marat,Kogut,68,2013-2014
168,0021300058,1147,Mike,Callahan,24,2013-2014
169,0021300058,2532,Eli,Roe,44,2013-2014
170,0021300058,201640,Kane,Fitzgerald,35,2013-2014
171,0021300059,2530,Ed,Malloy,14,2013-2014
172,0021300059,2003,Pat,Fraher,26,2013-2014
173,0021300059,2148,Mark,Ayotte,56,2013-2014
174,0021300060,1176,Monty,McCutchen,13,2013-2014
175,0021300060,2882,Sean,Wright,65,2013-2014
176,0021300060,203592,Dedric,Taylor,62,2013-2014
177,0021300061,1146,Tony,Brothers,25,2013-2014
178,0021300061,1188,Leroy,Richardson,20,2013-2014
179,0021300061,202007,Nick,Buchert,54,2013-2014
180,0021300062,2534,Zach,Zarba,28,2013-2014
181,0021300062,1664,Gary,Zielinski,59,2013-2014
182,0021300062,202037,J.T.,Orr,72,2013-2014
183,0021300063,1168,David,Jones,36,2013-2014
184,0021300063,200834,Mark,Lindsay,29,2013-2014
185,0021300063,202058,James,Williams,60,2013-2014
186,0021300064,1148,James,Capers,19,2013-2014
187,0021300064,1204,Derek,Richardson,63,2013-2014
188,0021300064,202041,Kevin,Scott,79,2013-2014
189,0021300065,1162,Scott,Foster,48,2013-2014
190,0021300065,101283,Brian,Forte,45,2013-2014
191,0021300065,2716,Olandis,Poole,50,2013-2014
192,0021300066,1193,Michael,Smith,38,2013-2014
193,0021300066,2714,David,Guthrie,16,2013-2014
194,0021300066,201246,Kevin,Cutler,34,2013-2014
195,0021300067,1199,Tom,Washington,49,2013-2014
196,0021300067,2715,Eric,Lewis,42,2013-2014
197,0021300067,203207,Brenda,Pantoja,39,2013-2014
198,0021300068,1152,Dan,Crawford,43,2013-2014
199,0021300068,2005,Matt,Boland,18,2013-2014
200,0021300068,101284,John,Goble,30,2013-2014
201,0021300069,1830,Marc,Davis,8,2013-2014
202,0021300069,200833,Eric,Dalen,37,2013-2014
203,0021300069,202027,Tre,Maddox,73,2013-2014
204,0021300070,2001,Jason,Phillips,23,2013-2014
205,0021300070,200832,Curtis,Blair,74,2013-2014
206,0021300070,201639,Josh,Tiven,58,2013-2014
207,0021300071,1164,Ron,Garretson,10,2013-2014
208,0021300071,2529,Tony,Brown,6,2013-2014
209,0021300071,203207,Brenda,Pantoja,39,2013-2014
210,0021300072,1152,Dan,Crawford,43,2013-2014
211,0021300072,2005,Matt,Boland,18,2013-2014
212,0021300072,101284,John,Goble,30,2013-2014
213,0021300074,2534,Zach,Zarba,28,2013-2014
214,0021300074,2714,David,Guthrie,16,2013-2014
215,0021300074,201246,Kevin,Cutler,34,2013-2014
216,0021300075,1146,Tony,Brothers,25,2013-2014
217,0021300075,202027,Tre,Maddox,73,2013-2014
218,0021300075,202000,Steve,Anderson,76,2013-2014
219,0021300076,1153,Joe,Crawford,17,2013-2014
220,0021300076,201640,Kane,Fitzgerald,35,2013-2014
221,0021300076,202049,Ben,Taylor,46,2013-2014
222,0021300077,1148,James,Capers,19,2013-2014
223,0021300077,201639,Josh,Tiven,58,2013-2014
224,0021300077,202026,Karl,Lane,77,2013-2014
225,0021300078,2530,Ed,Malloy,14,2013-2014
226,0021300078,1188,Leroy,Richardson,20,2013-2014
227,0021300078,101283,Brian,Forte,45,2013-2014
228,0021300079,1147,Mike,Callahan,24,2013-2014
229,0021300079,2004,Courtney,Kirkland,61,2013-2014
230,0021300079,2532,Eli,Roe,44,2013-2014
231,0021300080,1176,Monty,McCutchen,13,2013-2014
232,0021300080,200834,Mark,Lindsay,29,2013-2014
233,0021300080,201638,Brent,Barnaky,70,2013-2014
234,0021300081,1662,Bill,Kennedy,55,2013-2014
235,0021300081,202058,James,Williams,60,2013-2014
236,0021300081,202041,Kevin,Scott,79,2013-2014
237,0021300082,1162,Scott,Foster,48,2013-2014
238,0021300082,1664,Gary,Zielinski,59,2013-2014
239,0021300082,202053,Scott,Twardoski,52,2013-2014
240,0021300085,1193,Michael,Smith,38,2013-2014
241,0021300085,1151,Sean,Corbin,33,2013-2014
242,0021300085,1190,Eddie,Rush,32,2013-2014
243,0021300086,1162,Scott,Foster,48,2013-2014
244,0021300086,202041,Kevin,Scott,79,2013-2014
245,0021300086,202053,Scott,Twardoski,52,2013-2014
246,0021300087,2003,Pat,Fraher,26,2013-2014
247,0021300087,2001,Jason,Phillips,23,2013-2014
248,0021300087,2148,Mark,Ayotte,56,2013-2014
249,0021300088,1188,Leroy,Richardson,20,2013-2014
250,0021300088,2005,Matt,Boland,18,2013-2014
251,0021300088,2882,Sean,Wright,65,2013-2014
252,0021300089,2002,Derrick,Collins,11,2013-2014
253,0021300089,1194,Bill,Spooner,22,2013-2014
254,0021300089,201637,Haywoode,Workman,66,2013-2014
255,0021300090,1830,Marc,Davis,8,2013-2014
256,0021300090,1168,David,Jones,36,2013-2014
257,0021300090,1142,Dick,Bavetta,27,2013-2014
258,0021300091,1662,Bill,Kennedy,55,2013-2014
259,0021300091,201640,Kane,Fitzgerald,35,2013-2014
260,0021300091,202058,James,Williams,60,2013-2014
261,0021300092,2534,Zach,Zarba,28,2013-2014
262,0021300092,2004,Courtney,Kirkland,61,2013-2014
263,0021300092,2716,Olandis,Poole,50,2013-2014
264,0021300093,1174,Ken,Mauer,41,2013-2014
265,0021300093,2529,Tony,Brown,6,2013-2014
266,0021300093,202007,Nick,Buchert,54,2013-2014
267,0021300094,1148,James,Capers,19,2013-2014
268,0021300094,2715,Eric,Lewis,42,2013-2014
269,0021300094,202026,Karl,Lane,77,2013-2014
270,0021300095,1152,Dan,Crawford,43,2013-2014
271,0021300095,1664,Gary,Zielinski,59,2013-2014
272,0021300095,202000,Steve,Anderson,76,2013-2014
273,0021300096,1199,Tom,Washington,49,2013-2014
274,0021300096,1201,Leon,Wood,40,2013-2014
275,0021300096,201245,Marat,Kogut,68,2013-2014
276,0021300097,1179,Rodney,Mott,71,2013-2014
277,0021300097,1198,Scott,Wall,31,2013-2014
278,0021300097,200833,Eric,Dalen,75,2013-2014
279,0021300098,1193,Michael,Smith,38,2013-2014
280,0021300098,1194,Bill,Spooner,22,2013-2014
281,0021300098,2716,Olandis,Poole,50,2013-2014
282,0021300099,1147,Mike,Callahan,24,2013-2014
283,0021300099,2004,Courtney,Kirkland,61,2013-2014
284,0021300099,201639,Josh,Tiven,58,2013-2014
285,0021300100,1164,Ron,Garretson,10,2013-2014
286,0021300100,2534,Zach,Zarba,28,2013-2014
287,0021300100,1185,Violet,Palmer,12,2013-2014
288,0021300101,2530,Ed,Malloy,14,2013-2014
289,0021300101,1151,Sean,Corbin,33,2013-2014
290,0021300101,2148,Mark,Ayotte,56,2013-2014
291,0021300102,2001,Jason,Phillips,23,2013-2014
292,0021300102,202058,James,Williams,60,2013-2014
293,0021300102,202041,Kevin,Scott,79,2013-2014
294,0021300103,1662,Bill,Kennedy,55,2013-2014
295,0021300103,2003,Pat,Fraher,26,2013-2014
296,0021300103,200832,Curtis,Blair,74,2013-2014
297,0021300104,1174,Ken,Mauer,41,2013-2014
298,0021300104,202007,Nick,Buchert,54,2013-2014
299,0021300104,202027,Tre,Maddox,73,2013-2014
300,0021300105,1195,Derrick,Stafford,7,2013-2014
301,0021300105,101284,John,Goble,30,2013-2014
302,0021300105,200834,Mark,Lindsay,29,2013-2014
303,0021300106,2529,Tony,Brown,6,2013-2014
304,0021300106,1153,Joe,Crawford,17,2013-2014
305,0021300106,202049,Ben,Taylor,46,2013-2014
306,0021300107,1152,Dan,Crawford,43,2013-2014
307,0021300107,1188,Leroy,Richardson,20,2013-2014
308,0021300107,2882,Sean,Wright,65,2013-2014
309,0021300108,1146,Tony,Brothers,25,2013-2014
310,0021300108,2002,Derrick,Collins,11,2013-2014
311,0021300108,202053,Scott,Twardoski,52,2013-2014
312,0021300109,1199,Tom,Washington,49,2013-2014
313,0021300109,1201,Leon,Wood,40,2013-2014
314,0021300109,203593,Justin,Van Duyne,64,2013-2014
315,0021300110,1176,Monty,McCutchen,13,2013-2014
316,0021300110,2714,David,Guthrie,16,2013-2014
317,0021300110,201638,Brent,Barnaky,70,2013-2014
318,0021300111,1193,Michael,Smith,38,2013-2014
319,0021300111,2005,Matt,Boland,18,2013-2014
320,0021300111,201640,Kane,Fitzgerald,35,2013-2014
321,0021300112,1151,Sean,Corbin,33,2013-2014
322,0021300112,1194,Bill,Spooner,22,2013-2014
323,0021300112,1190,Eddie,Rush,32,2013-2014
324,0021300113,1147,Mike,Callahan,24,2013-2014
325,0021300113,2004,Courtney,Kirkland,61,2013-2014
326,0021300113,1185,Violet,Palmer,12,2013-2014
327,0021300114,1830,Marc,Davis,8,2013-2014
328,0021300114,2715,Eric,Lewis,42,2013-2014
329,0021300114,2532,Eli,Roe,44,2013-2014
330,0021300115,2534,Zach,Zarba,28,2013-2014
331,0021300115,1142,Dick,Bavetta,27,2013-2014
332,0021300115,201639,Josh,Tiven,58,2013-2014
333,0021300116,1164,Ron,Garretson,10,2013-2014
334,0021300116,101283,Brian,Forte,45,2013-2014
335,0021300116,202058,James,Williams,60,2013-2014
336,0021300117,2001,Jason,Phillips,23,2013-2014
337,0021300117,200832,Curtis,Blair,74,2013-2014
338,0021300117,202041,Kevin,Scott,79,2013-2014
339,0021300118,1148,James,Capers,19,2013-2014
340,0021300118,1664,Gary,Zielinski,59,2013-2014
341,0021300118,202037,J.T.,Orr,72,2013-2014
342,0021300119,1195,Derrick,Stafford,7,2013-2014
343,0021300119,2529,Tony,Brown,6,2013-2014
344,0021300119,200834,Mark,Lindsay,29,2013-2014
345,0021300120,1662,Bill,Kennedy,55,2013-2014
346,0021300120,1168,David,Jones,36,2013-2014
347,0021300120,200833,Eric,Dalen,37,2013-2014
348,0021300121,1153,Joe,Crawford,17,2013-2014
349,0021300121,101284,John,Goble,30,2013-2014
350,0021300121,202049,Ben,Taylor,46,2013-2014
351,0021300122,1174,Ken,Mauer,41,2013-2014
352,0021300122,1198,Scott,Wall,31,2013-2014
353,0021300122,202007,Nick,Buchert,54,2013-2014
354,0021300123,1162,Scott,Foster,48,2013-2014
355,0021300123,2882,Sean,Wright,65,2013-2014
356,0021300123,201637,Haywoode,Workman,66,2013-2014
357,0021300124,1176,Monty,McCutchen,13,2013-2014
358,0021300124,2714,David,Guthrie,16,2013-2014
359,0021300124,201638,Brent,Barnaky,70,2013-2014
360,0021300125,1201,Leon,Wood,40,2013-2014
361,0021300125,1194,Bill,Spooner,22,2013-2014
362,0021300125,1142,Dick,Bavetta,27,2013-2014
363,0021300126,2530,Ed,Malloy,14,2013-2014
364,0021300126,2534,Zach,Zarba,28,2013-2014
365,0021300126,1185,Violet,Palmer,12,2013-2014
366,0021300127,2003,Pat,Fraher,26,2013-2014
367,0021300127,1179,Rodney,Mott,71,2013-2014
368,0021300127,200832,Curtis,Blair,74,2013-2014
369,0021300128,1830,Marc,Davis,8,2013-2014
370,0021300128,2002,Derrick,Collins,11,2013-2014
371,0021300128,201637,Haywoode,Workman,66,2013-2014
372,0021300129,1152,Dan,Crawford,43,2013-2014
373,0021300129,1151,Sean,Corbin,33,2013-2014
374,0021300129,202000,Steve,Anderson,76,2013-2014
375,0021300130,1164,Ron,Garretson,10,2013-2014
376,0021300130,2005,Matt,Boland,18,2013-2014
377,0021300130,202041,Kevin,Scott,79,2013-2014
378,0021300131,1195,Derrick,Stafford,7,2013-2014
379,0021300131,101284,John,Goble,30,2013-2014
380,0021300131,200834,Mark,Lindsay,29,2013-2014
381,0021300132,1148,James,Capers,19,2013-2014
382,0021300132,2714,David,Guthrie,16,2013-2014
383,0021300132,202026,Karl,Lane,77,2013-2014
384,0021300133,1153,Joe,Crawford,17,2013-2014
385,0021300133,1198,Scott,Wall,31,2013-2014
386,0021300133,202049,Ben,Taylor,46,2013-2014
387,0021300134,1174,Ken,Mauer,41,2013-2014
388,0021300134,2529,Tony,Brown,6,2013-2014
389,0021300134,202007,Nick,Buchert,54,2013-2014
390,0021300135,1662,Bill,Kennedy,55,2013-2014
391,0021300135,1168,David,Jones,36,2013-2014
392,0021300135,200833,Eric,Dalen,37,2013-2014
393,0021300136,1146,Tony,Brothers,25,2013-2014
394,0021300136,1664,Gary,Zielinski,59,2013-2014
395,0021300136,201246,Kevin,Cutler,34,2013-2014
396,0021300137,1162,Scott,Foster,48,2013-2014
397,0021300137,1190,Eddie,Rush,32,2013-2014
398,0021300137,201639,Josh,Tiven,58,2013-2014
399,0021300138,2004,Courtney,Kirkland,61,2013-2014
400,0021300138,1179,Rodney,Mott,71,2013-2014
401,0021300138,2716,Olandis,Poole,50,2013-2014
402,0021300139,1147,Mike,Callahan,24,2013-2014
403,0021300139,2534,Zach,Zarba,28,2013-2014
404,0021300139,2532,Eli,Roe,44,2013-2014
405,0021300140,1830,Marc,Davis,8,2013-2014
406,0021300140,1193,Michael,Smith,38,2013-2014
407,0021300140,201245,Marat,Kogut,68,2013-2014
408,0021300141,2001,Jason,Phillips,23,2013-2014
409,0021300141,1188,Leroy,Richardson,20,2013-2014
410,0021300141,202058,James,Williams,60,2013-2014
411,0021300142,1152,Dan,Crawford,43,2013-2014
412,0021300142,201640,Kane,Fitzgerald,35,2013-2014
413,0021300142,202037,J.T.,Orr,72,2013-2014
414,0021300143,1199,Tom,Washington,49,2013-2014
415,0021300143,2005,Matt,Boland,18,2013-2014
416,0021300143,2882,Sean,Wright,65,2013-2014
417,0021300144,2530,Ed,Malloy,14,2013-2014
418,0021300144,2002,Derrick,Collins,11,2013-2014
419,0021300144,202000,Steve,Anderson,76,2013-2014
420,0021300145,2148,Mark,Ayotte,56,2013-2014
421,0021300145,101284,John,Goble,30,2013-2014
422,0021300145,200833,Eric,Dalen,37,2013-2014
423,0021300146,1176,Monty,McCutchen,13,2013-2014
424,0021300146,2715,Eric,Lewis,42,2013-2014
425,0021300146,201638,Brent,Barnaky,70,2013-2014
426,0021300147,1201,Leon,Wood,40,2013-2014
427,0021300147,1194,Bill,Spooner,22,2013-2014
428,0021300147,202053,Scott,Twardoski,52,2013-2014
429,0021300148,1148,James,Capers,19,2013-2014
430,0021300148,202026,Karl,Lane,77,2013-2014
431,0021300148,202027,Tre,Maddox,73,2013-2014
432,0021300149,1153,Joe,Crawford,17,2013-2014
433,0021300149,2715,Eric,Lewis,42,2013-2014
434,0021300149,1204,Derek,Richardson,63,2013-2014
435,0021300150,1146,Tony,Brothers,25,2013-2014
436,0021300150,101283,Brian,Forte,45,2013-2014
437,0021300150,201246,Kevin,Cutler,34,2013-2014
438,0021300151,2529,Tony,Brown,6,2013-2014
439,0021300151,1179,Rodney,Mott,71,2013-2014
440,0021300151,200832,Curtis,Blair,74,2013-2014
441,0021300152,1162,Scott,Foster,48,2013-2014
442,0021300152,1193,Michael,Smith,38,2013-2014
443,0021300152,201245,Marat,Kogut,68,2013-2014
444,0021300153,1176,Monty,McCutchen,13,2013-2014
445,0021300153,1188,Leroy,Richardson,20,2013-2014
446,0021300153,203593,Justin,Van Duyne,64,2013-2014
447,0021300154,1164,Ron,Garretson,10,2013-2014
448,0021300154,1168,David,Jones,36,2013-2014
449,0021300154,202026,Karl,Lane,77,2013-2014
450,0021300156,1199,Tom,Washington,49,2013-2014
451,0021300156,2003,Pat,Fraher,26,2013-2014
452,0021300156,202053,Scott,Twardoski,52,2013-2014
453,0021300157,1152,Dan,Crawford,43,2013-2014
454,0021300157,1201,Leon,Wood,40,2013-2014
455,0021300157,202037,J.T.,Orr,72,2013-2014
456,0021300158,1151,Sean,Corbin,33,2013-2014
457,0021300158,2714,David,Guthrie,16,2013-2014
458,0021300158,201638,Brent,Barnaky,70,2013-2014
459,0021300159,1147,Mike,Callahan,24,2013-2014
460,0021300159,1664,Gary,Zielinski,59,2013-2014
461,0021300159,1204,Derek,Richardson,63,2013-2014
462,0021300160,1830,Marc,Davis,8,2013-2014
463,0021300160,2004,Courtney,Kirkland,61,2013-2014
464,0021300160,1142,Dick,Bavetta,27,2013-2014
465,0021300161,1162,Scott,Foster,48,2013-2014
466,0021300161,1198,Scott,Wall,31,2013-2014
467,0021300161,1190,Eddie,Rush,32,2013-2014
468,0021300163,1153,Joe,Crawford,17,2013-2014
469,0021300163,201640,Kane,Fitzgerald,35,2013-2014
470,0021300163,202049,Ben,Taylor,46,2013-2014
471,0021300164,1199,Tom,Washington,49,2013-2014
472,0021300164,200834,Mark,Lindsay,29,2013-2014
473,0021300164,202053,Scott,Twardoski,52,2013-2014
474,0021300165,1174,Ken,Mauer,41,2013-2014
475,0021300165,201637,Haywoode,Workman,66,2013-2014
476,0021300165,202027,Tre,Maddox,73,2013-2014
477,0021300166,1146,Tony,Brothers,25,2013-2014
478,0021300166,1664,Gary,Zielinski,59,2013-2014
479,0021300166,201246,Kevin,Cutler,34,2013-2014
480,0021300167,1179,Rodney,Mott,71,2013-2014
481,0021300167,2882,Sean,Wright,65,2013-2014
482,0021300167,203177,Lauren,Holtkamp,53,2013-2014
483,0021300168,1148,James,Capers,19,2013-2014
484,0021300168,202026,Karl,Lane,77,2013-2014
485,0021300168,202041,Kevin,Scott,79,2013-2014
486,0021300169,1176,Monty,McCutchen,13,2013-2014
487,0021300169,2529,Tony,Brown,6,2013-2014
488,0021300169,203593,Justin,Van Duyne,64,2013-2014
489,0021300170,2530,Ed,Malloy,14,2013-2014
490,0021300170,2148,Mark,Ayotte,56,2013-2014
491,0021300170,2714,David,Guthrie,16,2013-2014
492,0021300171,1193,Michael,Smith,38,2013-2014
493,0021300171,2715,Eric,Lewis,42,2013-2014
494,0021300171,2005,Matt,Boland,18,2013-2014
495,0021300172,2534,Zach,Zarba,28,2013-2014
496,0021300172,101284,John,Goble,30,2013-2014
497,0021300172,202000,Steve,Anderson,76,2013-2014
498,0021300173,2002,Derrick,Collins,11,2013-2014
499,0021300173,2001,Jason,Phillips,23,2013-2014
500,0021300173,1185,Violet,Palmer,12,2013-2014
501,0021300174,1147,Mike,Callahan,24,2013-2014
502,0021300174,1168,David,Jones,36,2013-2014
503,0021300174,1204,Derek,Richardson,63,2013-2014
504,0021300175,1662,Bill,Kennedy,55,2013-2014
505,0021300175,1151,Sean,Corbin,33,2013-2014
506,0021300175,201639,Josh,Tiven,58,2013-2014
507,0021300176,1199,Tom,Washington,49,2013-2014
508,0021300176,202027,Tre,Maddox,73,2013-2014
509,0021300176,202053,Scott,Twardoski,52,2013-2014
510,0021300177,1162,Scott,Foster,48,2013-2014
511,0021300177,202007,Nick,Buchert,54,2013-2014
512,0021300177,202041,Kevin,Scott,79,2013-2014
513,0021300178,1152,Dan,Crawford,43,2013-2014
514,0021300178,201640,Kane,Fitzgerald,35,2013-2014
515,0021300178,201246,Kevin,Cutler,34,2013-2014
