,GID,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON
100,0021900034,101283,Brian,Forte,45  ,2019-2020
101,0021900034,203593,Justin,Van Duyne,64  ,2019-2020
102,0021900035,2714,David,Guthrie,16  ,2019-2020
103,0021900035,202027,Tre,Maddox,23  ,2019-2020
104,0021900035,1627962,Jacyn,Goble,68  ,2019-2020
105,0021900036,2534,Zach,Zarba,15  ,2019-2020
106,0021900036,201637,Haywoode,Workman,66  ,2019-2020
107,0021900036,202058,James,Williams,60  ,2019-2020
108,0021900037,1174,Ken,Mauer,41  ,2019-2020
109,0021900037,200834,Mark,Lindsay,29  ,2019-2020
110,0021900037,1627961,Brandon,Adair,67  ,2019-2020
111,0021900038,1204,Derek,Richardson,63  ,2019-2020
112,0021900038,2004,Courtney,Kirkland,61  ,2019-2020
113,0021900038,201638,Brent,Barnaky,36  ,2019-2020
114,0021900039,1148,James,Capers,19  ,2019-2020
115,0021900039,202037,J.T.,Orr,72  ,2019-2020
116,0021900039,1628953,Ashley,Moyer-Gleich,13  ,2019-2020
117,0021900040,200832,Curtis,Blair,74  ,2019-2020
118,0021900040,201639,Josh,Tiven,58  ,2019-2020
119,0021900040,1627962,Jacyn,Goble,68  ,2019-2020
120,0021900041,2530,Ed,Malloy,14  ,2019-2020
121,0021900041,202026,Karl,Lane,77  ,2019-2020
122,0021900041,1627519,John,Conley,79  ,2019-2020
123,0021900042,202041,Kevin,Scott,24  ,2019-2020
124,0021900042,202901,Matt,Myers,43  ,2019-2020
125,0021900042,203591,Mitchell,Ervin,27  ,2019-2020
126,0021900043,1179,Rodney,Mott,71  ,2019-2020
127,0021900043,1198,Scott,Wall,31  ,2019-2020
128,0021900043,1628172,Evan,Scott,78  ,2019-2020
129,0021900044,1151,Sean,Corbin,33  ,2019-2020
130,0021900044,2002,Derrick,Collins,11  ,2019-2020
131,0021900044,1627524,Nate,Green,65  ,2019-2020
132,0021900045,2882,Sean,Wright,4   ,2019-2020
133,0021900045,101283,Brian,Forte,45  ,2019-2020
134,0021900045,1627541,Natalie,Sago,9   ,2019-2020
135,0021900046,1162,Scott,Foster,48  ,2019-2020
136,0021900046,201245,Marat,Kogut,32  ,2019-2020
137,0021900046,203593,Justin,Van Duyne,64  ,2019-2020
138,0021900047,2003,Pat,Fraher,26  ,2019-2020
139,0021900047,204058,Gediminas,Petraitis,50  ,2019-2020
140,0021900047,1627963,Phenizee,Ransom,70  ,2019-2020
141,0021900048,1188,Leroy,Richardson,20  ,2019-2020
142,0021900048,2534,Zach,Zarba,15  ,2019-2020
143,0021900048,202058,James,Williams,60  ,2019-2020
144,0021900049,2529,Tony,Brown,6   ,2019-2020
145,0021900049,202049,Ben,Taylor,46  ,2019-2020
146,0021900049,1628159,Mousa,Dagher,28  ,2019-2020
147,0021900050,2714,David,Guthrie,16  ,2019-2020
148,0021900050,200832,Curtis,Blair,74  ,2019-2020
149,0021900050,1627964,Jonathan,Sterling,17  ,2019-2020
150,0021900051,1201,Leon,Wood,40  ,2019-2020
151,0021900051,101284,John,Goble,30  ,2019-2020
152,0021900051,202007,Nick,Buchert,3   ,2019-2020
153,0021900052,2003,Pat,Fraher,26  ,2019-2020
154,0021900052,201246,Kevin,Cutler,34  ,2019-2020
155,0021900052,1626300,Ray,Acosta,54  ,2019-2020
156,0021900053,201639,Josh,Tiven,58  ,2019-2020
157,0021900053,202027,Tre,Maddox,23  ,2019-2020
158,0021900053,202037,J.T.,Orr,72  ,2019-2020
159,0021900054,1199,Tom,Washington,49  ,2019-2020
160,0021900054,201638,Brent,Barnaky,36  ,2019-2020
161,0021900054,1627964,Jonathan,Sterling,17  ,2019-2020
162,0021900055,1179,Rodney,Mott,71  ,2019-2020
163,0021900055,2002,Derrick,Collins,11  ,2019-2020
164,0021900055,1627963,Phenizee,Ransom,70  ,2019-2020
165,0021900056,1146,Tony,Brothers,25  ,2019-2020
166,0021900056,201246,Kevin,Cutler,34  ,2019-2020
167,0021900056,1627962,Jacyn,Goble,68  ,2019-2020
168,0021900057,2148,Mark,Ayotte,56  ,2019-2020
169,0021900057,202053,Scott,Twardoski,52  ,2019-2020
170,0021900057,203591,Mitchell,Ervin,27  ,2019-2020
171,0021900058,1830,Marc,Davis,8   ,2019-2020
172,0021900058,203592,Dedric,Taylor,21  ,2019-2020
173,0021900058,204059,Tyler,Ford,39  ,2019-2020
174,0021900059,1193,Michael,Smith,38  ,2019-2020
175,0021900059,1194,Bill,Spooner,22  ,2019-2020
176,0021900059,1627524,Nate,Green,65  ,2019-2020
177,0021900060,201245,Marat,Kogut,32  ,2019-2020
178,0021900060,201640,Kane,Fitzgerald,5   ,2019-2020
179,0021900060,1627961,Brandon,Adair,67  ,2019-2020
180,0021900061,1148,James,Capers,19  ,2019-2020
181,0021900061,202041,Kevin,Scott,24  ,2019-2020
182,0021900061,1626301,Jason,Goldenberg,35  ,2019-2020
183,0021900062,1155,JB,DeRosa,62  ,2019-2020
184,0021900062,1198,Scott,Wall,31  ,2019-2020
185,0021900062,2529,Tony,Brown,6   ,2019-2020
186,0021900063,1204,Derek,Richardson,63  ,2019-2020
187,0021900063,201638,Brent,Barnaky,36  ,2019-2020
188,0021900063,201639,Josh,Tiven,58  ,2019-2020
189,0021900064,2715,Eric,Lewis,42  ,2019-2020
190,0021900064,202049,Ben,Taylor,46  ,2019-2020
191,0021900064,1626302,Aaron,Smith,51  ,2019-2020
192,0021900065,101284,John,Goble,30  ,2019-2020
193,0021900065,200832,Curtis,Blair,74  ,2019-2020
194,0021900065,202007,Nick,Buchert,3   ,2019-2020
195,0021900066,1146,Tony,Brothers,25  ,2019-2020
196,0021900066,200833,Eric,Dalen,37  ,2019-2020
197,0021900066,202026,Karl,Lane,77  ,2019-2020
198,0021900067,1174,Ken,Mauer,41  ,2019-2020
199,0021900067,2004,Courtney,Kirkland,61  ,2019-2020
200,0021900067,2005,Matt,Boland,18  ,2019-2020
201,0021900068,1199,Tom,Washington,49  ,2019-2020
202,0021900068,202049,Ben,Taylor,46  ,2019-2020
203,0021900068,1627964,Jonathan,Sterling,17  ,2019-2020
204,0021900069,2530,Ed,Malloy,14  ,2019-2020
205,0021900069,201245,Marat,Kogut,32  ,2019-2020
206,0021900069,201246,Kevin,Cutler,34  ,2019-2020
207,0021900070,1151,Sean,Corbin,33  ,2019-2020
208,0021900070,202901,Matt,Myers,43  ,2019-2020
209,0021900070,203591,Mitchell,Ervin,27  ,2019-2020
210,0021900071,1155,JB,DeRosa,62  ,2019-2020
211,0021900071,1193,Michael,Smith,38  ,2019-2020
212,0021900071,2148,Mark,Ayotte,56  ,2019-2020
213,0021900072,1188,Leroy,Richardson,20  ,2019-2020
214,0021900072,201640,Kane,Fitzgerald,5   ,2019-2020
215,0021900072,202058,James,Williams,60  ,2019-2020
216,0021900073,2003,Pat,Fraher,26  ,2019-2020
217,0021900073,203592,Dedric,Taylor,21  ,2019-2020
218,0021900073,1628172,Evan,Scott,78  ,2019-2020
219,0021900074,1201,Leon,Wood,40  ,2019-2020
220,0021900074,2882,Sean,Wright,4   ,2019-2020
221,0021900074,200834,Mark,Lindsay,29  ,2019-2020
222,0021900075,101284,John,Goble,30  ,2019-2020
223,0021900075,202007,Nick,Buchert,3   ,2019-2020
224,0021900075,202037,J.T.,Orr,72  ,2019-2020
225,0021900076,2715,Eric,Lewis,42  ,2019-2020
226,0021900076,201638,Brent,Barnaky,36  ,2019-2020
227,0021900076,1626302,Aaron,Smith,51  ,2019-2020
228,0021900077,2002,Derrick,Collins,11  ,2019-2020
229,0021900077,2714,David,Guthrie,16  ,2019-2020
230,0021900077,1627534,Andy,Nagy,83  ,2019-2020
231,0021900078,2534,Zach,Zarba,15  ,2019-2020
232,0021900078,201637,Haywoode,Workman,66  ,2019-2020
233,0021900078,1626300,Ray,Acosta,54  ,2019-2020
234,0021900079,101283,Brian,Forte,45  ,2019-2020
235,0021900079,200833,Eric,Dalen,37  ,2019-2020
236,0021900079,1627961,Brandon,Adair,67  ,2019-2020
237,0021900080,2005,Matt,Boland,18  ,2019-2020
238,0021900080,2530,Ed,Malloy,14  ,2019-2020
239,0021900080,1628954,Jenna,Schroeder,84  ,2019-2020
240,0021900081,1146,Tony,Brothers,25  ,2019-2020
241,0021900081,1198,Scott,Wall,31  ,2019-2020
242,0021900081,1627541,Natalie,Sago,9   ,2019-2020
243,0021900082,1148,James,Capers,19  ,2019-2020
244,0021900082,200832,Curtis,Blair,74  ,2019-2020
245,0021900082,1627962,Jacyn,Goble,68  ,2019-2020
246,0021900083,1199,Tom,Washington,49  ,2019-2020
247,0021900083,2004,Courtney,Kirkland,61  ,2019-2020
248,0021900083,1628951,John,Butler,53  ,2019-2020
249,0021900084,101284,John,Goble,30  ,2019-2020
250,0021900084,202027,Tre,Maddox,23  ,2019-2020
251,0021900084,1628159,Mousa,Dagher,28  ,2019-2020
252,0021900085,1201,Leon,Wood,40  ,2019-2020
253,0021900085,2882,Sean,Wright,4   ,2019-2020
254,0021900085,202053,Scott,Twardoski,52  ,2019-2020
255,0021900086,1151,Sean,Corbin,33  ,2019-2020
256,0021900086,203592,Dedric,Taylor,21  ,2019-2020
257,0021900086,1627964,Jonathan,Sterling,17  ,2019-2020
258,0021900087,1830,Marc,Davis,8   ,2019-2020
259,0021900087,202056,CJ,Washington,12  ,2019-2020
260,0021900087,204058,Gediminas,Petraitis,50  ,2019-2020
261,0021900088,1162,Scott,Foster,48  ,2019-2020
262,0021900088,2148,Mark,Ayotte,56  ,2019-2020
263,0021900088,203593,Justin,Van Duyne,64  ,2019-2020
264,0021900089,1193,Michael,Smith,38  ,2019-2020
265,0021900089,1194,Bill,Spooner,22  ,2019-2020
266,0021900089,1627529,Suyash,Mehta,82  ,2019-2020
267,0021900090,1179,Rodney,Mott,71  ,2019-2020
268,0021900090,2715,Eric,Lewis,42  ,2019-2020
269,0021900090,1626302,Aaron,Smith,51  ,2019-2020
270,0021900091,2529,Tony,Brown,6   ,2019-2020
271,0021900091,200834,Mark,Lindsay,29  ,2019-2020
272,0021900091,1627541,Natalie,Sago,9   ,2019-2020
273,0021900092,2882,Sean,Wright,4   ,2019-2020
274,0021900092,204059,Tyler,Ford,39  ,2019-2020
275,0021900092,1628954,Jenna,Schroeder,84  ,2019-2020
276,0021900093,101283,Brian,Forte,45  ,2019-2020
277,0021900093,202058,James,Williams,60  ,2019-2020
278,0021900093,1627962,Jacyn,Goble,68  ,2019-2020
279,0021900094,1198,Scott,Wall,31  ,2019-2020
280,0021900094,201640,Kane,Fitzgerald,5   ,2019-2020
281,0021900094,202035,Brett,Nansel,44  ,2019-2020
282,0021900095,1199,Tom,Washington,49  ,2019-2020
283,0021900095,2004,Courtney,Kirkland,61  ,2019-2020
284,0021900095,202037,J.T.,Orr,72  ,2019-2020
285,0021900096,1174,Ken,Mauer,41  ,2019-2020
286,0021900096,1204,Derek,Richardson,63  ,2019-2020
287,0021900096,2002,Derrick,Collins,11  ,2019-2020
288,0021900097,1162,Scott,Foster,48  ,2019-2020
289,0021900097,200834,Mark,Lindsay,29  ,2019-2020
290,0021900097,203593,Justin,Van Duyne,64  ,2019-2020
291,0021900098,2530,Ed,Malloy,14  ,2019-2020
292,0021900098,202007,Nick,Buchert,3   ,2019-2020
293,0021900098,1628481,Simone,Jelks,81  ,2019-2020
294,0021900099,2003,Pat,Fraher,26  ,2019-2020
295,0021900099,200832,Curtis,Blair,74  ,2019-2020
296,0021900099,202056,CJ,Washington,12  ,2019-2020
297,0021900100,101284,John,Goble,30  ,2019-2020
298,0021900100,201246,Kevin,Cutler,34  ,2019-2020
299,0021900100,1627529,Suyash,Mehta,82  ,2019-2020
300,0021900101,1201,Leon,Wood,40  ,2019-2020
301,0021900101,202041,Kevin,Scott,24  ,2019-2020
302,0021900101,202053,Scott,Twardoski,52  ,2019-2020
303,0021900102,1148,James,Capers,19  ,2019-2020
304,0021900102,201245,Marat,Kogut,32  ,2019-2020
305,0021900102,202027,Tre,Maddox,23  ,2019-2020
306,0021900103,201638,Brent,Barnaky,36  ,2019-2020
307,0021900103,202049,Ben,Taylor,46  ,2019-2020
308,0021900103,1628953,Ashley,Moyer-Gleich,13  ,2019-2020
309,0021900104,201640,Kane,Fitzgerald,5   ,2019-2020
310,0021900104,202007,Nick,Buchert,3   ,2019-2020
311,0021900104,1627534,Andy,Nagy,83  ,2019-2020
312,0021900105,2714,David,Guthrie,16  ,2019-2020
313,0021900105,203593,Justin,Van Duyne,64  ,2019-2020
314,0021900105,1626302,Aaron,Smith,51  ,2019-2020
315,0021900106,1193,Michael,Smith,38  ,2019-2020
316,0021900106,201639,Josh,Tiven,58  ,2019-2020
317,0021900106,1627519,John,Conley,79  ,2019-2020
318,0021900107,1830,Marc,Davis,8   ,2019-2020
319,0021900107,200833,Eric,Dalen,37  ,2019-2020
320,0021900107,202026,Karl,Lane,77  ,2019-2020
321,0021900108,2715,Eric,Lewis,42  ,2019-2020
322,0021900108,1626300,Ray,Acosta,54  ,2019-2020
323,0021900108,1627963,Phenizee,Ransom,70  ,2019-2020
324,0021900109,1179,Rodney,Mott,71  ,2019-2020
325,0021900109,204059,Tyler,Ford,39  ,2019-2020
326,0021900109,1627962,Jacyn,Goble,68  ,2019-2020
327,0021900110,1174,Ken,Mauer,41  ,2019-2020
328,0021900110,2002,Derrick,Collins,11  ,2019-2020
329,0021900110,1626301,Jason,Goldenberg,35  ,2019-2020
330,0021900111,2004,Courtney,Kirkland,61  ,2019-2020
331,0021900111,2534,Zach,Zarba,15  ,2019-2020
332,0021900111,203591,Mitchell,Ervin,27  ,2019-2020
333,0021900112,1201,Leon,Wood,40  ,2019-2020
334,0021900112,2003,Pat,Fraher,26  ,2019-2020
335,0021900112,2005,Matt,Boland,18  ,2019-2020
336,0021900113,1830,Marc,Davis,8   ,2019-2020
337,0021900113,200833,Eric,Dalen,37  ,2019-2020
338,0021900113,201637,Haywoode,Workman,66  ,2019-2020
339,0021900114,2002,Derrick,Collins,11  ,2019-2020
340,0021900114,2148,Mark,Ayotte,56  ,2019-2020
341,0021900114,1626301,Jason,Goldenberg,35  ,2019-2020
342,0021900115,1148,James,Capers,19  ,2019-2020
343,0021900115,201245,Marat,Kogut,32  ,2019-2020
344,0021900115,204058,Gediminas,Petraitis,50  ,2019-2020
345,0021900116,1199,Tom,Washington,49  ,2019-2020
346,0021900116,204059,Tyler,Ford,39  ,2019-2020
347,0021900116,1628954,Jenna,Schroeder,84  ,2019-2020
348,0021900117,1151,Sean,Corbin,33  ,2019-2020
349,0021900117,202026,Karl,Lane,77  ,2019-2020
350,0021900117,203593,Justin,Van Duyne,64  ,2019-2020
351,0021900118,201639,Josh,Tiven,58  ,2019-2020
352,0021900118,202049,Ben,Taylor,46  ,2019-2020
353,0021900118,203592,Dedric,Taylor,21  ,2019-2020
354,0021900119,202037,J.T.,Orr,72  ,2019-2020
355,0021900119,202041,Kevin,Scott,24  ,2019-2020
356,0021900119,1628159,Mousa,Dagher,28  ,2019-2020
357,0021900120,1146,Tony,Brothers,25  ,2019-2020
358,0021900120,202027,Tre,Maddox,23  ,2019-2020
359,0021900120,1628951,John,Butler,53  ,2019-2020
360,0021900121,1179,Rodney,Mott,71  ,2019-2020
361,0021900121,101283,Brian,Forte,45  ,2019-2020
362,0021900121,1627524,Nate,Green,65  ,2019-2020
363,0021900122,2714,David,Guthrie,16  ,2019-2020
364,0021900122,200832,Curtis,Blair,74  ,2019-2020
365,0021900122,1628481,Simone,Jelks,81  ,2019-2020
366,0021900123,1198,Scott,Wall,31  ,2019-2020
367,0021900123,2530,Ed,Malloy,14  ,2019-2020
368,0021900123,1627961,Brandon,Adair,67  ,2019-2020
369,0021900124,1188,Leroy,Richardson,20  ,2019-2020
370,0021900124,2148,Mark,Ayotte,56  ,2019-2020
371,0021900124,202058,James,Williams,60  ,2019-2020
372,0021900125,2534,Zach,Zarba,15  ,2019-2020
373,0021900125,202053,Scott,Twardoski,52  ,2019-2020
374,0021900125,203591,Mitchell,Ervin,27  ,2019-2020
375,0021900126,1155,JB,DeRosa,62  ,2019-2020
376,0021900126,1174,Ken,Mauer,41  ,2019-2020
377,0021900126,2004,Courtney,Kirkland,61  ,2019-2020
378,0021900127,2882,Sean,Wright,4   ,2019-2020
379,0021900127,201246,Kevin,Cutler,34  ,2019-2020
380,0021900127,1627962,Jacyn,Goble,68  ,2019-2020
381,0021900128,1193,Michael,Smith,38  ,2019-2020
382,0021900128,2529,Tony,Brown,6   ,2019-2020
383,0021900128,1628172,Evan,Scott,78  ,2019-2020
384,0021900129,2715,Eric,Lewis,42  ,2019-2020
385,0021900129,201638,Brent,Barnaky,36  ,2019-2020
386,0021900129,1628951,John,Butler,53  ,2019-2020
387,0021900130,101284,John,Goble,30  ,2019-2020
388,0021900130,202049,Ben,Taylor,46  ,2019-2020
389,0021900130,202056,CJ,Washington,12  ,2019-2020
390,0021900131,1148,James,Capers,19  ,2019-2020
391,0021900131,200832,Curtis,Blair,74  ,2019-2020
392,0021900131,201245,Marat,Kogut,32  ,2019-2020
393,0021900132,1179,Rodney,Mott,71  ,2019-2020
394,0021900132,202007,Nick,Buchert,3   ,2019-2020
395,0021900132,203591,Mitchell,Ervin,27  ,2019-2020
396,0021900133,2002,Derrick,Collins,11  ,2019-2020
397,0021900133,201639,Josh,Tiven,58  ,2019-2020
398,0021900133,1626300,Ray,Acosta,54  ,2019-2020
399,0021900134,1830,Marc,Davis,8   ,2019-2020
400,0021900134,201637,Haywoode,Workman,66  ,2019-2020
401,0021900134,202037,J.T.,Orr,72  ,2019-2020
402,0021900135,1199,Tom,Washington,49  ,2019-2020
403,0021900135,101283,Brian,Forte,45  ,2019-2020
404,0021900135,1627961,Brandon,Adair,67  ,2019-2020
405,0021900136,201640,Kane,Fitzgerald,5   ,2019-2020
406,0021900136,202027,Tre,Maddox,23  ,2019-2020
407,0021900136,202035,Brett,Nansel,44  ,2019-2020
408,0021900137,1155,JB,DeRosa,62  ,2019-2020
409,0021900137,1174,Ken,Mauer,41  ,2019-2020
410,0021900137,204058,Gediminas,Petraitis,50  ,2019-2020
411,0021900138,1198,Scott,Wall,31  ,2019-2020
412,0021900138,2005,Matt,Boland,18  ,2019-2020
413,0021900138,2530,Ed,Malloy,14  ,2019-2020
414,0021900139,1188,Leroy,Richardson,20  ,2019-2020
415,0021900139,2534,Zach,Zarba,15  ,2019-2020
416,0021900139,202058,James,Williams,60  ,2019-2020
417,0021900140,2529,Tony,Brown,6   ,2019-2020
418,0021900140,200833,Eric,Dalen,37  ,2019-2020
419,0021900140,1626302,Aaron,Smith,51  ,2019-2020
420,0021900141,2715,Eric,Lewis,42  ,2019-2020
421,0021900141,200834,Mark,Lindsay,29  ,2019-2020
422,0021900141,1628954,Jenna,Schroeder,84  ,2019-2020
423,0021900142,101284,John,Goble,30  ,2019-2020
424,0021900142,201246,Kevin,Cutler,34  ,2019-2020
425,0021900142,202056,CJ,Washington,12  ,2019-2020
426,0021900143,1193,Michael,Smith,38  ,2019-2020
427,0021900143,202041,Kevin,Scott,24  ,2019-2020
428,0021900143,202901,Matt,Myers,43  ,2019-2020
429,0021900144,1155,JB,DeRosa,62  ,2019-2020
430,0021900144,2882,Sean,Wright,4   ,2019-2020
431,0021900144,204058,Gediminas,Petraitis,50  ,2019-2020
432,0021900145,2005,Matt,Boland,18  ,2019-2020
433,0021900145,2530,Ed,Malloy,14  ,2019-2020
434,0021900145,204059,Tyler,Ford,39  ,2019-2020
435,0021900146,2004,Courtney,Kirkland,61  ,2019-2020
436,0021900146,1626302,Aaron,Smith,51  ,2019-2020
437,0021900146,1627964,Jonathan,Sterling,17  ,2019-2020
438,0021900147,1151,Sean,Corbin,33  ,2019-2020
439,0021900147,2002,Derrick,Collins,11  ,2019-2020
440,0021900147,1628159,Mousa,Dagher,28  ,2019-2020
441,0021900148,101283,Brian,Forte,45  ,2019-2020
442,0021900148,202007,Nick,Buchert,3   ,2019-2020
443,0021900148,1627962,Jacyn,Goble,68  ,2019-2020
444,0021900149,1148,James,Capers,19  ,2019-2020
445,0021900149,202037,J.T.,Orr,72  ,2019-2020
446,0021900149,1627524,Nate,Green,65  ,2019-2020
447,0021900150,1188,Leroy,Richardson,20  ,2019-2020
448,0021900150,2534,Zach,Zarba,15  ,2019-2020
449,0021900150,202058,James,Williams,60  ,2019-2020
450,0021900151,1162,Scott,Foster,48  ,2019-2020
451,0021900151,1198,Scott,Wall,31  ,2019-2020
452,0021900151,203593,Justin,Van Duyne,64  ,2019-2020
453,0021900152,2714,David,Guthrie,16  ,2019-2020
454,0021900152,204059,Tyler,Ford,39  ,2019-2020
455,0021900152,1627541,Natalie,Sago,9   ,2019-2020
456,0021900153,1201,Leon,Wood,40  ,2019-2020
457,0021900153,201640,Kane,Fitzgerald,5   ,2019-2020
458,0021900153,202026,Karl,Lane,77  ,2019-2020
459,0021900154,2715,Eric,Lewis,42  ,2019-2020
460,0021900154,200832,Curtis,Blair,74  ,2019-2020
461,0021900154,1626301,Jason,Goldenberg,35  ,2019-2020
462,0021900155,202007,Nick,Buchert,3   ,2019-2020
463,0021900155,202041,Kevin,Scott,24  ,2019-2020
464,0021900155,203592,Dedric,Taylor,21  ,2019-2020
465,0021900156,201638,Brent,Barnaky,36  ,2019-2020
466,0021900156,202027,Tre,Maddox,23  ,2019-2020
467,0021900156,203591,Mitchell,Ervin,27  ,2019-2020
468,0021900157,1146,Tony,Brothers,25  ,2019-2020
469,0021900157,1204,Derek,Richardson,63  ,2019-2020
470,0021900157,2529,Tony,Brown,6   ,2019-2020
471,0021900158,200834,Mark,Lindsay,29  ,2019-2020
472,0021900158,202049,Ben,Taylor,46  ,2019-2020
473,0021900158,1627963,Phenizee,Ransom,70  ,2019-2020
474,0021900159,2005,Matt,Boland,18  ,2019-2020
475,0021900159,2530,Ed,Malloy,14  ,2019-2020
