,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
0,0020900001,2009-10-27T00:00:00,1,0020900001,3,Final,20091027/BOSCLE,1610612739,1610612738,2009-2010,4, ,TNT,Q4   - TNT,1
1,0020900002,2009-10-27T00:00:00,2,0020900002,3,Final,20091027/WASDAL,1610612742,1610612764,2009-2010,4, ,,Q4   - ,1
2,0020900003,2009-10-27T00:00:00,3,0020900003,3,Final,20091027/HOUPOR,1610612757,1610612745,2009-2010,4, ,,Q4   - ,1
3,0020900004,2009-10-27T00:00:00,4,0020900004,3,Final,20091027/LACLAL,1610612747,1610612746,2009-2010,4, ,TNT,Q4   - TNT,1
4,0020900005,2009-10-28T00:00:00,1,0020900005,3,Final,20091028/INDATL,1610612737,1610612754,2009-2010,4, ,,Q4   - ,1
5,0020900006,2009-10-28T00:00:00,2,0020900006,3,Final,20091028/PHIORL,1610612753,1610612755,2009-2010,4, ,,Q4   - ,1
6,0020900007,2009-10-28T00:00:00,3,0020900007,3,Final,20091028/CLETOR,1610612761,1610612739,2009-2010,4, ,,Q4   - ,1
7,0020900008,2009-10-28T00:00:00,4,0020900008,3,Final,20091028/CHABOS,1610612738,1610612766,2009-2010,4, ,,Q4   - ,1
8,0020900009,2009-10-28T00:00:00,5,0020900009,3,Final,20091028/NYKMIA,1610612748,1610612752,2009-2010,4, ,,Q4   - ,1
9,0020900010,2009-10-28T00:00:00,6,0020900010,3,Final,20091028/DETMEM,1610612763,1610612765,2009-2010,4, ,,Q4   - ,1
10,0020900011,2009-10-28T00:00:00,7,0020900011,3,Final,20091028/NJNMIN,1610612750,1610612751,2009-2010,4, ,,Q4   - ,1
11,0020900012,2009-10-28T00:00:00,8,0020900012,3,Final,20091028/SACOKC,1610612760,1610612758,2009-2010,4, ,,Q4   - ,1
12,0020900013,2009-10-28T00:00:00,9,0020900013,3,Final,20091028/NOHSAS,1610612759,1610612740,2009-2010,4, ,ESPN,Q4   - ESPN,1
13,0020900014,2009-10-28T00:00:00,10,0020900014,3,Final,20091028/UTADEN,1610612743,1610612762,2009-2010,4, ,ESPN,Q4   - ESPN,1
14,0020900015,2009-10-28T00:00:00,11,0020900015,3,Final,20091028/HOUGSW,1610612744,1610612745,2009-2010,4, ,,Q4   - ,1
15,0020900016,2009-10-28T00:00:00,12,0020900016,3,Final,20091028/PHXLAC,1610612746,1610612756,2009-2010,4, ,,Q4   - ,1
16,0020900017,2009-10-29T00:00:00,1,0020900017,3,Final,20091029/SASCHI,1610612741,1610612759,2009-2010,4, ,TNT,Q4   - TNT,1
17,0020900018,2009-10-29T00:00:00,2,0020900018,3,Final,20091029/DENPOR,1610612757,1610612743,2009-2010,4, ,TNT,Q4   - TNT,1
18,0020900019,2009-10-30T00:00:00,1,0020900019,3,Final,20091030/NYKCHA,1610612766,1610612752,2009-2010,6, ,,Q6   - ,1
19,0020900020,2009-10-30T00:00:00,2,0020900020,3,Final,20091030/MILPHI,1610612755,1610612749,2009-2010,4, ,,Q4   - ,1
20,0020900021,2009-10-30T00:00:00,3,0020900021,3,Final,20091030/WASATL,1610612737,1610612764,2009-2010,4, ,,Q4   - ,1
21,0020900022,2009-10-30T00:00:00,4,0020900022,3,Final,20091030/CHIBOS,1610612738,1610612741,2009-2010,4, ,ESPN,Q4   - ESPN,1
22,0020900023,2009-10-30T00:00:00,5,0020900023,3,Final,20091030/OKCDET,1610612765,1610612760,2009-2010,4, ,,Q4   - ,1
23,0020900024,2009-10-30T00:00:00,6,0020900024,3,Final,20091030/MIAIND,1610612754,1610612748,2009-2010,4, ,,Q4   - ,1
24,0020900025,2009-10-30T00:00:00,7,0020900025,3,Final,20091030/TORMEM,1610612763,1610612761,2009-2010,4, ,,Q4   - ,1
25,0020900026,2009-10-30T00:00:00,8,0020900026,3,Final,20091030/CLEMIN,1610612750,1610612739,2009-2010,4, ,,Q4   - ,1
26,0020900027,2009-10-30T00:00:00,9,0020900027,3,Final,20091030/ORLNJN,1610612751,1610612753,2009-2010,4, ,,Q4   - ,1
27,0020900028,2009-10-30T00:00:00,10,0020900028,3,Final,20091030/SACNOH,1610612740,1610612758,2009-2010,4, ,,Q4   - ,1
28,0020900029,2009-10-30T00:00:00,11,0020900029,3,Final,20091030/LACUTA,1610612762,1610612746,2009-2010,4, ,,Q4   - ,1
29,0020900030,2009-10-30T00:00:00,12,0020900030,3,Final,20091030/GSWPHX,1610612756,1610612744,2009-2010,4, ,,Q4   - ,1
30,0020900031,2009-10-30T00:00:00,13,0020900031,3,Final,20091030/DALLAL,1610612747,1610612742,2009-2010,4, ,ESPN,Q4   - ESPN,1
31,0020900032,2009-10-31T00:00:00,1,0020900032,3,Final,20091031/NJNWAS,1610612764,1610612751,2009-2010,4, ,,Q4   - ,1
32,0020900033,2009-10-31T00:00:00,2,0020900033,3,Final,20091031/CHACLE,1610612739,1610612766,2009-2010,4, ,,Q4   - ,1
33,0020900034,2009-10-31T00:00:00,3,0020900034,3,Final,20091031/PHINYK,1610612752,1610612755,2009-2010,5, ,,Q5   - ,1
34,0020900035,2009-10-31T00:00:00,4,0020900035,3,Final,20091031/PORHOU,1610612745,1610612757,2009-2010,4, ,,Q4   - ,1
35,0020900036,2009-10-31T00:00:00,5,0020900036,3,Final,20091031/DETMIL,1610612749,1610612765,2009-2010,4, ,,Q4   - ,1
36,0020900037,2009-10-31T00:00:00,6,0020900037,3,Final,20091031/SACSAS,1610612759,1610612758,2009-2010,4, ,,Q4   - ,1
37,0020900038,2009-10-31T00:00:00,7,0020900038,3,Final,20091031/DALLAC,1610612746,1610612742,2009-2010,4, ,,Q4   - ,1
38,0020900039,2009-11-01T00:00:00,1,0020900039,3,Final,20091101/ORLTOR,1610612761,1610612753,2009-2010,4, ,,Q4   - ,1
39,0020900040,2009-11-01T00:00:00,2,0020900040,3,Final,20091101/NOHBOS,1610612738,1610612740,2009-2010,4, ,NBA TV,Q4   - NBA TV,1
40,0020900041,2009-11-01T00:00:00,3,0020900041,3,Final,20091101/CHIMIA,1610612748,1610612741,2009-2010,4, ,,Q4   - ,1
41,0020900042,2009-11-01T00:00:00,4,0020900042,3,Final,20091101/POROKC,1610612760,1610612757,2009-2010,4, ,,Q4   - ,1
