,GID,GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,SEASON
0,0029000001,0029000001,0028900879,1990-03-20T00:00:00,1610612757,Portland,Trail Blazers,POR,120,1610612745,Houston,Rockets,HOU,110,1990-1991
1,0029000002,0029000002,0028900683,1990-02-19T00:00:00,1610612743,Denver,Nuggets,DEN,114,1610612744,Golden State,Warriors,GOS,109,1990-1991
2,0029000003,0029000003,0028900897,1990-03-23T00:00:00,1610612766,Charlotte,Hornets,CHH,106,1610612752,New York,Knicks,NYK,93,1990-1991
3,0029000004,0029000004,0028901043,1990-04-14T00:00:00,1610612754,Indiana,Pacers,IND,124,1610612751,New Jersey,Nets,NJN,113,1990-1991
4,0029000005,0029000005,0028900988,1990-04-06T00:00:00,1610612765,Detroit,Pistons,DET,84,1610612749,Milwaukee,Bucks,MIL,92,1990-1991
5,0029000006,0029000006,0028901089,1990-04-20T00:00:00,1610612748,Miami,Heat,MIA,117,1610612764,Washington,Bullets,WAS,112,1990-1991
6,0029000007,0029000007,0028900952,1990-03-30T00:00:00,1610612750,Minnesota,Timberwolves,MIN,84,1610612742,Dallas,Mavericks,DAL,82,1990-1991
7,0029000008,0029000008,0028900971,1990-04-03T00:00:00,1610612746,Los Angeles,Clippers,LAC,114,1610612758,Sacramento,Kings,SAC,105,1990-1991
8,0029000009,0029000009,0048900052,1990-05-16T00:00:00,1610612741,Chicago,Bulls,CHI,117,1610612755,Philadelphia,76ers,PHL,99,1990-1991
9,0029000010,0029000010,0028900655,1990-02-15T00:00:00,1610612737,Atlanta,Hawks,ATL,130,1610612753,Orlando,Magic,ORL,123,1990-1991
10,0029000011,0029000011,0048900033,1990-05-06T00:00:00,1610612762,Utah,Jazz,UTH,102,1610612756,Phoenix,Suns,PHX,104,1990-1991
11,0029000012,0029000012,0028900991,1990-04-06T00:00:00,1610612738,Boston,Celtics,BOS,109,1610612739,Cleveland,Cavaliers,CLE,104,1990-1991
12,0029000013,0029000013,0028901005,1990-04-08T00:00:00,1610612765,Detroit,Pistons,DET,97,1610612739,Cleveland,Cavaliers,CLE,100,1990-1991
