,GID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO,SEASON
56,0029800029,00,1610612738,BOS,Boston,52,15,18,0,0,0,3,21,12,0.0,1998-1999
57,0029800029,00,1610612753,ORL,Orlando,46,12,25,19,0,0,0,20,8,0.0,1998-1999
58,0029800030,00,1610612748,MIA,Miami,28,12,6,15,4,5,0,16,3,0.0,1998-1999
59,0029800030,00,1610612766,CHH,Charlotte,28,5,10,0,4,5,0,10,7,0.0,1998-1999
60,0029800031,00,1610612739,CLE,Cleveland,38,21,15,6,6,7,1,15,15,0.0,1998-1999
61,0029800031,00,1610612754,IND,Indiana,30,13,8,11,6,7,0,12,10,0.0,1998-1999
62,0029800032,00,1610612765,DET,Detroit,42,10,20,9,18,15,1,14,11,0.0,1998-1999
63,0029800032,00,1610612764,WAS,Washington,36,13,6,6,17,14,0,17,9,0.0,1998-1999
64,0029800033,00,1610612743,DEN,Denver,40,16,13,0,0,1,1,10,9,0.0,1998-1999
65,0029800033,00,1610612745,HOU,Houston,50,14,13,25,0,1,0,16,4,0.0,1998-1999
66,0029800034,00,1610612759,SAS,San Antonio,32,18,8,8,8,6,0,15,11,0.0,1998-1999
67,0029800034,00,1610612747,LAL,Los Angeles,32,14,2,8,8,6,0,16,8,0.0,1998-1999
68,0029800035,00,1610612763,VAN,Vancouver,32,14,8,2,9,4,1,21,9,0.0,1998-1999
69,0029800035,00,1610612757,POR,Portland,50,12,20,21,9,4,0,21,11,0.0,1998-1999
70,0029800036,00,1610612755,PHI,Philadelphia,40,22,19,7,6,9,0,12,12,0.0,1998-1999
71,0029800036,00,1610612765,DET,Detroit,36,13,12,12,6,9,1,23,13,0.0,1998-1999
72,0029800037,00,1610612738,BOS,Boston,52,18,13,10,9,5,0,14,11,0.0,1998-1999
73,0029800037,00,1610612748,MIA,Miami,34,11,15,10,9,5,0,17,14,0.0,1998-1999
74,0029800038,00,1610612749,MIL,Milwaukee,28,9,26,17,10,10,0,16,7,0.0,1998-1999
75,0029800038,00,1610612761,TOR,Toronto,34,18,25,3,10,10,0,22,15,0.0,1998-1999
76,0029800039,00,1610612737,ATL,Atlanta,46,9,10,16,1,1,1,16,17,0.0,1998-1999
77,0029800039,00,1610612741,CHI,Chicago,40,17,8,2,1,1,0,11,11,0.0,1998-1999
78,0029800040,00,1610612750,MIN,Minnesota,34,17,13,10,12,9,0,8,10,0.0,1998-1999
79,0029800040,00,1610612759,SAS,San Antonio,28,7,6,5,12,9,4,22,14,0.0,1998-1999
80,0029800041,00,1610612742,DAL,Dallas,26,13,18,11,6,9,1,19,8,0.0,1998-1999
81,0029800041,00,1610612762,UTA,Utah,28,13,17,11,6,9,1,15,4,0.0,1998-1999
82,0029800042,00,1610612756,PHX,Phoenix,38,25,11,3,2,2,0,15,9,0.0,1998-1999
83,0029800042,00,1610612758,SAC,Sacramento,54,20,14,22,2,2,0,18,11,0.0,1998-1999
84,0029800043,00,1610612744,GSW,Golden State,28,7,6,0,0,0,0,20,13,0.0,1998-1999
85,0029800043,00,1610612760,SEA,Seattle,46,14,18,24,0,0,0,18,16,0.0,1998-1999
86,0029800044,00,1610612764,WAS,Washington,26,21,8,1,4,3,1,14,7,0.0,1998-1999
87,0029800044,00,1610612752,NYK,New York,44,6,14,16,4,3,0,17,6,0.0,1998-1999
88,0029800045,00,1610612753,ORL,Orlando,34,17,10,20,5,1,0,11,13,0.0,1998-1999
89,0029800045,00,1610612751,NJN,New Jersey,32,13,10,4,5,1,0,25,10,0.0,1998-1999
90,0029800046,00,1610612739,CLE,Cleveland,34,15,12,17,0,0,1,14,10,0.0,1998-1999
91,0029800046,00,1610612766,CHH,Charlotte,34,11,2,0,0,0,0,21,12,0.0,1998-1999
92,0029800047,00,1610612758,SAC,Sacramento,40,13,16,7,8,2,1,12,5,0.0,1998-1999
93,0029800047,00,1610612745,HOU,Houston,48,18,13,11,8,2,1,11,5,0.0,1998-1999
94,0029800048,00,1610612743,DEN,Denver,50,29,4,6,22,13,0,18,9,0.0,1998-1999
95,0029800048,00,1610612747,LAL,Los Angeles,54,15,6,6,22,13,0,13,8,0.0,1998-1999
96,0029800049,00,1610612744,GSW,Golden State,28,11,15,10,9,5,1,22,7,0.0,1998-1999
97,0029800049,00,1610612760,SEA,Seattle,44,7,11,11,9,5,2,19,14,0.0,1998-1999
98,0029800050,00,1610612754,IND,Indiana,30,14,5,6,3,3,2,20,12,0.0,1998-1999
99,0029800050,00,1610612757,POR,Portland,34,10,14,15,3,3,0,18,13,0.0,1998-1999
100,0029800051,00,1610612763,VAN,Vancouver,40,8,19,15,1,1,0,14,11,0.0,1998-1999
101,0029800051,00,1610612746,LAC,Los Angeles,40,13,16,2,1,1,0,17,8,0.0,1998-1999
102,0029800052,00,1610612761,TOR,Toronto,24,14,3,7,12,8,0,22,7,0.0,1998-1999
103,0029800052,00,1610612748,MIA,Miami,34,11,8,18,12,8,0,12,7,0.0,1998-1999
104,0029800053,00,1610612737,ATL,Atlanta,38,17,15,28,0,0,1,11,14,0.0,1998-1999
105,0029800053,00,1610612766,CHH,Charlotte,30,9,4,0,0,0,1,9,7,0.0,1998-1999
106,0029800054,00,1610612739,CLE,Cleveland,38,16,11,20,5,8,1,10,15,0.0,1998-1999
107,0029800054,00,1610612759,SAS,San Antonio,46,22,15,5,5,8,1,18,10,0.0,1998-1999
108,0029800055,00,1610612753,ORL,Orlando,34,18,14,14,1,3,0,13,10,0.0,1998-1999
109,0029800055,00,1610612765,DET,Detroit,26,7,4,4,1,3,2,18,11,0.0,1998-1999
110,0029800056,00,1610612741,CHI,Chicago,16,17,3,9,13,4,0,16,9,0.0,1998-1999
111,0029800056,00,1610612752,NYK,New York,26,10,4,8,13,4,1,14,14,0.0,1998-1999
112,0029800057,00,1610612749,MIL,Milwaukee,42,8,18,26,0,2,0,17,7,0.0,1998-1999
113,0029800057,00,1610612751,NJN,New Jersey,30,16,6,0,0,2,1,22,9,0.0,1998-1999
114,0029800058,00,1610612750,MIN,Minnesota,32,15,9,17,4,5,0,10,16,0.0,1998-1999
115,0029800058,00,1610612747,LAL,Los Angeles,20,11,6,2,4,5,3,13,12,0.0,1998-1999
116,0029800059,00,1610612742,DAL,Dallas,46,14,4,6,13,6,2,12,9,0.0,1998-1999
117,0029800059,00,1610612745,HOU,Houston,32,15,4,11,13,6,1,16,11,0.0,1998-1999
118,0029800060,00,1610612762,UTA,Utah,42,12,4,13,1,3,0,12,11,0.0,1998-1999
119,0029800060,00,1610612756,PHX,Phoenix,32,20,8,4,1,3,0,16,10,0.0,1998-1999
120,0029800061,00,1610612754,IND,Indiana,42,14,9,12,8,7,0,11,1,0.0,1998-1999
121,0029800061,00,1610612763,VAN,Vancouver,42,16,15,5,8,7,0,8,6,0.0,1998-1999
122,0029800062,00,1610612755,PHI,Philadelphia,24,20,21,4,9,7,0,12,5,0.0,1998-1999
123,0029800062,00,1610612759,SAS,San Antonio,52,19,12,15,9,7,0,13,18,0.0,1998-1999
124,0029800063,00,1610612742,DAL,Dallas,26,18,12,2,10,6,0,16,9,0.0,1998-1999
125,0029800063,00,1610612743,DEN,Denver,36,10,10,21,10,6,0,16,8,0.0,1998-1999
126,0029800064,00,1610612744,GSW,Golden State,32,7,17,0,0,0,0,18,10,0.0,1998-1999
127,0029800064,00,1610612762,UTA,Utah,52,13,12,19,0,0,0,16,6,0.0,1998-1999
128,0029800065,00,1610612756,PHX,Phoenix,42,8,15,9,11,10,0,16,18,0.0,1998-1999
129,0029800065,00,1610612746,LAC,Los Angeles,54,22,14,7,11,10,0,20,11,0.0,1998-1999
130,0029800066,00,1610612760,SEA,Seattle,50,22,17,16,1,5,0,13,12,0.0,1998-1999
131,0029800066,00,1610612743,DEN,Denver,36,9,3,7,1,5,0,17,9,0.0,1998-1999
132,0029800067,00,1610612737,ATL,Atlanta,26,16,1,2,1,2,1,20,13,0.0,1998-1999
133,0029800067,00,1610612755,PHI,Philadelphia,20,12,17,17,1,2,2,21,11,0.0,1998-1999
134,0029800068,00,1610612749,MIL,Milwaukee,34,9,19,9,15,12,0,18,6,0.0,1998-1999
135,0029800068,00,1610612753,ORL,Orlando,34,9,9,3,16,12,0,15,8,0.0,1998-1999
136,0029800069,00,1610612741,CHI,Chicago,24,2,8,0,0,1,1,11,5,0.0,1998-1999
137,0029800069,00,1610612759,SAS,San Antonio,26,23,8,15,0,1,0,18,11,0.0,1998-1999
138,0029800070,00,1610612746,LAC,Los Angeles,44,11,10,1,4,1,1,16,13,0.0,1998-1999
139,0029800070,00,1610612750,MIN,Minnesota,34,7,12,26,4,1,0,15,9,0.0,1998-1999
140,0029800071,00,1610612747,LAL,Los Angeles,56,16,11,8,14,11,0,18,6,0.0,1998-1999
141,0029800071,00,1610612754,IND,Indiana,38,11,12,6,14,11,0,13,12,0.0,1998-1999
142,0029800072,00,1610612744,GSW,Golden State,30,18,5,5,13,8,2,12,12,0.0,1998-1999
143,0029800072,00,1610612757,POR,Portland,50,17,4,12,13,8,1,19,4,0.0,1998-1999
144,0029800073,00,1610612742,DAL,Dallas,40,22,13,6,14,6,0,18,9,0.0,1998-1999
145,0029800073,00,1610612763,VAN,Vancouver,30,16,8,11,14,6,0,15,6,0.0,1998-1999
146,0029800074,00,1610612765,DET,Detroit,26,9,4,4,3,6,0,15,9,0.0,1998-1999
147,0029800074,00,1610612752,NYK,New York,28,6,7,15,3,6,0,16,12,0.0,1998-1999
148,0029800075,00,1610612751,NJN,New Jersey,32,13,9,8,2,4,1,11,9,0.0,1998-1999
149,0029800075,00,1610612748,MIA,Miami,36,18,9,23,2,4,0,15,14,0.0,1998-1999
150,0029800076,00,1610612756,PHX,Phoenix,46,12,20,20,1,2,1,13,8,0.0,1998-1999
151,0029800076,00,1610612743,DEN,Denver,30,16,19,19,1,2,0,11,15,0.0,1998-1999
152,0029800077,00,1610612762,UTA,Utah,60,14,30,13,7,10,0,23,4,0.0,1998-1999
153,0029800077,00,1610612758,SAC,Sacramento,44,7,14,7,7,10,1,14,5,0.0,1998-1999
154,0029800078,00,1610612750,MIN,Minnesota,46,16,6,4,10,6,0,15,7,0.0,1998-1999
155,0029800078,00,1610612744,GSW,Golden State,42,22,14,20,10,6,0,17,10,0.0,1998-1999
156,0029800079,00,1610612757,POR,Portland,42,16,9,23,0,2,0,13,13,0.0,1998-1999
157,0029800079,00,1610612742,DAL,Dallas,38,13,7,0,0,2,0,19,10,0.0,1998-1999
158,0029800080,00,1610612752,NYK,New York,34,8,10,15,4,7,0,12,6,0.0,1998-1999
159,0029800080,00,1610612761,TOR,Toronto,22,7,4,1,4,7,0,15,12,0.0,1998-1999
160,0029800081,00,1610612765,DET,Detroit,34,11,8,6,12,7,1,25,11,0.0,1998-1999
161,0029800081,00,1610612751,NJN,New Jersey,30,10,20,22,12,7,1,18,9,0.0,1998-1999
162,0029800082,00,1610612749,MIL,Milwaukee,34,17,10,1,4,5,1,12,5,0.0,1998-1999
163,0029800082,00,1610612755,PHI,Philadelphia,40,12,21,14,3,5,2,18,8,0.0,1998-1999
164,0029800083,00,1610612753,ORL,Orlando,36,20,13,2,1,1,1,24,16,0.0,1998-1999
165,0029800083,00,1610612739,CLE,Cleveland,34,4,11,20,1,1,1,24,3,0.0,1998-1999
166,0029800084,00,1610612754,IND,Indiana,28,9,2,3,11,10,0,13,6,0.0,1998-1999
167,0029800084,00,1610612748,MIA,Miami,32,8,8,15,11,10,1,7,11,0.0,1998-1999
168,0029800085,00,1610612741,CHI,Chicago,32,9,8,2,6,11,1,15,7,,1998-1999
169,0029800085,00,1610612737,ATL,Atlanta,38,18,12,16,6,11,1,16,10,,1998-1999
170,0029800086,00,1610612745,HOU,Houston,46,15,23,22,6,10,1,19,7,0.0,1998-1999
171,0029800086,00,1610612756,PHX,Phoenix,34,16,17,2,6,10,0,14,6,0.0,1998-1999
172,0029800087,00,1610612746,LAC,Los Angeles,58,22,12,3,4,11,0,22,11,0.0,1998-1999
173,0029800087,00,1610612763,VAN,Vancouver,44,13,12,16,4,11,1,14,8,0.0,1998-1999
174,0029800088,00,1610612747,LAL,Los Angeles,56,24,24,29,0,2,0,12,11,0.0,1998-1999
175,0029800088,00,1610612766,CHH,Charlotte,32,15,13,0,0,2,2,16,7,0.0,1998-1999
176,0029800089,00,1610612758,SAC,Sacramento,64,26,10,15,10,5,0,23,13,0.0,1998-1999
177,0029800089,00,1610612738,BOS,Boston,50,13,23,3,10,5,0,15,5,0.0,1998-1999
178,0029800090,00,1610612762,UTA,Utah,30,8,8,0,0,0,1,20,7,0.0,1998-1999
179,0029800090,00,1610612760,SEA,Seattle,46,10,9,20,0,0,2,23,5,0.0,1998-1999
180,0029800091,00,1610612753,ORL,Orlando,34,20,11,14,9,10,0,23,12,0.0,1998-1999
181,0029800091,00,1610612764,WAS,Washington,38,14,10,8,9,10,1,23,7,0.0,1998-1999
182,0029800092,00,1610612765,DET,Detroit,26,12,4,2,5,6,1,14,7,0.0,1998-1999
183,0029800092,00,1610612748,MIA,Miami,26,5,13,17,5,6,1,19,6,0.0,1998-1999
184,0029800093,00,1610612741,CHI,Chicago,26,6,5,2,3,1,2,10,13,0.0,1998-1999
185,0029800093,00,1610612749,MIL,Milwaukee,24,19,5,17,3,1,0,14,11,0.0,1998-1999
186,0029800094,00,1610612745,HOU,Houston,36,6,17,8,14,9,1,20,14,0.0,1998-1999
187,0029800094,00,1610612750,MIN,Minnesota,50,22,13,21,14,9,0,9,9,0.0,1998-1999
188,0029800095,00,1610612756,PHX,Phoenix,28,17,5,3,6,7,2,12,10,0.0,1998-1999
189,0029800095,00,1610612759,SAS,San Antonio,34,17,3,15,5,7,1,18,16,0.0,1998-1999
190,0029800096,00,1610612742,DAL,Dallas,44,4,20,2,1,3,0,14,10,0.0,1998-1999
191,0029800096,00,1610612747,LAL,Los Angeles,46,17,19,27,1,3,1,17,12,0.0,1998-1999
192,0029800097,00,1610612744,GSW,Golden State,46,14,26,11,7,5,1,13,6,0.0,1998-1999
193,0029800097,00,1610612766,CHH,Charlotte,42,14,6,0,7,5,0,19,10,0.0,1998-1999
194,0029800098,00,1610612743,DEN,Denver,44,15,7,0,0,0,0,16,14,0.0,1998-1999
195,0029800098,00,1610612757,POR,Portland,48,14,9,29,0,0,1,19,12,0.0,1998-1999
196,0029800099,00,1610612758,SAC,Sacramento,54,22,14,8,8,8,1,12,13,0.0,1998-1999
197,0029800099,00,1610612760,SEA,Seattle,50,16,9,17,8,8,1,10,11,0.0,1998-1999
198,0029800100,00,1610612738,BOS,Boston,56,25,20,8,17,11,1,19,14,0.0,1998-1999
199,0029800100,00,1610612763,VAN,Vancouver,68,21,20,11,16,10,4,31,10,0.0,1998-1999
200,0029800101,00,1610612751,NJN,New Jersey,36,7,15,13,9,12,1,17,9,0.0,1998-1999
201,0029800101,00,1610612745,HOU,Houston,50,17,3,2,9,12,1,21,15,0.0,1998-1999
202,0029800102,00,1610612761,TOR,Toronto,36,21,29,7,5,3,0,20,13,0.0,1998-1999
203,0029800102,00,1610612764,WAS,Washington,28,9,19,12,5,3,0,9,13,0.0,1998-1999
204,0029800103,00,1610612752,NYK,New York,44,15,13,5,5,4,0,14,11,0.0,1998-1999
205,0029800103,00,1610612739,CLE,Cleveland,30,13,16,33,5,4,0,15,15,0.0,1998-1999
206,0029800104,00,1610612754,IND,Indiana,36,10,13,9,8,4,2,15,9,0.0,1998-1999
207,0029800104,00,1610612755,PHI,Philadelphia,36,16,9,7,8,4,0,13,8,0.0,1998-1999
208,0029800105,00,1610612743,DEN,Denver,32,14,4,2,9,4,0,12,12,0.0,1998-1999
209,0029800105,00,1610612762,UTA,Utah,42,14,13,12,9,4,2,19,12,0.0,1998-1999
210,0029800106,00,1610612755,PHI,Philadelphia,16,11,18,0,0,0,1,20,6,0.0,1998-1999
211,0029800106,00,1610612752,NYK,New York,30,8,11,23,0,0,1,24,8,0.0,1998-1999
212,0029800107,00,1610612741,CHI,Chicago,18,6,10,9,1,7,0,17,6,0.0,1998-1999
213,0029800107,00,1610612764,WAS,Washington,38,13,12,14,1,7,0,11,10,0.0,1998-1999
214,0029800108,00,1610612753,ORL,Orlando,32,11,24,10,8,10,0,12,13,0.0,1998-1999
215,0029800108,00,1610612737,ATL,Atlanta,30,15,7,10,8,10,1,15,12,0.0,1998-1999
216,0029800109,00,1610612761,TOR,Toronto,38,23,27,11,6,9,2,17,5,0.0,1998-1999
217,0029800109,00,1610612749,MIL,Milwaukee,14,9,11,7,6,9,0,18,8,0.0,1998-1999
218,0029800110,00,1610612763,VAN,Vancouver,44,16,14,0,0,2,1,18,12,0.0,1998-1999
219,0029800110,00,1610612750,MIN,Minnesota,52,16,18,26,0,2,0,14,14,0.0,1998-1999
220,0029800111,00,1610612765,DET,Detroit,42,13,10,17,6,9,1,18,7,0.0,1998-1999
221,0029800111,00,1610612756,PHX,Phoenix,36,4,19,4,6,9,0,14,7,0.0,1998-1999
222,0029800112,00,1610612747,LAL,Los Angeles,56,8,19,13,10,11,0,14,11,0.0,1998-1999
223,0029800112,00,1610612759,SAS,San Antonio,42,18,17,8,10,11,0,10,13,0.0,1998-1999
224,0029800113,00,1610612742,DAL,Dallas,22,10,11,7,2,3,1,12,15,0.0,1998-1999
225,0029800113,00,1610612744,GSW,Golden State,46,10,28,12,3,3,1,10,7,0.0,1998-1999
226,0029800114,00,1610612758,SAC,Sacramento,50,17,20,20,1,1,0,25,11,0.0,1998-1999
227,0029800114,00,1610612766,CHH,Charlotte,54,18,26,0,1,1,0,17,8,0.0,1998-1999
228,0029800115,00,1610612757,POR,Portland,40,18,14,22,1,1,0,15,5,0.0,1998-1999
229,0029800115,00,1610612738,BOS,Boston,40,18,6,4,1,1,2,11,10,0.0,1998-1999
230,0029800116,00,1610612755,PHI,Philadelphia,26,17,25,5,7,2,1,15,13,0.0,1998-1999
231,0029800116,00,1610612737,ATL,Atlanta,28,12,14,17,7,2,2,20,12,0.0,1998-1999
232,0029800117,00,1610612745,HOU,Houston,32,12,3,3,6,8,2,14,3,0.0,1998-1999
233,0029800117,00,1610612748,MIA,Miami,30,16,8,16,6,8,0,7,5,0.0,1998-1999
234,0029800118,00,1610612739,CLE,Cleveland,40,3,16,5,17,16,0,20,16,0.0,1998-1999
235,0029800118,00,1610612751,NJN,New Jersey,38,9,17,7,17,16,0,17,13,0.0,1998-1999
236,0029800119,00,1610612754,IND,Indiana,22,8,4,10,7,12,1,12,10,0.0,1998-1999
237,0029800119,00,1610612749,MIL,Milwaukee,26,2,16,4,7,12,0,8,7,0.0,1998-1999
238,0029800120,00,1610612762,UTA,Utah,50,14,21,30,2,2,0,13,5,0.0,1998-1999
239,0029800120,00,1610612760,SEA,Seattle,34,13,8,2,2,2,0,17,14,0.0,1998-1999
240,0029800121,00,1610612742,DAL,Dallas,48,20,17,20,0,5,0,10,7,0.0,1998-1999
241,0029800121,00,1610612746,LAC,Los Angeles,56,10,21,0,0,5,2,14,10,0.0,1998-1999
242,0029800122,00,1610612757,POR,Portland,30,19,10,10,9,7,0,16,17,0.0,1998-1999
243,0029800122,00,1610612744,GSW,Golden State,28,9,10,5,9,7,0,14,12,0.0,1998-1999
244,0029800123,00,1610612741,CHI,Chicago,20,10,2,0,0,0,2,24,6,0.0,1998-1999
245,0029800123,00,1610612752,NYK,New York,36,9,7,17,0,0,0,20,7,0.0,1998-1999
246,0029800124,00,1610612764,WAS,Washington,40,13,20,18,6,4,0,15,17,0.0,1998-1999
247,0029800124,00,1610612738,BOS,Boston,22,11,4,7,6,4,1,17,13,0.0,1998-1999
248,0029800125,00,1610612753,ORL,Orlando,54,12,17,28,0,0,0,13,7,0.0,1998-1999
249,0029800125,00,1610612745,HOU,Houston,54,7,19,0,0,0,1,23,5,0.0,1998-1999
250,0029800126,00,1610612761,TOR,Toronto,34,27,24,15,0,1,1,12,13,0.0,1998-1999
251,0029800126,00,1610612763,VAN,Vancouver,32,6,14,0,0,1,1,17,12,0.0,1998-1999
252,0029800127,00,1610612751,NJN,New Jersey,32,10,15,9,10,5,1,13,10,0.0,1998-1999
253,0029800127,00,1610612754,IND,Indiana,24,6,13,7,11,5,2,19,8,0.0,1998-1999
254,0029800128,00,1610612758,SAC,Sacramento,48,19,21,0,0,0,0,19,16,0.0,1998-1999
255,0029800128,00,1610612750,MIN,Minnesota,40,29,12,21,0,0,0,14,18,0.0,1998-1999
256,0029800129,00,1610612765,DET,Detroit,24,18,6,1,4,2,2,14,9,0.0,1998-1999
257,0029800129,00,1610612759,SAS,San Antonio,32,13,9,24,4,2,0,15,8,0.0,1998-1999
258,0029800130,00,1610612747,LAL,Los Angeles,42,10,13,0,0,0,0,15,14,0.0,1998-1999
259,0029800130,00,1610612760,SEA,Seattle,48,20,7,15,0,0,0,12,10,0.0,1998-1999
260,0029800131,00,1610612753,ORL,Orlando,44,12,19,13,2,2,1,18,8,0.0,1998-1999
261,0029800131,00,1610612758,SAC,Sacramento,56,8,25,12,2,2,0,21,6,0.0,1998-1999
262,0029800132,00,1610612737,ATL,Atlanta,30,20,7,0,0,0,1,17,12,0.0,1998-1999
263,0029800132,00,1610612741,CHI,Chicago,26,5,7,21,0,0,1,15,12,0.0,1998-1999
264,0029800133,00,1610612739,CLE,Cleveland,42,14,12,2,2,5,1,18,11,0.0,1998-1999
265,0029800133,00,1610612755,PHI,Philadelphia,44,18,9,15,2,5,1,13,12,0.0,1998-1999
266,0029800134,00,1610612759,SAS,San Antonio,34,22,13,6,13,5,0,22,13,0.0,1998-1999
