,GID,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,SEASON
38,0028300020,1983-10-30T00:00:00,,0028300020,1610612759,SAN,San Antonio,Spurs,-,37,31,23,32,,,,,,,,,,,123,1983-1984
39,0028300020,1983-10-30T00:00:00,,0028300020,1610612742,DAL,Dallas,Mavericks,-,28,23,24,26,,,,,,,,,,,101,1983-1984
40,0028300021,1983-10-30T00:00:00,,0028300021,1610612758,KCK,Kansas City,Kings,-,25,31,36,24,,,,,,,,,,,116,1983-1984
41,0028300021,1983-10-30T00:00:00,,0028300021,1610612760,SEA,Seattle,SuperSonics,-,22,32,30,37,,,,,,,,,,,121,1983-1984
42,0028300022,1983-11-01T00:00:00,,0028300022,1610612765,DET,Detroit,Pistons,-,30,18,33,25,,,,,,,,,,,106,1983-1984
43,0028300022,1983-11-01T00:00:00,,0028300022,1610612749,MIL,Milwaukee,Bucks,-,26,25,21,21,,,,,,,,,,,93,1983-1984
44,0028300023,1983-11-01T00:00:00,,0028300023,1610612745,HOU,Houston,Rockets,-,30,24,25,29,,,,,,,,,,,108,1983-1984
45,0028300023,1983-11-01T00:00:00,,0028300023,1610612754,IND,Indiana,Pacers,-,25,35,34,22,,,,,,,,,,,116,1983-1984
46,0028300024,1983-11-01T00:00:00,,0028300024,1610612756,PHX,Phoenix,Suns,-,23,24,23,23,,,,,,,,,,,93,1983-1984
47,0028300024,1983-11-01T00:00:00,,0028300024,1610612760,SEA,Seattle,SuperSonics,-,25,24,27,27,,,,,,,,,,,103,1983-1984
48,0028300025,1983-11-01T00:00:00,,0028300025,1610612741,CHI,Chicago,Bulls,-,34,19,16,22,,,,,,,,,,,91,1983-1984
49,0028300025,1983-11-01T00:00:00,,0028300025,1610612755,PHL,Philadelphia,76ers,-,16,23,23,37,,,,,,,,,,,99,1983-1984
50,0028300026,1983-11-01T00:00:00,,0028300026,1610612742,DAL,Dallas,Mavericks,-,30,28,37,35,,,,,,,,,,,130,1983-1984
51,0028300026,1983-11-01T00:00:00,,0028300026,1610612743,DEN,Denver,Nuggets,-,24,39,34,27,,,,,,,,,,,124,1983-1984
52,0028300027,1983-11-01T00:00:00,,0028300027,1610612764,WAS,Washington,Bullets,-,18,26,24,24,,,,,,,,,,,92,1983-1984
53,0028300027,1983-11-01T00:00:00,,0028300027,1610612737,ATL,Atlanta,Hawks,-,21,31,20,23,,,,,,,,,,,95,1983-1984
54,0028300028,1983-11-01T00:00:00,,0028300028,1610612759,SAN,San Antonio,Spurs,-,35,25,33,31,,,,,,,,,,,124,1983-1984
55,0028300028,1983-11-01T00:00:00,,0028300028,1610612757,POR,Portland,Trail Blazers,-,36,26,33,31,,,,,,,,,,,126,1983-1984
56,0028300029,1983-11-01T00:00:00,,0028300029,1610612758,KCK,Kansas City,Kings,-,29,22,31,34,,,,,,,,,,,116,1983-1984
57,0028300029,1983-11-01T00:00:00,,0028300029,1610612744,GOS,Golden State,Warriors,-,20,31,31,32,,,,,,,,,,,114,1983-1984
58,0028300030,1983-11-01T00:00:00,,0028300030,1610612739,CLE,Cleveland,Cavaliers,-,30,29,20,34,,,,,,,,,,,113,1983-1984
59,0028300030,1983-11-01T00:00:00,,0028300030,1610612751,NJN,New Jersey,Nets,-,24,31,39,31,,,,,,,,,,,125,1983-1984
60,0028300031,1983-11-02T00:00:00,,0028300031,1610612745,HOU,Houston,Rockets,-,21,29,28,16,,,,,,,,,,,94,1983-1984
61,0028300031,1983-11-02T00:00:00,,0028300031,1610612739,CLE,Cleveland,Cavaliers,-,29,25,30,19,,,,,,,,,,,103,1983-1984
62,0028300032,1983-11-02T00:00:00,,0028300032,1610612742,DAL,Dallas,Mavericks,-,38,28,28,29,,,,,,,,,,,123,1983-1984
63,0028300032,1983-11-02T00:00:00,,0028300032,1610612757,POR,Portland,Trail Blazers,-,24,29,33,31,,,,,,,,,,,117,1983-1984
64,0028300033,1983-11-02T00:00:00,,0028300033,1610612738,BOS,Boston,Celtics,-,32,31,26,30,,,,,,,,,,,119,1983-1984
65,0028300033,1983-11-02T00:00:00,,0028300033,1610612749,MIL,Milwaukee,Bucks,-,27,29,22,27,,,,,,,,,,,105,1983-1984
66,0028300034,1983-11-02T00:00:00,,0028300034,1610612752,NYK,New York,Knicks,-,34,19,34,32,,,,,,,,,,,119,1983-1984
67,0028300034,1983-11-02T00:00:00,,0028300034,1610612760,SEA,Seattle,SuperSonics,-,33,32,35,25,,,,,,,,,,,125,1983-1984
68,0028300035,1983-11-02T00:00:00,,0028300035,1610612746,SDC,San Diego,Clippers,-,37,22,27,24,,,,,,,,,,,110,1983-1984
69,0028300035,1983-11-02T00:00:00,,0028300035,1610612747,LAL,Los Angeles,Lakers,-,26,27,22,31,,,,,,,,,,,106,1983-1984
70,0028300036,1983-11-03T00:00:00,,0028300036,1610612765,DET,Detroit,Pistons,-,21,28,23,16,,,,,,,,,,,88,1983-1984
71,0028300036,1983-11-03T00:00:00,,0028300036,1610612764,WAS,Washington,Bullets,-,32,29,24,26,,,,,,,,,,,111,1983-1984
72,0028300037,1983-11-03T00:00:00,,0028300037,1610612758,KCK,Kansas City,Kings,-,29,24,34,41,,,,,,,,,,,128,1983-1984
73,0028300037,1983-11-03T00:00:00,,0028300037,1610612743,DEN,Denver,Nuggets,-,33,32,39,27,,,,,,,,,,,131,1983-1984
74,0028300038,1983-11-03T00:00:00,,0028300038,1610612759,SAN,San Antonio,Spurs,-,29,24,33,34,,,,,,,,,,,120,1983-1984
75,0028300038,1983-11-03T00:00:00,,0028300038,1610612756,PHX,Phoenix,Suns,-,28,43,37,34,,,,,,,,,,,142,1983-1984
76,0028300039,1983-11-03T00:00:00,,0028300039,1610612741,CHI,Chicago,Bulls,-,11,30,30,36,,,,,,,,,,,107,1983-1984
77,0028300039,1983-11-03T00:00:00,,0028300039,1610612751,NJN,New Jersey,Nets,-,24,30,30,28,,,,,,,,,,,112,1983-1984
78,0028300040,1983-11-03T00:00:00,,0028300040,1610612744,GOS,Golden State,Warriors,-,26,24,27,35,,,,,,,,,,,112,1983-1984
79,0028300040,1983-11-03T00:00:00,,0028300040,1610612762,UTH,Utah,Jazz,-,36,33,27,33,,,,,,,,,,,129,1983-1984
80,0028300041,1983-11-04T00:00:00,,0028300041,1610612737,ATL,Atlanta,Hawks,-,26,27,27,23,,,,,,,,,,,103,1983-1984
81,0028300041,1983-11-04T00:00:00,,0028300041,1610612741,CHI,Chicago,Bulls,-,16,36,20,18,,,,,,,,,,,90,1983-1984
82,0028300042,1983-11-04T00:00:00,,0028300042,1610612749,MIL,Milwaukee,Bucks,-,36,25,25,18,,,,,,,,,,,104,1983-1984
83,0028300042,1983-11-04T00:00:00,,0028300042,1610612755,PHL,Philadelphia,76ers,-,28,17,18,31,,,,,,,,,,,94,1983-1984
84,0028300043,1983-11-04T00:00:00,,0028300043,1610612738,BOS,Boston,Celtics,-,37,22,31,31,,,,,,,,,,,121,1983-1984
85,0028300043,1983-11-04T00:00:00,,0028300043,1610612754,IND,Indiana,Pacers,-,24,24,32,25,,,,,,,,,,,105,1983-1984
86,0028300044,1983-11-04T00:00:00,,0028300044,1610612746,SDC,San Diego,Clippers,-,40,28,22,31,,,,,,,,,,,121,1983-1984
87,0028300044,1983-11-04T00:00:00,,0028300044,1610612760,SEA,Seattle,SuperSonics,-,24,17,27,29,,,,,,,,,,,97,1983-1984
88,0028300045,1983-11-04T00:00:00,,0028300045,1610612765,DET,Detroit,Pistons,-,24,32,25,27,,,,,,,,,,,108,1983-1984
89,0028300045,1983-11-04T00:00:00,,0028300045,1610612745,HOU,Houston,Rockets,-,35,22,22,34,,,,,,,,,,,113,1983-1984
90,0028300046,1983-11-04T00:00:00,,0028300046,1610612752,NYK,New York,Knicks,-,32,24,18,23,,,,,,,,,,,97,1983-1984
91,0028300046,1983-11-04T00:00:00,,0028300046,1610612757,POR,Portland,Trail Blazers,-,28,19,39,20,,,,,,,,,,,106,1983-1984
92,0028300047,1983-11-04T00:00:00,,0028300047,1610612742,DAL,Dallas,Mavericks,-,23,27,15,19,,,,,,,,,,,84,1983-1984
93,0028300047,1983-11-04T00:00:00,,0028300047,1610612739,CLE,Cleveland,Cavaliers,-,27,18,34,26,,,,,,,,,,,105,1983-1984
94,0028300048,1983-11-05T00:00:00,,0028300048,1610612752,NYK,New York,Knicks,-,31,23,24,22,,,,,,,,,,,100,1983-1984
95,0028300048,1983-11-05T00:00:00,,0028300048,1610612744,GOS,Golden State,Warriors,-,24,24,23,31,,,,,,,,,,,102,1983-1984
96,0028300049,1983-11-05T00:00:00,,0028300049,1610612739,CLE,Cleveland,Cavaliers,-,22,21,24,20,,,,,,,,,,,87,1983-1984
97,0028300049,1983-11-05T00:00:00,,0028300049,1610612754,IND,Indiana,Pacers,-,28,26,27,18,,,,,,,,,,,99,1983-1984
98,0028300050,1983-11-05T00:00:00,,0028300050,1610612755,PHL,Philadelphia,76ers,-,33,28,29,29,,,,,,,,,,,119,1983-1984
99,0028300050,1983-11-05T00:00:00,,0028300050,1610612751,NJN,New Jersey,Nets,-,37,23,25,27,,,,,,,,,,,112,1983-1984
100,0028300051,1983-11-05T00:00:00,,0028300051,1610612759,SAN,San Antonio,Spurs,-,29,32,27,30,,,,,,,,,,,118,1983-1984
101,0028300051,1983-11-05T00:00:00,,0028300051,1610612762,UTH,Utah,Jazz,-,35,26,28,35,,,,,,,,,,,124,1983-1984
102,0028300052,1983-11-05T00:00:00,,0028300052,1610612764,WAS,Washington,Bullets,-,23,25,29,40,,,,,,,,,,,117,1983-1984
103,0028300052,1983-11-05T00:00:00,,0028300052,1610612738,BOS,Boston,Celtics,-,32,33,32,23,,,,,,,,,,,120,1983-1984
104,0028300053,1983-11-05T00:00:00,,0028300053,1610612742,DAL,Dallas,Mavericks,-,30,31,29,17,,,,,,,,,,,107,1983-1984
105,0028300053,1983-11-05T00:00:00,,0028300053,1610612747,LAL,Los Angeles,Lakers,-,31,29,26,16,,,,,,,,,,,102,1983-1984
106,0028300054,1983-11-05T00:00:00,,0028300054,1610612746,SDC,San Diego,Clippers,-,28,36,29,28,,,,,,,,,,,121,1983-1984
107,0028300054,1983-11-05T00:00:00,,0028300054,1610612743,DEN,Denver,Nuggets,-,29,34,34,30,,,,,,,,,,,127,1983-1984
108,0028300055,1983-11-05T00:00:00,,0028300055,1610612758,KCK,Kansas City,Kings,-,30,30,36,27,,,,,,,,,,,123,1983-1984
109,0028300055,1983-11-05T00:00:00,,0028300055,1610612745,HOU,Houston,Rockets,-,33,22,30,21,,,,,,,,,,,106,1983-1984
110,0028300056,1983-11-06T00:00:00,,0028300056,1610612756,PHX,Phoenix,Suns,-,18,28,22,28,,,,,,,,,,,96,1983-1984
111,0028300056,1983-11-06T00:00:00,,0028300056,1610612757,POR,Portland,Trail Blazers,-,22,35,32,33,,,,,,,,,,,122,1983-1984
112,0028300057,1983-11-06T00:00:00,,0028300057,1610612759,SAN,San Antonio,Spurs,-,36,37,32,27,,,,,,,,,,,132,1983-1984
113,0028300057,1983-11-06T00:00:00,,0028300057,1610612760,SEA,Seattle,SuperSonics,-,32,29,31,23,,,,,,,,,,,115,1983-1984
114,0028300058,1983-11-06T00:00:00,,0028300058,1610612737,ATL,Atlanta,Hawks,-,19,22,24,19,,,,,,,,,,,84,1983-1984
115,0028300058,1983-11-06T00:00:00,,0028300058,1610612749,MIL,Milwaukee,Bucks,-,25,20,28,24,,,,,,,,,,,97,1983-1984
116,0028300059,1983-11-08T00:00:00,,0028300059,1610612756,PHX,Phoenix,Suns,-,32,29,29,26,,,,,,,,,,,116,1983-1984
117,0028300059,1983-11-08T00:00:00,,0028300059,1610612760,SEA,Seattle,SuperSonics,-,31,32,29,31,,,,,,,,,,,123,1983-1984
118,0028300060,1983-11-08T00:00:00,,0028300060,1610612737,ATL,Atlanta,Hawks,-,22,26,19,23,,,,,,,,,,,90,1983-1984
119,0028300060,1983-11-08T00:00:00,,0028300060,1610612744,GOS,Golden State,Warriors,-,25,14,28,30,,,,,,,,,,,97,1983-1984
120,0028300061,1983-11-08T00:00:00,,0028300061,1610612764,WAS,Washington,Bullets,-,32,36,27,24,,,,,,,,,,,119,1983-1984
121,0028300061,1983-11-08T00:00:00,,0028300061,1610612746,SDC,San Diego,Clippers,-,33,23,32,25,,,,,,,,,,,113,1983-1984
122,0028300062,1983-11-08T00:00:00,,0028300062,1610612749,MIL,Milwaukee,Bucks,-,25,18,22,32,,,,,,,,,,,97,1983-1984
123,0028300062,1983-11-08T00:00:00,,0028300062,1610612752,NYK,New York,Knicks,-,34,14,21,21,,,,,,,,,,,90,1983-1984
124,0028300063,1983-11-08T00:00:00,,0028300063,1610612738,BOS,Boston,Celtics,-,30,20,30,19,,,,,,,,,,,99,1983-1984
125,0028300063,1983-11-08T00:00:00,,0028300063,1610612754,IND,Indiana,Pacers,-,28,22,16,31,,,,,,,,,,,97,1983-1984
126,0028300064,1983-11-08T00:00:00,,0028300064,1610612758,KCK,Kansas City,Kings,-,22,23,23,29,,,,,,,,,,,97,1983-1984
127,0028300064,1983-11-08T00:00:00,,0028300064,1610612741,CHI,Chicago,Bulls,-,25,25,27,23,,,,,,,,,,,100,1983-1984
128,0028300065,1983-11-08T00:00:00,,0028300065,1610612745,HOU,Houston,Rockets,-,19,24,29,32,,,,,,,,,,,104,1983-1984
129,0028300065,1983-11-08T00:00:00,,0028300065,1610612757,POR,Portland,Trail Blazers,-,32,31,25,34,,,,,,,,,,,122,1983-1984
130,0028300066,1983-11-08T00:00:00,,0028300066,1610612743,DEN,Denver,Nuggets,-,34,32,30,28,,,,,,,,,,,124,1983-1984
131,0028300066,1983-11-08T00:00:00,,0028300066,1610612747,LAL,Los Angeles,Lakers,-,37,33,38,25,,,,,,,,,,,133,1983-1984
132,0028300067,1983-11-09T00:00:00,,0028300067,1610612764,WAS,Washington,Bullets,-,24,27,26,33,,,,,,,,,,,110,1983-1984
133,0028300067,1983-11-09T00:00:00,,0028300067,1610612751,NJN,New Jersey,Nets,-,30,31,38,28,,,,,,,,,,,127,1983-1984
134,0028300068,1983-11-09T00:00:00,,0028300068,1610612742,DAL,Dallas,Mavericks,-,23,28,28,27,,,,,,,,,,,106,1983-1984
135,0028300068,1983-11-09T00:00:00,,0028300068,1610612747,LAL,Los Angeles,Lakers,-,32,31,28,29,,,,,,,,,,,120,1983-1984
136,0028300069,1983-11-09T00:00:00,,0028300069,1610612759,SAN,San Antonio,Spurs,-,23,32,25,25,,,,,,,,,,,105,1983-1984
137,0028300069,1983-11-09T00:00:00,,0028300069,1610612762,UTH,Utah,Jazz,-,25,25,20,29,,,,,,,,,,,99,1983-1984
138,0028300070,1983-11-09T00:00:00,,0028300070,1610612758,KCK,Kansas City,Kings,-,24,20,28,21,,,,,,,,,,,93,1983-1984
139,0028300070,1983-11-09T00:00:00,,0028300070,1610612749,MIL,Milwaukee,Bucks,-,26,32,14,23,,,,,,,,,,,95,1983-1984
140,0028300071,1983-11-09T00:00:00,,0028300071,1610612760,SEA,Seattle,SuperSonics,-,28,30,25,30,,,,,,,,,,,113,1983-1984
141,0028300071,1983-11-09T00:00:00,,0028300071,1610612739,CLE,Cleveland,Cavaliers,-,29,27,23,22,,,,,,,,,,,101,1983-1984
142,0028300072,1983-11-09T00:00:00,,0028300072,1610612765,DET,Detroit,Pistons,-,31,30,34,25,,,,,,,,,,,120,1983-1984
143,0028300072,1983-11-09T00:00:00,,0028300072,1610612755,PHL,Philadelphia,76ers,-,21,31,29,35,,,,,,,,,,,116,1983-1984
144,0028300073,1983-11-09T00:00:00,,0028300073,1610612746,SDC,San Diego,Clippers,-,31,32,27,32,,,,,,,,,,,122,1983-1984
145,0028300073,1983-11-09T00:00:00,,0028300073,1610612738,BOS,Boston,Celtics,-,37,30,29,33,,,,,,,,,,,129,1983-1984
146,0028300074,1983-11-10T00:00:00,,0028300074,1610612745,HOU,Houston,Rockets,-,33,27,25,24,,,,,,,,,,,109,1983-1984
147,0028300074,1983-11-10T00:00:00,,0028300074,1610612762,UTH,Utah,Jazz,-,18,28,36,36,,,,,,,,,,,118,1983-1984
148,0028300075,1983-11-10T00:00:00,,0028300075,1610612757,POR,Portland,Trail Blazers,-,39,29,26,21,,,,,,,,,,,115,1983-1984
149,0028300075,1983-11-10T00:00:00,,0028300075,1610612739,CLE,Cleveland,Cavaliers,-,22,29,29,30,,,,,,,,,,,110,1983-1984
150,0028300076,1983-11-10T00:00:00,,0028300076,1610612756,PHX,Phoenix,Suns,-,32,24,26,22,,,,,,,,,,,104,1983-1984
151,0028300076,1983-11-10T00:00:00,,0028300076,1610612744,GOS,Golden State,Warriors,-,30,32,19,18,,,,,,,,,,,99,1983-1984
152,0028300077,1983-11-10T00:00:00,,0028300077,1610612752,NYK,New York,Knicks,-,23,29,26,21,,,,,,,,,,,99,1983-1984
153,0028300077,1983-11-10T00:00:00,,0028300077,1610612754,IND,Indiana,Pacers,-,21,21,31,18,,,,,,,,,,,91,1983-1984
154,0028300078,1983-11-11T00:00:00,,0028300078,1610612746,SDC,San Diego,Clippers,-,19,29,26,21,,,,,,,,,,,95,1983-1984
155,0028300078,1983-11-11T00:00:00,,0028300078,1610612752,NYK,New York,Knicks,-,34,27,31,24,,,,,,,,,,,116,1983-1984
156,0028300079,1983-11-11T00:00:00,,0028300079,1610612758,KCK,Kansas City,Kings,-,25,26,23,26,,,,,,,,,,,100,1983-1984
157,0028300079,1983-11-11T00:00:00,,0028300079,1610612755,PHL,Philadelphia,76ers,-,26,20,31,31,,,,,,,,,,,108,1983-1984
158,0028300080,1983-11-11T00:00:00,,0028300080,1610612737,ATL,Atlanta,Hawks,-,20,29,23,21,,,,,,,,,,,93,1983-1984
159,0028300080,1983-11-11T00:00:00,,0028300080,1610612760,SEA,Seattle,SuperSonics,-,28,27,31,18,,,,,,,,,,,104,1983-1984
160,0028300081,1983-11-11T00:00:00,,0028300081,1610612764,WAS,Washington,Bullets,-,29,20,25,29,11.0,11.0,,,,,,,,,125,1983-1984
161,0028300081,1983-11-11T00:00:00,,0028300081,1610612741,CHI,Chicago,Bulls,-,26,23,28,26,11.0,10.0,,,,,,,,,124,1983-1984
162,0028300082,1983-11-11T00:00:00,,0028300082,1610612765,DET,Detroit,Pistons,-,31,28,30,29,,,,,,,,,,,118,1983-1984
163,0028300082,1983-11-11T00:00:00,,0028300082,1610612738,BOS,Boston,Celtics,-,45,26,31,24,,,,,,,,,,,126,1983-1984
164,0028300083,1983-11-11T00:00:00,,0028300083,1610612749,MIL,Milwaukee,Bucks,-,30,24,18,31,,,,,,,,,,,103,1983-1984
165,0028300083,1983-11-11T00:00:00,,0028300083,1610612751,NJN,New Jersey,Nets,-,27,23,27,30,,,,,,,,,,,107,1983-1984
166,0028300084,1983-11-11T00:00:00,,0028300084,1610612747,LAL,Los Angeles,Lakers,-,26,36,28,29,,,,,,,,,,,119,1983-1984
167,0028300084,1983-11-11T00:00:00,,0028300084,1610612756,PHX,Phoenix,Suns,-,19,27,31,28,,,,,,,,,,,105,1983-1984
168,0028300085,1983-11-11T00:00:00,,0028300085,1610612759,SAN,San Antonio,Spurs,-,28,29,25,23,,,,,,,,,,,105,1983-1984
169,0028300085,1983-11-11T00:00:00,,0028300085,1610612742,DAL,Dallas,Mavericks,-,32,30,21,29,,,,,,,,,,,112,1983-1984
170,0028300086,1983-11-12T00:00:00,,0028300086,1610612759,SAN,San Antonio,Spurs,-,23,33,27,43,,,,,,,,,,,126,1983-1984
171,0028300086,1983-11-12T00:00:00,,0028300086,1610612743,DEN,Denver,Nuggets,-,21,28,25,33,,,,,,,,,,,107,1983-1984
172,0028300087,1983-11-12T00:00:00,,0028300087,1610612739,CLE,Cleveland,Cavaliers,-,27,23,31,21,,,,,,,,,,,102,1983-1984
173,0028300087,1983-11-12T00:00:00,,0028300087,1610612744,GOS,Golden State,Warriors,-,26,25,36,22,,,,,,,,,,,109,1983-1984
174,0028300088,1983-11-12T00:00:00,,0028300088,1610612742,DAL,Dallas,Mavericks,-,23,24,34,17,,,,,,,,,,,98,1983-1984
175,0028300088,1983-11-12T00:00:00,,0028300088,1610612745,HOU,Houston,Rockets,-,27,31,24,18,,,,,,,,,,,100,1983-1984
176,0028300089,1983-11-12T00:00:00,,0028300089,1610612765,DET,Detroit,Pistons,-,39,26,34,32,,,,,,,,,,,131,1983-1984
177,0028300089,1983-11-12T00:00:00,,0028300089,1610612758,KCK,Kansas City,Kings,-,24,22,30,30,,,,,,,,,,,106,1983-1984
178,0028300090,1983-11-12T00:00:00,,0028300090,1610612757,POR,Portland,Trail Blazers,-,26,25,35,36,,,,,,,,,,,122,1983-1984
179,0028300090,1983-11-12T00:00:00,,0028300090,1610612762,UTH,Utah,Jazz,-,42,23,35,36,,,,,,,,,,,136,1983-1984
180,0028300091,1983-11-12T00:00:00,,0028300091,1610612751,NJN,New Jersey,Nets,-,29,29,24,19,,,,,,,,,,,101,1983-1984
181,0028300091,1983-11-12T00:00:00,,0028300091,1610612754,IND,Indiana,Pacers,-,25,32,25,29,,,,,,,,,,,111,1983-1984
182,0028300092,1983-11-12T00:00:00,,0028300092,1610612738,BOS,Boston,Celtics,-,34,27,27,28,,,,,,,,,,,116,1983-1984
183,0028300092,1983-11-12T00:00:00,,0028300092,1610612741,CHI,Chicago,Bulls,-,27,28,24,22,,,,,,,,,,,101,1983-1984
