,GID,GAME_DATE,ATTENDANCE,GAME_TIME,SEASON
110,0028600111,"THURSDAY, NOVEMBER 20, 1986",5317.0,,1986-1987
111,0028600112,"THURSDAY, NOVEMBER 20, 1986",16016.0,,1986-1987
112,0028600113,"THURSDAY, NOVEMBER 20, 1986",8547.0,,1986-1987
113,0028600114,"THURSDAY, NOVEMBER 20, 1986",8790.0,,1986-1987
114,0028600115,"THURSDAY, NOVEMBER 20, 1986",10333.0,,1986-1987
115,0028600116,"THURSDAY, NOVEMBER 20, 1986",8421.0,,1986-1987
116,0028600117,"FRIDAY, NOVEMBER 21, 1986",19411.0,,1986-1987
117,0028600118,"FRIDAY, NOVEMBER 21, 1986",12750.0,,1986-1987
118,0028600119,"FRIDAY, NOVEMBER 21, 1986",14890.0,,1986-1987
119,0028600120,"FRIDAY, NOVEMBER 21, 1986",14328.0,,1986-1987
120,0028600121,"FRIDAY, NOVEMBER 21, 1986",12666.0,,1986-1987
121,0028600122,"FRIDAY, NOVEMBER 21, 1986",10182.0,,1986-1987
122,0028600123,"FRIDAY, NOVEMBER 21, 1986",14918.0,,1986-1987
123,0028600124,"SATURDAY, NOVEMBER 22, 1986",4831.0,,1986-1987
124,0028600125,"SATURDAY, NOVEMBER 22, 1986",16522.0,,1986-1987
125,0028600126,"SATURDAY, NOVEMBER 22, 1986",12688.0,,1986-1987
126,0028600127,"SATURDAY, NOVEMBER 22, 1986",12817.0,,1986-1987
127,0028600128,"SATURDAY, NOVEMBER 22, 1986",10333.0,,1986-1987
128,0028600129,"SATURDAY, NOVEMBER 22, 1986",17229.0,,1986-1987
129,0028600130,"SATURDAY, NOVEMBER 22, 1986",6399.0,,1986-1987
130,0028600131,"SATURDAY, NOVEMBER 22, 1986",12299.0,,1986-1987
131,0028600132,"SATURDAY, NOVEMBER 22, 1986",11732.0,,1986-1987
132,0028600133,"SUNDAY, NOVEMBER 23, 1986",16251.0,,1986-1987
133,0028600134,"SUNDAY, NOVEMBER 23, 1986",12666.0,,1986-1987
134,0028600135,"SUNDAY, NOVEMBER 23, 1986",13169.0,,1986-1987
135,0028600136,"TUESDAY, NOVEMBER 25, 1986",7594.0,,1986-1987
136,0028600137,"TUESDAY, NOVEMBER 25, 1986",17967.0,,1986-1987
137,0028600138,"TUESDAY, NOVEMBER 25, 1986",5511.0,,1986-1987
138,0028600139,"TUESDAY, NOVEMBER 25, 1986",17505.0,,1986-1987
139,0028600140,"TUESDAY, NOVEMBER 25, 1986",15243.0,,1986-1987
140,0028600141,"TUESDAY, NOVEMBER 25, 1986",7821.0,,1986-1987
141,0028600142,"TUESDAY, NOVEMBER 25, 1986",4702.0,,1986-1987
142,0028600143,"TUESDAY, NOVEMBER 25, 1986",10333.0,,1986-1987
143,0028600144,"WEDNESDAY, NOVEMBER 26, 1986",10512.0,,1986-1987
144,0028600145,"WEDNESDAY, NOVEMBER 26, 1986",11123.0,,1986-1987
145,0028600146,"WEDNESDAY, NOVEMBER 26, 1986",16912.0,,1986-1987
146,0028600147,"WEDNESDAY, NOVEMBER 26, 1986",12110.0,,1986-1987
147,0028600148,"WEDNESDAY, NOVEMBER 26, 1986",8981.0,,1986-1987
148,0028600149,"WEDNESDAY, NOVEMBER 26, 1986",14890.0,,1986-1987
149,0028600150,"WEDNESDAY, NOVEMBER 26, 1986",17022.0,,1986-1987
150,0028600151,"WEDNESDAY, NOVEMBER 26, 1986",16954.0,,1986-1987
151,0028600152,"WEDNESDAY, NOVEMBER 26, 1986",11052.0,,1986-1987
152,0028600153,"FRIDAY, NOVEMBER 28, 1986",12357.0,,1986-1987
153,0028600154,"FRIDAY, NOVEMBER 28, 1986",25603.0,,1986-1987
154,0028600155,"FRIDAY, NOVEMBER 28, 1986",14890.0,,1986-1987
155,0028600156,"FRIDAY, NOVEMBER 28, 1986",17505.0,,1986-1987
156,0028600157,"FRIDAY, NOVEMBER 28, 1986",12212.0,,1986-1987
157,0028600158,"FRIDAY, NOVEMBER 28, 1986",17007.0,,1986-1987
158,0028600159,"FRIDAY, NOVEMBER 28, 1986",10462.0,,1986-1987
159,0028600160,"FRIDAY, NOVEMBER 28, 1986",17121.0,,1986-1987
160,0028600161,"FRIDAY, NOVEMBER 28, 1986",10333.0,,1986-1987
161,0028600162,"SATURDAY, NOVEMBER 29, 1986",9549.0,,1986-1987
162,0028600163,"SATURDAY, NOVEMBER 29, 1986",11052.0,,1986-1987
163,0028600164,"SATURDAY, NOVEMBER 29, 1986",14884.0,,1986-1987
164,0028600165,"SATURDAY, NOVEMBER 29, 1986",17007.0,,1986-1987
165,0028600166,"SATURDAY, NOVEMBER 29, 1986",15025.0,,1986-1987
166,0028600167,"SATURDAY, NOVEMBER 29, 1986",16016.0,,1986-1987
167,0028600168,"SUNDAY, NOVEMBER 30, 1986",10333.0,,1986-1987
168,0028600169,"SUNDAY, NOVEMBER 30, 1986",8397.0,,1986-1987
169,0028600170,"SUNDAY, NOVEMBER 30, 1986",13099.0,,1986-1987
170,0028600171,"TUESDAY, DECEMBER 2, 1986",12666.0,,1986-1987
171,0028600172,"TUESDAY, DECEMBER 2, 1986",10284.0,,1986-1987
172,0028600173,"TUESDAY, DECEMBER 2, 1986",9657.0,,1986-1987
173,0028600174,"TUESDAY, DECEMBER 2, 1986",10333.0,,1986-1987
174,0028600175,"TUESDAY, DECEMBER 2, 1986",15134.0,,1986-1987
175,0028600176,"TUESDAY, DECEMBER 2, 1986",10435.0,,1986-1987
176,0028600177,"TUESDAY, DECEMBER 2, 1986",6473.0,,1986-1987
177,0028600178,"TUESDAY, DECEMBER 2, 1986",10032.0,,1986-1987
178,0028600179,"TUESDAY, DECEMBER 2, 1986",13438.0,,1986-1987
179,0028600180,"WEDNESDAY, DECEMBER 3, 1986",14890.0,,1986-1987
180,0028600181,"WEDNESDAY, DECEMBER 3, 1986",10246.0,,1986-1987
181,0028600182,"WEDNESDAY, DECEMBER 3, 1986",7623.0,,1986-1987
182,0028600183,"WEDNESDAY, DECEMBER 3, 1986",11127.0,,1986-1987
183,0028600184,"WEDNESDAY, DECEMBER 3, 1986",12212.0,,1986-1987
184,0028600185,"THURSDAY, DECEMBER 4, 1986",8036.0,,1986-1987
185,0028600186,"THURSDAY, DECEMBER 4, 1986",16016.0,,1986-1987
186,0028600187,"THURSDAY, DECEMBER 4, 1986",5893.0,,1986-1987
187,0028600188,"THURSDAY, DECEMBER 4, 1986",10333.0,,1986-1987
188,0028600189,"THURSDAY, DECEMBER 4, 1986",6316.0,,1986-1987
189,0028600190,"THURSDAY, DECEMBER 4, 1986",15025.0,,1986-1987
190,0028600191,"FRIDAY, DECEMBER 5, 1986",9728.0,,1986-1987
191,0028600192,"FRIDAY, DECEMBER 5, 1986",12212.0,,1986-1987
192,0028600193,"FRIDAY, DECEMBER 5, 1986",14890.0,,1986-1987
193,0028600194,"FRIDAY, DECEMBER 5, 1986",13490.0,,1986-1987
194,0028600195,"FRIDAY, DECEMBER 5, 1986",14519.0,,1986-1987
195,0028600196,"FRIDAY, DECEMBER 5, 1986",15896.0,,1986-1987
196,0028600197,"FRIDAY, DECEMBER 5, 1986",7498.0,,1986-1987
197,0028600198,"SATURDAY, DECEMBER 6, 1986",14387.0,,1986-1987
198,0028600199,"SATURDAY, DECEMBER 6, 1986",11509.0,,1986-1987
199,0028600200,"SATURDAY, DECEMBER 6, 1986",16016.0,,1986-1987
200,0028600201,"SATURDAY, DECEMBER 6, 1986",19587.0,,1986-1987
201,0028600202,"SATURDAY, DECEMBER 6, 1986",11939.0,,1986-1987
202,0028600203,"SATURDAY, DECEMBER 6, 1986",12578.0,,1986-1987
203,0028600204,"SATURDAY, DECEMBER 6, 1986",6296.0,,1986-1987
204,0028600205,"SATURDAY, DECEMBER 6, 1986",10333.0,,1986-1987
205,0028600206,"SUNDAY, DECEMBER 7, 1986",14937.0,,1986-1987
206,0028600207,"SUNDAY, DECEMBER 7, 1986",12666.0,,1986-1987
207,0028600208,"TUESDAY, DECEMBER 9, 1986",5362.0,,1986-1987
208,0028600209,"TUESDAY, DECEMBER 9, 1986",19320.0,,1986-1987
209,0028600210,"TUESDAY, DECEMBER 9, 1986",7521.0,,1986-1987
210,0028600211,"TUESDAY, DECEMBER 9, 1986",10276.0,,1986-1987
211,0028600212,"TUESDAY, DECEMBER 9, 1986",10717.0,,1986-1987
212,0028600213,"TUESDAY, DECEMBER 9, 1986",7059.0,,1986-1987
213,0028600214,"WEDNESDAY, DECEMBER 10, 1986",13273.0,,1986-1987
214,0028600215,"WEDNESDAY, DECEMBER 10, 1986",10535.0,,1986-1987
215,0028600216,"WEDNESDAY, DECEMBER 10, 1986",16522.0,,1986-1987
216,0028600217,"WEDNESDAY, DECEMBER 10, 1986",9479.0,,1986-1987
217,0028600218,"WEDNESDAY, DECEMBER 10, 1986",11052.0,,1986-1987
218,0028600219,"WEDNESDAY, DECEMBER 10, 1986",14890.0,,1986-1987
219,0028600220,"WEDNESDAY, DECEMBER 10, 1986",10344.0,,1986-1987
220,0028600221,"WEDNESDAY, DECEMBER 10, 1986",10049.0,,1986-1987
221,0028600222,"WEDNESDAY, DECEMBER 10, 1986",5573.0,,1986-1987
222,0028600223,"WEDNESDAY, DECEMBER 10, 1986",17007.0,,1986-1987
223,0028600224,"THURSDAY, DECEMBER 11, 1986",15853.0,,1986-1987
224,0028600225,"THURSDAY, DECEMBER 11, 1986",8104.0,,1986-1987
225,0028600226,"THURSDAY, DECEMBER 11, 1986",12212.0,,1986-1987
226,0028600227,"THURSDAY, DECEMBER 11, 1986",5056.0,,1986-1987
227,0028600228,"FRIDAY, DECEMBER 12, 1986",11052.0,,1986-1987
228,0028600229,"FRIDAY, DECEMBER 12, 1986",14890.0,,1986-1987
229,0028600230,"FRIDAY, DECEMBER 12, 1986",12551.0,,1986-1987
230,0028600231,"FRIDAY, DECEMBER 12, 1986",11808.0,,1986-1987
231,0028600232,"FRIDAY, DECEMBER 12, 1986",6627.0,,1986-1987
232,0028600233,"FRIDAY, DECEMBER 12, 1986",9382.0,,1986-1987
233,0028600234,"FRIDAY, DECEMBER 12, 1986",,,1986-1987
234,0028600235,"SATURDAY, DECEMBER 13, 1986",10848.0,,1986-1987
235,0028600236,"SATURDAY, DECEMBER 13, 1986",16016.0,,1986-1987
236,0028600237,"SATURDAY, DECEMBER 13, 1986",11131.0,,1986-1987
237,0028600238,"SATURDAY, DECEMBER 13, 1986",6486.0,,1986-1987
238,0028600239,"SATURDAY, DECEMBER 13, 1986",,,1986-1987
239,0028600240,"SATURDAY, DECEMBER 13, 1986",8789.0,,1986-1987
240,0028600241,"SATURDAY, DECEMBER 13, 1986",17336.0,,1986-1987
241,0028600242,"SATURDAY, DECEMBER 13, 1986",11076.0,,1986-1987
242,0028600243,"SATURDAY, DECEMBER 13, 1986",14425.0,,1986-1987
243,0028600244,"SATURDAY, DECEMBER 13, 1986",16096.0,,1986-1987
244,0028600245,"SATURDAY, DECEMBER 13, 1986",19411.0,,1986-1987
245,0028600246,"SUNDAY, DECEMBER 14, 1986",12666.0,,1986-1987
246,0028600247,"TUESDAY, DECEMBER 16, 1986",16016.0,,1986-1987
247,0028600248,"TUESDAY, DECEMBER 16, 1986",17755.0,,1986-1987
248,0028600249,"TUESDAY, DECEMBER 16, 1986",10333.0,,1986-1987
249,0028600250,"TUESDAY, DECEMBER 16, 1986",13412.0,,1986-1987
250,0028600251,"TUESDAY, DECEMBER 16, 1986",6813.0,,1986-1987
251,0028600252,"TUESDAY, DECEMBER 16, 1986",10162.0,,1986-1987
252,0028600253,"TUESDAY, DECEMBER 16, 1986",6239.0,,1986-1987
253,0028600254,"TUESDAY, DECEMBER 16, 1986",18694.0,,1986-1987
254,0028600255,"TUESDAY, DECEMBER 16, 1986",11052.0,,1986-1987
255,0028600256,"TUESDAY, DECEMBER 16, 1986",12666.0,,1986-1987
256,0028600257,"TUESDAY, DECEMBER 16, 1986",17007.0,,1986-1987
257,0028600258,"WEDNESDAY, DECEMBER 17, 1986",9531.0,,1986-1987
258,0028600259,"WEDNESDAY, DECEMBER 17, 1986",4754.0,,1986-1987
259,0028600260,"WEDNESDAY, DECEMBER 17, 1986",12898.0,,1986-1987
260,0028600261,"WEDNESDAY, DECEMBER 17, 1986",14890.0,,1986-1987
261,0028600262,"THURSDAY, DECEMBER 18, 1986",15007.0,,1986-1987
262,0028600263,"THURSDAY, DECEMBER 18, 1986",11819.0,,1986-1987
263,0028600264,"THURSDAY, DECEMBER 18, 1986",11062.0,,1986-1987
264,0028600265,"THURSDAY, DECEMBER 18, 1986",6825.0,,1986-1987
265,0028600266,"THURSDAY, DECEMBER 18, 1986",7696.0,,1986-1987
266,0028600267,"THURSDAY, DECEMBER 18, 1986",15844.0,,1986-1987
267,0028600268,"THURSDAY, DECEMBER 18, 1986",9978.0,,1986-1987
268,0028600269,"FRIDAY, DECEMBER 19, 1986",6754.0,,1986-1987
269,0028600270,"FRIDAY, DECEMBER 19, 1986",10433.0,,1986-1987
270,0028600271,"FRIDAY, DECEMBER 19, 1986",17967.0,,1986-1987
271,0028600272,"FRIDAY, DECEMBER 19, 1986",17007.0,,1986-1987
272,0028600273,"FRIDAY, DECEMBER 19, 1986",12666.0,,1986-1987
273,0028600274,"FRIDAY, DECEMBER 19, 1986",11660.0,,1986-1987
274,0028600275,"SATURDAY, DECEMBER 20, 1986",9536.0,,1986-1987
275,0028600276,"SATURDAY, DECEMBER 20, 1986",11052.0,,1986-1987
276,0028600277,"SATURDAY, DECEMBER 20, 1986",11570.0,,1986-1987
277,0028600278,"SATURDAY, DECEMBER 20, 1986",6479.0,,1986-1987
278,0028600279,"SATURDAY, DECEMBER 20, 1986",10498.0,,1986-1987
279,0028600280,"SATURDAY, DECEMBER 20, 1986",17007.0,,1986-1987
280,0028600281,"SATURDAY, DECEMBER 20, 1986",13253.0,,1986-1987
281,0028600282,"SATURDAY, DECEMBER 20, 1986",10333.0,,1986-1987
282,0028600283,"SATURDAY, DECEMBER 20, 1986",11493.0,,1986-1987
283,0028600284,"SUNDAY, DECEMBER 21, 1986",16016.0,,1986-1987
284,0028600285,"SUNDAY, DECEMBER 21, 1986",5228.0,,1986-1987
285,0028600286,"SUNDAY, DECEMBER 21, 1986",12666.0,,1986-1987
286,0028600287,"SUNDAY, DECEMBER 21, 1986",7849.0,,1986-1987
287,0028600288,"MONDAY, DECEMBER 22, 1986",9807.0,,1986-1987
288,0028600289,"MONDAY, DECEMBER 22, 1986",10127.0,,1986-1987
289,0028600290,"TUESDAY, DECEMBER 23, 1986",7459.0,,1986-1987
290,0028600291,"TUESDAY, DECEMBER 23, 1986",16016.0,,1986-1987
291,0028600292,"TUESDAY, DECEMBER 23, 1986",10333.0,,1986-1987
292,0028600293,"TUESDAY, DECEMBER 23, 1986",11052.0,,1986-1987
293,0028600294,"TUESDAY, DECEMBER 23, 1986",9402.0,,1986-1987
294,0028600295,"TUESDAY, DECEMBER 23, 1986",14698.0,,1986-1987
295,0028600296,"TUESDAY, DECEMBER 23, 1986",10123.0,,1986-1987
296,0028600297,"TUESDAY, DECEMBER 23, 1986",9871.0,,1986-1987
297,0028600298,"TUESDAY, DECEMBER 23, 1986",11860.0,,1986-1987
298,0028600299,"THURSDAY, DECEMBER 25, 1986",16655.0,,1986-1987
299,0028600300,"THURSDAY, DECEMBER 25, 1986",15811.0,,1986-1987
300,0028600301,"FRIDAY, DECEMBER 26, 1986",6353.0,,1986-1987
301,0028600302,"FRIDAY, DECEMBER 26, 1986",14080.0,,1986-1987
302,0028600303,"FRIDAY, DECEMBER 26, 1986",14519.0,,1986-1987
303,0028600304,"FRIDAY, DECEMBER 26, 1986",17505.0,,1986-1987
304,0028600305,"FRIDAY, DECEMBER 26, 1986",13826.0,,1986-1987
305,0028600306,"FRIDAY, DECEMBER 26, 1986",18478.0,,1986-1987
306,0028600307,"SATURDAY, DECEMBER 27, 1986",14410.0,,1986-1987
307,0028600308,"SATURDAY, DECEMBER 27, 1986",11475.0,,1986-1987
308,0028600309,"SATURDAY, DECEMBER 27, 1986",12212.0,,1986-1987
309,0028600310,"SATURDAY, DECEMBER 27, 1986",17007.0,,1986-1987
310,0028600311,"SATURDAY, DECEMBER 27, 1986",10333.0,,1986-1987
311,0028600312,"SATURDAY, DECEMBER 27, 1986",12726.0,,1986-1987
312,0028600313,"SATURDAY, DECEMBER 27, 1986",10723.0,,1986-1987
313,0028600314,"SATURDAY, DECEMBER 27, 1986",16074.0,,1986-1987
314,0028600315,"SATURDAY, DECEMBER 27, 1986",16781.0,,1986-1987
315,0028600316,"SATURDAY, DECEMBER 27, 1986",13127.0,,1986-1987
316,0028600317,"SUNDAY, DECEMBER 28, 1986",17505.0,,1986-1987
317,0028600318,"SUNDAY, DECEMBER 28, 1986",9369.0,,1986-1987
318,0028600319,"MONDAY, DECEMBER 29, 1986",10050.0,,1986-1987
319,0028600320,"MONDAY, DECEMBER 29, 1986",15458.0,,1986-1987
320,0028600321,"MONDAY, DECEMBER 29, 1986",8053.0,,1986-1987
321,0028600322,"MONDAY, DECEMBER 29, 1986",10333.0,,1986-1987
322,0028600323,"MONDAY, DECEMBER 29, 1986",12212.0,,1986-1987
323,0028600324,"TUESDAY, DECEMBER 30, 1986",17022.0,,1986-1987
324,0028600325,"TUESDAY, DECEMBER 30, 1986",11052.0,,1986-1987
325,0028600326,"TUESDAY, DECEMBER 30, 1986",10496.0,,1986-1987
326,0028600327,"TUESDAY, DECEMBER 30, 1986",13201.0,,1986-1987
327,0028600328,"TUESDAY, DECEMBER 30, 1986",15317.0,,1986-1987
328,0028600329,"TUESDAY, DECEMBER 30, 1986",12666.0,,1986-1987
329,0028600330,"TUESDAY, DECEMBER 30, 1986",6465.0,,1986-1987
330,0028600331,"TUESDAY, DECEMBER 30, 1986",8019.0,,1986-1987
331,0028600332,"TUESDAY, DECEMBER 30, 1986",14600.0,,1986-1987
332,0028600333,"THURSDAY, JANUARY 1, 1987",12666.0,,1986-1987
333,0028600334,"FRIDAY, JANUARY 2, 1987",12652.0,,1986-1987
334,0028600335,"FRIDAY, JANUARY 2, 1987",12212.0,,1986-1987
335,0028600336,"FRIDAY, JANUARY 2, 1987",22590.0,,1986-1987
336,0028600337,"FRIDAY, JANUARY 2, 1987",13057.0,,1986-1987
337,0028600338,"FRIDAY, JANUARY 2, 1987",17505.0,,1986-1987
338,0028600339,"FRIDAY, JANUARY 2, 1987",9043.0,,1986-1987
339,0028600340,"FRIDAY, JANUARY 2, 1987",15895.0,,1986-1987
340,0028600341,"FRIDAY, JANUARY 2, 1987",17007.0,,1986-1987
341,0028600342,"FRIDAY, JANUARY 2, 1987",11726.0,,1986-1987
